somecoll_pooled_male_mean_se
0.027522318
0.018502487
0.040944509
0.055289038
0.02964093
0.084179781
0.04503721
0.019866426
0.035858572
0.05391613
0.03803983
0.065241903
0.043290332
0.061410159
0.059709702
0.025630048
0.029496737
0.071872167
0.077407546
0.034028035
0.069002531
0.025132265
0.024628891
0.034899443
0.02818653
0.026086038
0.037500888
0.022334602
0.050383896
0.041683055
0.041446637
0.069172762
0.055785965
0.043147907
0.016273964
0.029260879
0.0085708257
0.065344043
0.023617124
0.036069121
0.020592811
0.026366211
0.058889691
0.052415621
0.012511083
0.047948912
0.043948676
0.02177405
0.011343454
0.056585349
0.013819352
0.019082922
0.067912683
0.050994452
0.03766647
0.046833932
0.030514626
0.028142357
0.015656382
0.079306275
0.024544489
0.033068821
0.018189805
0.029019443
0.061009794
0.076319583
0.045317948
""
""
0.011542721
0.034673233
""
""
0.071896397
0.019698473
""
""
0.028415641
0.031113487
0.053423937
0.053116519
0.040411003
""
0.028840337
0.04894641
0.060995001
0.043627199
""
0.085826911
0.053028036
""
0.099803619
0.093983479
""
""
0.062674753
0.038339928
0.018495075
0.018958824
0.035825055
0.038235389
0.062814288
0.067585319
0.0040387362
0.018268259
0.025056696
0.0077720648
0.019045902
0.03521172
0.017869027
0.018643253
0.044316247
0.045155965
0.036456347
0.016970878
0.033041716
0.061770253
""
0.04188564
0.053743925
0.038606707
0.053794365
0.042670198
0.071267709
0.043591373
0.045155231
0.023316991
0.028593427
0.028286239
0.047233287
0.072713032
0.056080058
0.052236389
0.022382511
0.051396884
0.065624252
0.023285301
0.048911758
0.033456735
0.042774342
0.036142081
0.051971488
0.031085528
0.087020203
0.055541482
0.023618069
0.04429739
0.074189685
0.041503329
0.054502215
0.06875743
0.063509472
0.041983869
0.025618451
0.053000592
0.062537886
0.033699919
0.029954271
0.07217069
0.075789794
0.072936177
0.070400827
0.041271783
0.066934116
0.046192843
0.069797762
0.042191222
0.046130076
0.02968812
0.08975368
0.011221834
0.04705406
0.045683485
0.021459315
0.06163983
0.078345954
0.019005913
0.057606384
0.052937564
0.066735834
0.029028827
0.04805851
0.017198812
0.025905363
0.069630146
0.053897105
0.0057598515
""
0.036199506
0.014605899
0.040383253
0.057397157
0.0063710096
0.041124105
0.015022234
0.0077130701
0.041609455
0.018912176
0.018359272
0.045772109
0.0082728732
0.018539833
0.035220221
0.037511218
0.002449343
0.020313708
0.010918074
0.055138588
0.02536034
0.014230681
0.077258147
0.093072057
0.011331609
0.017743332
0.019582702
0.0040307073
0.011436061
0.053279996
0.0056119296
0.0061159809
0.027224869
0.0051759784
0.0042530261
0.0084689949
0.0089450553
0.014019349
0.0073114499
0.010938465
0.004903052
0.01396719
0.015447046
""
0.027995639
0.0093523888
0.010060541
0.010048171
0.020739326
0.026478838
0.089430988
0.011142191
0.030906487
0.0072691222
0.016093541
0.025703989
0.010267449
0.043602314
0.0073234341
0.084227353
0.067253686
0.076959483
0.011466817
0.021622382
0.060266141
""
0.067252785
0.071587317
""
0.088836394
""
0.040154539
0.010000953
""
0.01142624
0.038088176
0.032886084
0.0077180541
0.028873144
0.03124881
0.10166948
""
0.059681311
""
0.075919718
""
0.0073645976
""
0.048266299
0.095057003
0.027643247
0.011252623
0.047562804
0.085389301
0.037170041
0.018076075
""
0.043394662
0.044108648
0.033058077
0.03317995
0.039169773
0.090776518
0.044158712
0.073337205
0.088127799
0.048512828
0.016626546
0.054357734
0.052450165
0.067079015
0.10355614
""
""
0.084381238
0.067663863
0.037768066
0.056168795
0.013936001
0.043941714
0.0067061312
0.0070981346
0.01492734
0.015645821
0.0076046488
0.012337731
0.015933158
0.020576345
0.017698251
0.0093036359
0.016937515
0.011077161
0.01628717
0.044999789
0.016570074
0.046191238
0.0098506408
0.0059392201
0.06565138
0.019044466
0.023346247
0.016087951
0.016487235
0.033561848
0.048745457
0.076875344
0.0082202069
0.012844013
0.029327396
0.083967105
0.03502094
0.064231262
0.080711305
0.072406113
0.067575708
0.055081803
0.041321941
0.019710144
0.026451318
0.0071712607
0.054979067
0.021816062
0.031900175
0.062891714
0.093717165
0.016131768
0.011417174
0.014437689
0.04310634
0.098985501
0.06176693
0.014483294
0.015150695
0.019941654
0.0053384118
0.026492372
0.030166078
0.014528477
0.035186246
0.007554966
0.015768785
0.0072220992
0.012546335
0.0080190171
0.010270736
0.031288348
0.017663786
0.016232615
0.018251015
0.013221853
0.0096602589
0.038343668
0.041250631
0.064435549
0.068132788
0.011245566
0.04580535
0.037548546
0.051333137
0.059224445
0.10434462
0.072643995
""
0.037750434
0.056968927
0.034196403
0.026161212
0.052009024
0.067983076
0.018219097
0.078588225
0.09929096
0.059660576
0.042896573
0.034696657
0.046798393
0.051113866
""
0.030668303
0.086614095
0.023450231
0.033158656
0.073624633
0.014554699
0.043044619
0.045432277
0.018099671
0.024495408
""
0.013843072
0.088429086
0.008608548
0.039735124
0.036055241
0.017684996
0.063015647
0.021912483
0.070686936
0.049443316
0.059834946
0.05733306
0.048114799
0.0089613907
0.059798922
0.067665547
0.021583227
0.021603493
0.063033953
""
0.034639187
0.052588452
0.048258144
0.067121945
0.068824172
0.014614168
0.025624579
0.022245722
0.048312567
0.0083118174
0.054842301
0.10313652
0.027509941
0.035655867
0.057920981
0.049692187
0.0084125837
