proginc_natam_male_mean_se
""
""
""
""
""
""
""
""
""
""
""
0.011082632
""
""
""
""
""
""
""
""
""
0.0012254693
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0039475015
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0023398809
""
""
""
""
""
""
""
""
""
""
""
""
0.0042876955
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.00016676207
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0033166269
""
0.004704759
0.026445875
""
0.016926561
""
0.00023419815
""
""
""
""
""
""
0.065986924
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049007233
""
""
0.0049178484
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.012037422
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.00073200627
""
""
""
0.035254214
""
0.033619735
""
""
""
""
""
""
""
""
""
""
0.027509207
""
0.038579114
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.010101712
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04235616
""
-0.0045401384
""
""
""
0.0042857789
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02861017
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0026846735
""
-0.0017852022
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025313839
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.017244082
""
""
""
""
""
""
""
-0.00030880148
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023401152
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0025341171
0.035163544
""
""
""
""
0.020646745
""
0.00032353573
""
""
""
""
""
""
""
""
0.027783409
""
""
0.010813867
0.016063657
0.017889267
0.0013797589
0.0056749661
-0.00038357804
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0018401776
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0035657932
0.0030517362
""
""
""
""
0.05633153
""
""
0.0010383126
""
0.016131321
0.0021643559
-0.0018146975
0.042342573
""
0.020025764
""
0.017179159
""
""
0.023901366
-0.00057172956
0.045193784
""
""
""
""
0.020299233
0.038979732
""
0.0020794743
0.038056325
0.029440129
""
""
""
""
-0.0060853693
0.049438227
""
""
""
0.076676816
""
""
""
""
""
""
""
0.033084031
""
""
""
""
""
""
""
""
""
-0.00057452638
""
""
""
0.010087799
""
0.011211969
""
0.025514541
""
""
0.012151072
0.0091461241
""
0.0096542649
""
""
""
""
""
""
""
""
""
""
""
""
-0.00020298622
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
-0.0039474275
0.021561867
""
0.017321143
-0.0029947094
""
""
""
0.046208069
-0.0014538547
0.027308956
0.0025659157
""
""
0.028942445
""
""
0.016437754
""
""
""
""
0.036532532
0.038421474
0.078138597
-0.0028106361
""
0.034479864
""
0.043102577
""
""
""
""
""
""
""
0.056352757
""
0.019036254
