staytract_black_male_mean_se
0.020690773
0.018770443
0.020585444
0.041580942
0.093017034
0.026960716
0.022037819
0.012901621
0.017640509
0.069984861
0.034900229
0.030892627
0.020447573
0.064539418
0.074789204
0.019979373
0.023034085
0.028556921
0.041952763
0.03165802
0.044690832
0.071251705
0.017706722
0.012204827
0.076596364
0.019531911
0.022162624
0.017297829
0.044245966
0.069448344
0.043975312
0.023606801
0.024495214
0.026840389
0.012973875
0.055069756
0.004108252
0.06166397
0.022659115
0.032064158
0.014136961
0.024014791
0.022387376
0.017377293
0.0085427193
0.020658208
0.046322241
0.063391097
0.0056625898
0.026444433
0.0059876386
0.018037431
0.026781559
0.024610354
0.021411689
0.034962825
0.014809735
0.03878507
0.019437347
0.023003124
0.014246413
0.02269456
0.0093458258
0.037381399
0.032493636
0.025503153
""
""
""
0.013099171
""
""
""
""
0.019871417
""
""
""
""
""
""
""
""
0.069915235
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0188106
0.045965351
""
""
""
""
0.005289101
0.033595782
0.05853926
0.011106621
0.031268895
""
0.049437754
0.019378603
0.028342869
0.029687067
""
0.03388549
""
0.03548748
0.072411343
""
0.021220844
0.030794784
""
""
0.07625255
0.025779825
0.032915432
0.02527331
0.056032602
0.012663154
0.02694816
0.041851357
0.021674674
0.030163558
0.024336936
""
""
0.025162756
0.092343196
""
0.027303696
0.033640333
0.037265223
0.068869688
""
0.040528283
0.0093665477
""
0.052335087
""
0.027055323
0.038270049
0.046400517
""
0.030846858
""
""
0.018600762
0.015134841
0.032338377
""
0.043520756
""
0.018747948
""
0.016085355
""
0.05534216
""
0.048869126
0.068169087
0.005733755
""
0.018255396
0.041693818
""
""
0.022277644
0.082225844
""
""
0.016841674
""
0.039468382
0.047934078
0.044485815
""
0.0045099952
""
""
0.031606987
""
""
0.0065071872
""
0.044431373
0.0099109635
""
0.069150932
0.039170675
""
0.010093118
0.02438527
0.095127806
""
0.0023199657
0.031998504
0.026380215
""
0.061678931
0.019031933
""
""
0.016703952
0.042734865
""
0.0079158721
0.033357285
""
0.0054525128
0.005409027
0.075602017
0.0043840623
0.0047529889
0.0098329708
0.0084601976
0.03498568
0.011332986
0.018325888
0.0084052887
0.042577639
0.05397201
""
0.087138683
0.0073207486
0.024579236
0.015166412
0.035307687
0.080745526
""
0.024083633
0.096171193
0.014210168
0.027561648
0.037175883
0.013360607
""
0.0077517172
""
""
""
0.02684897
0.05073303
""
""
""
""
""
""
""
""
0.0073549133
""
0.030740174
""
""
0.0085598538
""
""
""
""
""
""
""
""
0.017243115
""
""
""
""
0.033977289
""
""
""
0.066829234
""
""
""
""
""
""
""
""
""
""
""
0.0334404
""
""
""
""
""
""
""
""
""
""
0.028270783
""
0.007307631
0.0071169348
0.039184839
0.023999842
0.0074671726
0.017418064
0.038339991
0.035046749
0.01179884
0.0064984877
0.013974858
0.0037396648
0.010332473
0.048922475
0.01488019
0.041651994
0.00969382
0.0034344178
0.065859579
0.020694088
0.037681177
0.014151593
0.016142508
0.022686448
0.037577845
0.10485068
0.0043401173
0.0078953523
0.029537145
0.085996978
0.013829587
""
0.097380102
0.048807528
0.037881959
0.062632456
0.030829124
0.023142565
0.021569137
0.0050030253
0.11569608
0.021598428
0.022246849
0.028736902
""
0.014129834
0.011403675
0.0081223166
0.036639426
0.087033652
0.028987169
0.0126462
0.012522129
0.025207544
0.003021192
0.030985989
0.030216984
0.013881032
0.041526061
0.0047985534
0.014015206
0.0049327249
0.018722828
0.0071323426
0.0074347002
0.019827962
0.022255909
0.0099531859
0.023515835
0.015601808
0.0096414816
0.034835707
0.034153841
0.037887495
0.049819287
0.0099306488
0.04389121
0.046409771
0.044608302
0.038964696
0.060884006
0.059009913
0.076033711
0.017230975
0.11676976
0.029572267
0.025126209
0.026460014
0.043660343
0.0075078113
0.045419469
""
0.026032208
0.034164883
0.018198051
0.020331388
0.029973803
0.071018279
0.02171625
0.044017263
0.018077368
0.048748028
0.050889846
0.0067005861
0.018666608
0.049446642
0.023469683
0.012593335
0.065039426
0.0047614975
0.04772114
0.0053655263
0.023676159
0.022255732
0.015745752
0.033752423
0.015403778
0.043784868
0.021516901
""
""
0.022925371
0.0030581593
0.035096917
0.034685597
0.0083725937
0.011244741
0.031325437
""
0.033070318
0.026901715
0.02824886
0.036718175
""
0.014508218
0.020571446
0.038994733
0.061327595
0.0033035448
""
""
0.014954036
0.049105834
0.029375138
0.02678987
0.005733897
0.083318442
0.01919641
0.029693764
0.055444937
0.033271737
0.034985986
0.0628433
0.010500682
0.010449695
0.040849824
0.0363096
0.042095479
0.050605413
0.02624435
0.044986244
0.048903022
0.025598334
0.034609735
0.052587595
0.017279701
0.030593397
0.010690629
0.045059502
0.051673889
0.011474533
0.10969381
0.024704551
0.047735635
0.029690966
0.04788442
0.051122576
0.026594529
0.057970412
0.020608468
0.028985934
0.058009543
0.036434133
""
0.0066036228
0.013917282
0.043196321
0.049973171
0.020114899
0.020599362
""
0.048868082
0.050640464
0.02909971
0.042204406
0.030309936
0.09788008
""
0.035343785
0.0059472173
0.013739146
0.086012907
0.02788006
0.043930497
0.015234049
0.038832199
0.050453823
0.018875966
0.040274352
0.06744235
0.03922265
0.050314877
0.036895268
0.030183878
0.017444467
0.019789448
0.025180437
""
0.054309614
0.015677754
0.035149235
0.033403035
""
0.026065214
0.042319439
0.024564978
0.021516742
0.038209997
0.022670835
0.02831953
0.058804508
0.068923309
""
0.03826217
0.058690012
0.030393466
0.040908847
0.02509819
0.045407701
0.0084277596
""
0.047556337
0.03731662
""
0.089698546
""
""
""
""
""
""
0.058262404
""
""
""
0.03762164
""
""
""
""
""
0.025176922
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.038537979
0.031068044
0.06729579
0.038880762
""
""
""
""
""
0.015006433
""
""
""
0.10168619
0.061019618
0.0018586114
""
""
0.03472852
""
""
0.0084778424
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077451535
""
0.025952449
""
0.04351978
""
""
""
0.010562892
0.014375777
0.035612132
0.039487898
0.0085394625
0.048980165
""
0.082535341
0.064652003
0.069746532
0.073682405
0.025053345
0.017886715
0.014701295
0.079593427
0.014939026
0.050332241
""
""
0.072922558
""
""
""
""
0.049259305
""
0.093681827
0.011381151
0.092426218
""
""
""
0.046929356
""
0.059087586
""
0.018486543
0.0070417281
0.070257314
0.013899286
""
""
""
""
0.026940038
0.042341609
""
0.021865046
""
0.10774524
""
""
""
0.062184442
0.0076038241
0.048899975
0.01087784
""
""
0.0092864214
0.045649473
""
""
""
""
""
0.086067095
0.022472819
""
""
""
""
0.10035012
""
""
0.023342507
""
0.01933918
0.085507102
0.029346442
""
""
""
0.076928765
0.026986707
""
0.023716621
0.073165588
""
0.045553032
0.10531396
0.025575437
""
""
""
""
""
""
0.064421676
0.063337818
0.070627742
""
0.0052037076
0.019605007
""
0.018326625
0.0041852547
""
""
0.065675326
0.034552835
0.07222674
""
""
""
""
""
""
""
""
""
0.027311729
0.081170984
""
0.10901523
""
""
""
0.010290058
""
0.096310452
""
""
""
""
""
0.02884876
""
""
0.016059259
""
0.025185607
""
""
