comcoll_black_female_p75
0.7691797
0.76964343
0.47575662
""
""
0.27447715
0.5114314
0.49111858
0.52673179
""
0.67190689
0.87653798
0.57094091
""
""
0.60254985
0.72567004
0.79946303
""
-0.29667905
""
""
0.63221902
0.64110214
""
0.47839376
0.41960639
0.60076094
""
""
0.41391015
1.2556174
0.66444969
0.64285374
0.63003641
""
0.6098364
""
0.51248127
""
0.71468043
0.43534592
0.66697598
0.64003569
0.6229713
1.0437324
""
""
0.54897422
0.72986889
0.57290107
0.29430568
0.57353109
0.50835341
0.82791781
""
0.46571606
""
0.56570148
0.84342545
0.49211928
0.11081149
0.57038814
1.1799692
""
0.23624435
""
""
""
0.63833559
""
""
""
""
0.3554281
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59381497
""
""
""
""
""
0.51037043
""
""
0.66441935
""
""
""
""
0.66802108
0.30709872
""
""
""
-0.0063002855
""
""
0.87549776
0.79458278
""
""
""
1.1793846
""
0.94940197
""
0.45914483
0.82676303
""
0.54807222
0.15209343
0.74698496
""
""
0.54703689
""
""
0.94560677
0.12417285
""
""
""
""
0.70435137
""
""
""
1.8000759
0.34315059
""
""
0.58144897
""
""
0.59680927
0.68378007
0.37233594
""
""
""
1.2485133
""
0.69166756
""
""
""
""
""
0.48671588
""
0.45111772
0.42342404
""
""
0.424052
""
""
""
0.40362397
""
""
""
0.61812049
""
0.57600087
""
""
""
""
""
0.49718183
""
""
0.4802053
""
""
""
""
0.50944543
0.63252532
""
""
0.50616038
""
0.83308464
""
""
0.68723422
""
""
0.39321998
""
""
0.44210538
""
""
0.51766896
0.47810429
""
0.53592169
0.47350129
0.44567138
0.40568906
""
0.42915434
0.46942249
0.56802022
""
""
""
""
0.46039289
""
0.22268313
""
""
""
0.73753679
""
0.40766355
""
""
0.42001957
""
0.48839775
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49671024
""
""
""
""
0.56854397
""
""
""
""
""
""
""
""
0.57083714
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.5943495
0.56902951
""
0.47641066
0.57965642
0.44455427
""
""
0.61278278
0.50293475
0.33113432
0.53852427
0.63014936
""
0.61988956
""
0.55128193
0.64862031
""
0.27070186
""
0.54056585
0.83395225
0.56119448
""
""
0.53945959
0.64609039
0.61542827
""
0.91616768
""
""
""
""
""
""
0.34269601
1.1233722
0.54105717
""
0.56156963
0.70382059
0.73909497
""
0.72874027
