kfr_stycz_white_pooled_p100
0.75869441
0.54925084
0.66600811
0.67818707
0.74300176
0.7051782
0.58099508
0.79510599
0.74962509
0.78458399
0.8279255
0.69684249
0.837717
0.65534264
0.71474916
0.72602385
0.76519239
0.84820288
0.64310491
0.64158034
0.6166833
0.6413281
0.63308191
0.61759025
0.56670523
0.6061852
0.72328842
0.59546578
0.6327439
0.60765994
0.72878528
0.6086238
0.71001554
0.59779501
0.64302844
0.60435671
0.48781711
0.58431953
0.47823262
0.65667677
0.61958152
0.61531788
0.56197518
0.56712401
0.94853425
0.60229421
0.91390264
0.67712921
0.49899659
0.66080278
0.68479353
0.69329637
0.60997391
0.70793319
0.78534693
0.73883998
0.62987566
0.76752353
0.69859242
0.69980651
0.74971515
0.61603582
0.75316197
0.75286245
0.67000091
""
0.75679642
1.0845863
0.73984033
0.77071005
0.76442879
0.72349483
0.74494755
0.63872617
0.82849485
0.72354889
0.83546239
0.67030585
0.70005065
0.76319098
0.44552347
0.15222727
0.72487211
0.41863215
0.57811141
0.55665195
0.64456362
0.61681402
0.6327914
0.53418815
0.70300293
0.64491493
0.68694836
0.57401997
0.7042892
0.73299646
0.38669479
0.46257758
0.62455589
0.68783534
0.64560002
0.60673535
0.66248631
0.71605039
0.59106284
""
0.58196968
0.57541823
0.76305836
0.69797504
0.59357977
0.68191344
0.59059948
0.64696574
0.66415006
0.73028356
0.53650165
0.8192879
0.70765501
0.61943024
0.70186144
0.68692464
0.73521298
0.69365221
0.79331064
0.59829962
0.70189095
0.81521052
0.68496847
0.63475382
""
0.62915319
0.79432118
0.69723868
0.770024
0.74592793
0.6167649
0.73965198
0.81928653
0.67315626
0.73196512
0.96207076
0.77180392
0.68638176
0.84537679
0.59161198
0.88114017
0.68469733
0.78383416
0.64276081
0.65414
0.6541459
0.66816288
0.59684461
1.0229157
0.71821105
1.045424
0.72675294
0.61439085
0.65872592
0.57527602
0.46193072
0.65316373
0.63031161
0.69945693
0.57162595
0.63591415
0.35071102
0.69015205
0.74040055
0.80226606
0.68302941
0.66905695
0.74661303
0.67750752
0.60682172
0.74306458
0.71456623
0.72003001
0.046114158
0.64351535
0.53824353
0.7995497
0.75538111
0.80223441
0.61254269
0.31285298
0.68901926
0.86185426
0.84184229
0.64866179
0.85896581
0.79870325
0.93561268
0.71849644
0.93344343
0.66171789
0.73295259
0.54121375
1.0054741
0.86126572
0.62114984
0.60646379
0.68549669
0.77666175
0.90601367
0.78255391
0.6117239
0.71242565
0.61993325
0.72765237
0.59266347
0.73631108
0.60401654
0.66150755
0.70184439
0.72763193
0.72452289
0.78693539
0.72302324
0.84982854
0.76784211
0.69763112
0.46049961
0.78987551
0.67412621
0.71680295
0.59876615
0.50927198
0.62302095
0.82128668
0.60460359
0.71497691
0.6104629
0.4759838
0.68610764
0.71880788
0.61902207
0.5717296
0.61228663
0.72298539
0.61408627
0.77098429
""
""
0.68551403
0.61615479
0.71976137
0.61417174
""
""
0.63391238
""
0.62846553
0.65990895
0.79591811
0.7365737
0.69229561
0.62631464
0.77285177
0.76382059
0.73550779
0.75501227
0.60435754
0.65727359
0.55316871
0.62656069
0.62943268
0.69753927
0.55393898
0.57308638
0.76922536
0.6216774
0.65431541
0.61277246
0.629291
0.54153967
0.65851939
0.61821717
0.6341126
0.70837677
0.83804482
0.72587347
0.60193831
0.67258847
0.69464767
0.81993675
0.76402909
0.59377199
0.74265999
0.50110549
0.70956653
0.83520681
""
0.66131938
0.63438034
0.50423908
0.51472402
0.24273056
0.64861894
0.78247374
0.71581155
0.65720314
0.60250306
0.55467075
0.61734879
0.73206174
0.68058765
0.79801953
0.63527578
0.61875325
0.66707814
0.6389485
0.61820066
0.70232487
0.65902495
0.58270532
0.98670876
0.68510419
0.70164865
0.71647513
0.21136633
0.72570795
0.67366308
0.6680848
0.68467671
0.7538017
0.76492083
0.72112405
0.70781469
0.68587011
0.70231622
0.77824926
0.73016196
0.95863992
0.75635946
0.80124295
0.88320887
0.76914692
0.69470638
0.8080349
0.67627096
""
0.53846461
""
0.67358774
0.86624444
0.58570588
0.90137118
0.64029396
""
0.70474768
0.59703678
0.62972039
0.71287245
0.7149263
0.78844911
0.74802554
0.68982673
0.66076875
0.66932392
0.6871348
0.77135843
0.63908029
0.90169907
0.56749296
0.63697445
0.80947149
0.55706167
0.57416707
0.69079906
0.51489818
0.58529729
