kir_native_asian_male_mean
""
""
""
0.58922189
""
""
0.5256784
""
""
""
""
0.54309207
""
""
0.56149888
""
""
""
""
""
""
0.53878582
""
""
0.59814793
""
""
""
0.65004957
""
""
""
0.49513531
""
""
0.55631971
""
""
""
""
""
""
""
""
""
""
0.6432752
""
""
""
""
0.57933331
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55606323
""
""
""
""
0.58868474
""
""
""
0.58522433
""
""
""
""
0.59823281
""
""
""
""
0.54929584
0.63120186
0.51002491
0.47432053
0.59617209
""
0.59283721
0.56414938
""
0.60896939
""
""
""
""
0.49850106
""
0.57000452
0.49303374
0.50036031
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58977479
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58861804
""
""
0.52862126
0.51994032
""
""
""
""
""
""
""
0.59963942
""
0.65732205
""
""
""
""
0.5992645
0.66316009
""
0.45744076
""
""
0.57962775
0.52926111
""
""
""
""
0.59939998
""
""
0.64374214
""
""
0.61177349
""
""
""
0.55822325
""
""
""
""
""
0.61160874
""
""
0.58807492
""
""
""
0.45480213
0.52998281
""
""
""
""
""
""
""
""
""
0.6502158
0.63007396
""
""
""
""
""
""
0.54998487
""
""
""
0.65816087
0.59738255
0.44955474
""
""
""
""
""
""
""
""
""
""
""
""
0.65378118
""
""
""
0.6104117
""
""
0.57867336
0.59806275
""
""
""
""
""
0.59070873
""
0.63618666
""
0.55348665
0.66274512
0.59824651
0.53846735
0.6655193
0.60757244
0.66122234
0.58954698
0.62422282
0.56683028
""
""
""
""
""
0.61672944
0.57183164
""
""
0.59691966
""
""
0.65720075
0.63646132
""
0.4851796
0.64129961
""
""
""
""
""
""
""
""
""
""
""
""
0.59311849
""
""
0.56326884
""
""
""
""
""
""
""
""
""
0.61556965
0.61001188
0.44027036
""
0.46049494
0.58923519
""
""
0.61412239
""
""
""
""
""
""
""
""
""
0.63068396
0.58551335
0.61161524
""
0.63722014
0.53091383
""
""
0.58728713
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55894536
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57090032
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61206853
""
""
""
""
""
""
0.59988219
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60781872
0.62318581
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.67345917
""
""
""
""
""
""
0.62210453
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52316183
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.6339606
""
0.5368253
""
""
""
""
""
""
""
""
""
""
0.64909744
0.65457022
""
""
0.63845658
0.70842743
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59470284
0.63840437
""
""
""
""
""
""
""
""
""
""
0.53573793
""
""
""
""
""
0.65648192
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.64160585
0.67913401
0.6461122
""
""
""
""
""
0.58390123
""
0.61934888
""
0.66436422
""
""
""
""
""
""
0.6049878
""
""
0.59047878
""
""
""
""
""
""
""
""
0.59927636
""
0.5357151
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.49529079
0.48519254
0.57183892
0.51728857
0.60391039
0.64612883
""
""
""
0.61856389
0.54801327
0.67215079
0.55392045
""
""
0.62719429
""
0.65123063
0.60920054
""
""
""
""
0.59116983
""
""
0.64174634
""
0.52828932
""
""
""
""
""
""
""
""
""
""
""
0.58714581
