spouse_rk_other_male_mean
0.41970447
0.57653201
""
""
""
""
""
0.53413093
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.47567773
""
0.35093534
0.43857056
""
""
""
""
""
""
""
""
0.39663061
""
0.54327983
""
""
0.43120956
0.46291548
""
""
""
0.50369012
""
""
""
0.41763362
""
0.52364475
0.49117026
""
""
""
""
""
""
0.51463318
""
""
""
0.44607419
""
""
""
""
""
""
0.50789303
""
""
""
""
0.52995157
""
""
0.64943045
0.49056002
""
""
""
""
0.4067235
""
""
""
""
""
""
""
""
""
""
""
""
""
0.46433339
0.52172041
""
""
""
""
0.51098526
0.5159992
0.36107427
0.50774342
0.44865638
""
0.46460575
0.45463458
""
""
""
0.56002843
""
""
""
""
""
""
""
""
""
""
""
0.35489908
0.49575478
""
""
""
""
""
""
""
""
0.44117844
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52566797
""
""
0.51884103
""
""
0.46366253
""
""
""
""
""
0.44342363
""
""
""
0.60389423
""
""
0.4766742
""
""
0.60275626
""
0.55127752
0.54324073
""
0.50130767
0.46799532
""
0.51173609
0.48145935
0.51709068
""
0.56379831
0.4802005
0.68550432
""
0.55385149
0.5063681
""
""
0.5377425
0.63280112
0.45934358
0.58932889
0.52802622
""
0.49114069
0.5611518
0.42274678
0.50058526
0.53270841
0.62570494
0.5134021
0.4725197
0.61469316
0.56991833
0.6197508
0.54072052
0.43941715
""
0.37569371
0.57691604
0.57528752
0.51471877
0.41580385
0.4535459
""
0.54913074
0.59608006
0.56292522
0.57312566
0.46728271
0.53022349
""
0.56818986
""
""
""
0.6069988
0.53023958
""
""
""
""
""
""
""
""
0.57475704
""
0.53341436
""
""
0.48328534
0.34682679
""
""
""
""
""
""
""
0.53797573
""
""
""
""
0.51832718
""
""
""
0.52498609
""
""
""
""
""
""
""
""
""
""
""
0.48883364
""
""
""
""
""
""
""
""
""
""
0.50010306
""
0.59905297
0.61869055
0.60599995
0.61710697
0.59753484
0.60966361
0.6776728
0.64622092
0.57886654
0.60863417
0.59323251
0.59123933
0.49769461
""
0.44504964
""
0.5384509
0.52075744
""
0.43088043
0.57407457
0.47667503
0.4793832
""
""
""
0.53237629
0.48050547
""
""
""
""
""
""
""
""
""
0.52324522
0.5151124
0.54823881
""
0.54452389
""
""
""
0.45363176
0.52575499
0.51106578
""
""
""
0.46291026
0.47385782
0.48971748
0.49020144
0.49764341
""
0.44201925
""
0.51666409
0.48170221
0.52668244
0.51460111
0.5566752
0.51117545
""
0.43664244
0.59013885
0.43053478
0.61338353
0.56436974
""
""
""
""
0.50734156
""
""
""
""
""
""
""
""
""
""
0.52215087
""
""
0.49031255
""
""
""
""
""
""
""
""
0.47087929
""
0.45242757
""
""
0.41257921
0.48483616
""
0.49139896
0.49954021
""
0.48755175
""
0.54526943
""
""
0.55741894
""
0.52150232
""
""
""
""
""
0.53164268
""
""
""
0.42024952
""
""
""
""
""
""
""
0.49945685
""
0.53591508
""
0.5577364
""
""
0.46759778
""
""
""
0.52326179
""
0.48094726
""
""
""
""
""
0.511069
0.54412729
""
""
""
""
""
""
""
""
""
""
""
""
0.51282305
""
""
0.48391134
""
""
""
""
""
""
""
""
""
""
""
""
""
