kfr_26_pooled_male_mean
0.46444368
0.45760047
0.45216227
0.47232935
0.46681234
0.44931376
0.45867726
0.47850102
0.47925812
0.45947355
0.45559204
0.46505398
0.469982
0.46282467
0.47763804
0.47739422
0.48313662
0.47357151
0.4640981
0.40962294
0.42497426
0.41356209
0.43262219
0.42643026
0.47463149
0.39612168
0.4507035
0.44359949
0.45733169
0.44849709
0.45254648
0.49739763
0.48334101
0.47250304
0.41363615
0.44915304
0.46551922
0.4471018
0.41747966
0.3768951
0.42731389
0.44702694
0.49131066
0.54406828
0.44218183
0.40572017
0.43784189
0.5399217
0.47904718
0.4650189
0.49618083
0.50243366
0.42750287
0.44432098
0.46680421
0.44013184
0.47384608
0.53619432
0.47305095
0.41782176
0.44695985
0.4569869
0.44363207
0.47693032
0.45454159
0.46988612
0.43467984
0.47905055
0.47097039
0.44513854
0.38603714
0.38683078
0.35368237
0.45268336
0.43339878
0.4834193
0.46745986
0.46821868
0.48341069
0.41458449
0.38950723
0.48426354
0.47987089
0.47979981
0.47803614
0.49051234
0.48063183
0.46321282
0.48497361
0.47968963
0.48474872
0.46175316
0.46759379
0.45552519
0.46896806
0.45453271
0.47160569
0.46392819
0.45205778
0.45945817
0.46939716
0.44279626
0.45723945
0.47505924
0.4627071
0.45635417
0.44835979
0.45661011
0.45509613
0.45280114
0.4464069
0.43063697
0.44766086
0.40329298
0.44614759
0.46582705
0.43400708
0.41294667
0.42693406
0.40879437
0.42465511
0.44648111
0.42690811
0.43422943
0.42912343
0.43874055
0.43842494
0.44396713
0.40345863
0.43074349
0.4590933
0.43455583
0.44909817
0.45577434
0.48028836
0.4572998
0.46512729
0.40973952
0.40727502
0.43508708
0.43770006
0.45417613
0.42306605
0.41787633
0.4017874
0.40866721
0.45710981
0.43534398
0.42437086
0.41352668
0.48917112
0.47026798
0.44162083
0.43080172
0.45719844
0.45240113
0.46169239
0.44126448
0.46485105
0.51022118
0.47875369
0.51933593
0.5352037
0.50094473
0.48672366
0.51803333
0.50069684
0.54482079
0.47379795
0.50263393
0.473308
0.49746022
0.49997854
0.49005076
0.48762631
0.48586002
0.48838431
0.51611191
0.49601284
0.48658961
0.49770144
0.48606113
0.49181259
0.48595622
0.48602206
0.50479418
0.46894908
0.55499995
0.46454817
0.45862868
0.47565138
0.50038022
0.4822723
0.52289915
0.503636
0.51913327
0.53386861
0.55170023
0.49881908
0.54295641
0.50115931
0.53566384
0.55272919
0.52087831
0.49228325
0.52867103
0.49671942
0.51916587
0.51674902
0.52770919
0.51635927
0.54872662
0.54133689
0.53705311
0.51139206
0.51055396
0.50021368
0.48640454
0.49108708
0.49588209
0.49069223
0.50533259
0.46561226
0.46488732
0.48210508
0.50538772
0.52336818
0.52754414
0.52189797
0.49008137
0.50632983
0.49393642
0.47696659
0.48531732
0.50396574
0.48955423
0.51809752
0.47608685
0.50218099
0.48804301
0.46602058
0.53156734
0.51612353
0.54172647
0.5184865
0.5308646
0.49338955
0.50899291
0.50730813
0.50518
0.51023054
0.50059575
0.52455723
0.54531556
0.51165402
0.51333952
0.51010871
0.53148276
0.5480001
0.51953977
0.51589215
0.55064011
0.56498259
0.55174887
0.51873732
0.47992885
0.54644233
0.53617519
0.51184314
0.50578099
0.48502833
0.51813161
0.43950513
0.49032933
0.44532442
0.5121243
0.50674969
0.52446395
0.53529823
0.51808268
0.53019166
0.58251637
0.46869928
0.54509616
0.54124385
0.51663184
0.51853311
0.53632998
0.51212889
0.53595001
0.5261097
0.51334035
0.53778958
0.53910357
0.56141996
0.5909673
0.61552155
0.57750219
0.5797621
0.5828954
0.55406928
0.56551105
0.53888798
0.57394481
0.56286377
0.55357993
0.58675939
0.57207906
0.56277901
0.58754128
0.53798276
0.55822343
0.55957544
0.57120281
0.57172978
0.56680709
0.53542906
0.56498021
0.54819065
0.53791529
0.56258124
0.54173821
0.57727009
0.51409656
0.55222666
0.54297596
0.51243037
0.53747666
0.51076072
0.52649307
0.55252182
0.5332126
0.5223825
0.51943272
0.52097565
0.50243247
0.51519245
0.49108708
0.52404988
0.50103235
0.51822889
0.52114731
0.49961972
0.52434623
0.52682817
0.47578359
0.4875204
0.49456275
0.47682971
0.48558936
0.50973892
0.48009863
0.4992781
0.47574347
0.53497541
0.49505618
0.5235889
0.49515864
0.4661302
0.42722693
0.47946471
0.56480503
0.52613169
0.53791934
0.54509544
0.51165366
0.52441841
0.56855863
0.54433173
0.5237456
0.55908996
0.51813668
0.57356793
0.52599972
0.57889128
0.59176767
