hs_pooled_female_mean_se
0.0047490112
0.0072364653
0.014902839
0.0040130015
0.005238066
0.011488558
0.003678513
0.013602737
0.013432156
0.0064935382
0.0061349976
0.0031079461
0.014654441
0.010193599
0.0062517421
0.017491123
0.019221755
0.005803471
0.014257538
0.014439327
0.0050507104
0.0047765784
0.0058545149
0.0081356913
0.00305978
0.017456084
0.0074410005
0.0048549413
0.0030807501
0.01021856
0.0086515145
0.006148662
0.0031717876
0.0041062939
0.0097718444
0.005635614
0.012136132
0.0098024197
0.019137213
0.020433646
0.0050648688
0.01175313
0.015993502
0.027306786
0.014959996
0.011697219
0.0030327677
0.0070741582
0.0040273936
0.0081024943
0.0057109203
0.0051124622
0.0076287994
0.030148609
0.01809039
0.0050743101
0.013380949
0.021548361
0.020782404
0.0074448828
0.010782018
0.0041428595
0.016585726
0.011279795
0.01095809
0.010751985
0.018776668
0.013228144
0.012438599
0.010653836
0.014352868
0.01161875
0.010681272
0.006919933
0.012200144
0.016482078
0.0087989727
0.0098022241
0.016702464
0.0035265612
0.010014836
0.0082212742
0.011668889
0.0079278136
0.0031460768
0.010234815
0.0087038074
0.0069296546
0.0050077476
0.0067763338
0.0077730156
0.01181473
0.010583203
0.0055577639
0.011279771
0.021683212
0.0085083628
0.0067260503
0.0026012016
0.005384637
0.0047629084
0.0020849889
0.0034045379
0.0047703204
0.0047950414
0.0029209394
0.0052943183
0.0035212773
0.011543636
0.0066509307
0.0067558582
0.0072369911
0.0038296015
0.015162884
0.0046932898
0.0040290589
0.0051363846
0.020028751
0.023309028
0.020037552
0.0086543709
0.012725131
0.01439576
0.010890865
0.012073959
0.005821819
0.0063247429
0.0126641
0.015830278
0.014393632
0.0019764714
0.011134475
0.0090066018
0.013665076
0.0080501959
0.010377215
0.0056594936
0.0067869262
0.016695894
0.010579556
0.0058457432
0.0084983679
0.02213205
0.016754877
0.0093924468
0.018090662
0.0067543201
0.0096295848
0.01231808
0.012894583
0.009943964
0.0035474352
0.0082297102
0.015160774
0.004509089
0.0050576963
0.01301368
0.006155604
0.013657647
0.0073783989
0.020518357
0.012174392
0.005183049
0.0020348202
0.016892465
0.0014113281
0.0068529397
0.0075960383
0.01275125
0.0052952636
0.0013924154
0.0041007926
0.0070777489
0.0036110149
0.0075653396
0.011095349
0.0042710514
0.002573818
0.0071660425
0.0080609396
0.0084019601
0.0086936606
0.0028317636
0.0090132747
0.010186265
0.0023352709
0.01397868
0.0073297275
0.0048313914
0.018345423
0.012026418
0.006740116
0.0031021878
0.014983569
0.010939328
0.0067948364
0.0051836413
0.0050134887
0.0032673918
0.0088129463
0.0038838512
0.0059095412
