somecoll_other_pooled_p100
0.97272921
0.42088032
""
0.97214097
1.0809251
""
0.94980836
""
""
1.2556694
1.2256036
1.1157628
""
""
0.77473891
""
""
1.1659913
""
""
0.8300637
1.0442351
0.53302664
""
0.84830695
""
1.261567
1.2815953
0.88248187
""
""
""
1.0148021
0.93344206
""
0.92293614
""
""
""
""
1.010478
""
""
""
""
""
1.0008028
0.85911775
1.0665765
0.43608007
1.2574792
1.1981213
0.86783165
""
""
0.97872418
""
""
""
1.0899854
""
0.96826214
""
""
""
""
""
""
""
""
""
""
""
0.18519831
""
""
""
""
""
1.0317494
""
""
""
0.66834891
0.98388535
""
1.1852267
1.1471471
0.9574278
0.97996348
""
""
""
0.89991838
""
""
0.82080728
1.0872155
1.0043454
0.65310562
0.90860295
0.97533852
1.066357
0.96889412
0.78007996
0.91870522
0.9230842
0.97989374
""
1.1497126
1.0941484
1.2885393
1.0912648
""
0.82868004
0.85700744
1.1097646
""
""
""
0.72057754
""
""
1.1184356
""
0.98908365
1.086179
""
""
""
0.93617624
1.6053168
1.1532875
""
0.93403071
""
0.78935623
1.1093996
""
1.6093202
0.9887628
1.1908296
""
""
""
""
0.84308785
""
""
""
""
0.85151404
0.89827293
""
1.0901124
1.0902356
""
0.83797294
""
""
""
""
0.9725982
0.93952245
""
0.95475632
0.99158943
""
1.1252519
0.62872171
0.93150729
0.92547482
0.85495609
0.96860504
1.2749261
""
0.71433252
0.88958722
0.95046753
0.65617687
""
0.091334946
0.96647215
""
1.2737814
0.95560336
""
""
1.0520011
""
""
0.73457575
0.99193054
""
""
1.12339
0.92285687
0.84049571
0.9768101
""
1.0095292
0.95641118
0.45592889
0.90330976
1.1544049
1.1259377
1.0233158
1.0123638
1.019313
0.76192081
0.94989771
0.9353928
""
""
0.90287715
1.0817834
0.86417323
0.92861187
0.88838214
1.7080594
""
0.62175989
0.69652629
""
0.97896624
0.81598389
0.92796391
1.2039578
0.90975887
1.2178797
1.0815794
1.1510615
""
1.2037849
""
0.97949767
""
0.8815968
""
""
0.67820412
""
1.0031544
0.87275398
""
0.70782083
0.90701085
0.9536106
""
1.2084049
0.97534144
1.0323582
1.152492
""
0.8191492
1.1514528
1.1092211
1.0224346
1.0769504
1.0761601
0.68262219
1.0049179
0.8809737
1.0858436
0.96514213
0.97685343
0.84033263
0.934955
0.91922265
0.87508625
0.95882213
1.0294909
""
0.91373396
""
""
1.0484757
0.74508184
1.0286093
0.9615339
0.83487689
""
""
0.92956305
0.95291394
""
0.98848218
0.93721658
0.99633425
""
""
""
""
1.0528361
""
""
""
""
0.70112151
0.6255427
0.91592795
""
1.0541596
0.98280573
""
""
""
""
0.73868471
""
1.0670129
1.0472202
0.79959083
0.62477964
0.9044019
0.8367942
0.71792352
0.97167206
0.60424912
0.86545765
0.73734027
1.0111376
0.97869378
""
""
0.69866884
1.014601
""
1.0309577
0.92275691
""
0.94560534
0.93804216
0.93120831
""
0.94459468
1.0839815
0.99905068
""
0.90683275
""
""
0.98058522
0.83782023
1.2482933
""
1.5586261
""
""
""
1.3600154
""
""
""
""
1.152036
""
1.3485264
""
""
0.1869756
""
0.75765657
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.2349855
""
""
""
""
""
""
1.1660972
""
""
1.4310614
1.1133341
""
""
""
1.1610869
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.91719496
""
""
""
1.0324179
""
""
""
""
""
0.99556136
""
""
""
""
""
""
""
0.97624266
""
0.92625189
""
""
0.98989743
""
""
""
""
""
""
0.928087
""
