kir_native_natam_pooled_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052944977
""
""
""
""
""
""
""
""
0.043360665
0.076520965
""
""
0.026211096
""
""
""
""
0.034276202
""
""
""
0.037189707
""
""
0.04989408
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056342613
0.05711206
0.013605641
0.010747842
""
""
0.030725703
0.027033534
""
""
0.034622688
0.036491267
0.042166002
0.058037106
0.01317601
0.04293054
0.040878084
0.016840635
0.026276033
0.020119505
""
0.030953808
0.053812474
""
""
""
""
""
0.02053299
0.011088471
0.047725543
0.011018944
0.026652098
0.018987346
""
0.034272194
0.0083761197
0.031891089
0.0092542516
0.012081755
0.026680425
""
0.040608428
0.038161997
""
""
""
0.027194509
""
""
""
""
""
""
""
""
""
""
""
""
0.047041748
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036122166
""
""
""
""
""
0.035779543
""
""
""
""
""
0.033843901
""
""
""
0.036348935
""
""
0.033429112
""
""
0.03643335
0.034941841
""
0.027480291
""
0.022834543
0.034992933
0.032505695
0.031699348
0.044965774
""
""
0.01687659
""
""
""
0.035542943
0.058715612
""
""
0.050861087
""
""
0.026291482
0.058686778
""
0.022744829
0.023857746
""
0.022658011
0.019955434
""
0.032842416
0.06214869
0.060873866
0.045660291
0.029205572
""
0.033719499
""
0.052747678
0.046161305
0.036143623
0.025947604
0.055767078
0.06149653
""
0.039584007
""
0.051610548
0.049567811
0.049201917
0.03014873
""
0.035610024
""
""
""
0.054093536
""
""
""
""
""
""
""
""
""
0.025256574
""
""
""
""
0.027167069
""
""
""
""
""
""
""
""
0.025052505
""
""
""
0.051507421
0.073474094
""
""
""
0.048962977
""
""
0.039919615
""
""
""
""
""
""
""
""
0.046415862
""
""
""
""
""
""
""
""
""
""
0.049976215
""
""
""
""
""
0.069265231
0.053784087
""
""
""
0.061149653
""
""
""
""
""
""
0.040025745
0.045613416
""
""
""
""
""
""
""
""
0.036125753
0.041201506
""
""
""
""
""
""
""
""
""
""
""
0.043291308
""
""
""
""
""
""
0.082198136
""
""
""
""
""
""
""
0.034767222
""
""
0.054472841
""
0.03813168
""
0.059853036
""
0.031724319
0.06454473
""
""
""
""
""
0.064505883
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.070222445
""
""
""
""
""
""
""
""
""
""
0.064102858
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04871612
""
""
""
""
""
""
0.059056878
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.046970587
""
""
0.037044611
""
0.037222516
""
""
0.038637184
""
""
""
""
""
""
""
