par_rank_white_male_mean
0.49272621
0.44676882
0.37171194
0.54290289
0.61804485
0.49398559
0.59176928
0.47226042
0.45413589
0.5558939
0.54812664
0.63675362
0.47109947
0.48720214
0.55982387
0.47303554
0.45512137
0.54001617
0.44244105
0.47953317
0.53168869
0.54660296
0.56368232
0.59468836
0.68009788
0.53303725
0.53508317
0.55767685
0.60339636
0.5497092
0.5149141
0.58579373
0.67140239
0.62700015
0.5358572
0.50214487
0.4775424
0.51336324
0.49336433
0.50925988
0.60287452
0.46171394
0.50129128
0.45037204
0.50024158
0.57950675
0.60293692
0.53769726
0.61116433
0.51079679
0.54485279
0.53774202
0.52439386
0.39970344
0.56860739
0.5644592
0.54611331
0.46907705
0.54969078
0.52201164
0.54592353
0.56739002
0.48189771
0.46349469
0.41068637
0.45532912
0.35476384
0.42266133
0.39613882
0.38763502
0.53568029
0.52349102
0.56155568
0.55084366
0.4879435
0.46148777
0.51136869
0.45325872
0.48097074
0.64263576
0.4997173
0.5079186
0.43166247
0.54848582
0.60371006
0.50682902
0.48639101
0.51468635
0.58553755
0.46583956
0.50404394
0.44685942
0.46476129
0.55031234
0.42873347
0.44344038
0.4797028
0.50212872
0.54667288
0.51307046
0.54165661
0.61373091
0.59515578
0.55896723
0.55620772
0.58117187
0.50155908
0.58425719
0.46034101
0.47194815
0.5556469
0.53908587
0.61444288
0.53252631
0.5810914
0.57456172
0.61248499
0.52932554
0.47475162
0.47406122
0.51010448
0.4592208
0.55803102
0.47843766
0.50479704
0.61389095
0.60974807
0.46721932
0.56743962
0.5515759
0.68230695
0.51408052
0.5915786
0.4772566
0.54035848
0.49579042
0.53486556
0.55641943
0.53820616
0.62117052
0.5586732
0.49552548
0.48239121
0.53155267
0.55439854
0.53702593
0.53959173
0.52816141
0.55938578
0.54103041
0.46099392
0.61334246
0.57859117
0.5816856
0.53046376
0.56293744
0.50914085
0.59978396
0.46155235
0.4700115
0.43970948
0.43543136
0.66166604
0.67927432
0.55087656
0.75628072
0.5732218
0.54614037
0.52009052
0.59150577
0.67590004
0.65110266
0.52722812
0.59526861
0.50181025
0.51589811
0.60496092
0.62762129
0.55561769
0.54001015
0.50131094
0.49338982
0.58249879
0.48304895
0.53512627
0.62062609
0.44490731
0.57904655
0.57343185
0.42852551
0.48870844
0.48879057
0.59925044
0.51894855
0.50517851
0.5194822
0.55127406
0.5718776
0.62219673
0.58312404
0.59491086
0.56307143
0.58140361
0.59461182
0.56258458
0.62101799
0.6441769
0.56405091
0.54467499
0.58416593
0.53131086
0.59225613
0.48026067
0.51635236
0.65035319
0.54484367
0.59267592
0.61782914
0.51654458
0.4760637
0.53766811
0.51361036
0.46620658
0.47268087
0.60109764
0.52789903
0.53299934
0.50619048
0.59831238
0.53884709
0.54488295
0.57243276
0.43092361
0.51981103
0.44340515
0.49394286
0.41926038
0.55412906
0.40081751
0.43930662
0.49134722
0.5426082
0.54016244
0.55950695
0.48597699
0.57268018
0.60866493
0.59417123
0.5052405
0.56943607
0.63720834
0.54663384
0.5046342
0.5693391
0.51143652
0.52636588
0.51604277
0.63504058
0.52316153
0.55000257
0.52161515
0.63690609
0.6108439
0.61482501
0.65201473
0.68140316
0.69612563
0.73795104
0.67611778
0.677302
0.5637843
0.58941531
0.49476606
0.51743633
0.42770916
0.48059928
0.56269252
0.59783775
0.49619168
0.56825155
0.62776881
0.68294865
0.66201055
0.68980908
0.64055753
0.57551277
0.63094538
0.7121684
0.58624101
0.53117269
0.53731012
0.50419086
0.54810101
0.50668192
0.54733843
0.58422995
0.54919708
0.59503144
0.61513978
0.60504466
0.6977486
0.50211871
0.54149491
0.65094632
0.55319291
0.55244273
0.52925503
0.58561701
0.58730972
0.51974094
0.62928593
0.63367033
0.53609276
0.63121533
0.63403082
0.63540196
0.53103614
0.59301585
0.57116151
0.57149333
0.53963929
0.65812522
0.57124782
0.53784037
0.53958684
0.65099096
0.60474926
0.55562454
0.53543657
0.6202426
0.55657792
0.62593538
0.64511544
0.68476766
0.59334749
0.71686482
0.62454343
0.46072656
0.47957864
0.66191441
0.49059299
0.53171432
0.60651869
0.58821905
0.51580596
0.43705177
0.3738814
0.42248932
0.39770842
0.45637923
0.5278362
0.51681423
0.5518893
0.53078622
0.55683947
0.51425755
0.48533201
0.51819575
0.40907907
0.44791195
0.45822138
0.52480888
0.58112764
0.57204372
0.55891734
0.47558123
0.47597295
0.46128985
0.46581429
0.39449689
0.46537358
0.48491102
0.60994208
0.28907162
0.37189969
0.36082095
0.50305969
0.50930202
0.45449364
0.54247701
0.49620637
0.33953747
0.45138824
0.41838437
0.44054207
0.4492231
0.47653541
0.45852798
0.49341524
0.49499959
0.52424121
0.47915423
0.53911936
0.56235522
0.52463132
0.59262747
0.52878785
0.49891281
0.46028355
0.37586001
0.45046306
0.55747443
0.50788194
0.52339089
0.50911725
0.5857445
0.61154544
0.53471309
0.52444667
0.43127552
0.538692
0.48203808
0.38485155
0.41096112
0.38417014
0.40504208
0.50519419
0.51275426
0.52070373
0.454795
0.48690441
0.41375908
0.59626263
0.44080773
0.55578357
0.54370016
0.54300433
0.51188022
0.53041637
0.52731311
0.51802486
0.54287505
0.63774604
0.47679865
0.52232105
0.52173632
0.54501772
0.3863543
0.37834373
0.35176668
0.38361496
0.54202634
0.57085449
0.50510663
0.4109858
0.54334986
0.54220372
0.558456
0.52998102
0.53926164
0.58188444
0.50101095
0.61766744
0.51540762
0.50234234
0.63499898
0.49743652
0.4824045
0.41475901
0.44030863
0.43266892
0.57500273
0.6158632
0.44713536
0.40149486
0.52938247
0.45730731
0.48242632
0.45162728
0.45404291
0.48453692
0.52562177
0.50023645
0.40725705
0.47410148
0.55025655
0.50461167
0.52605051
0.61778331
0.62198699
0.58488238
0.63231987
0.68214399
0.53708589
0.48976615
0.55753732
0.51202089
0.54169148
0.54587126
0.47767022
0.48495063
0.48376346
0.46556884
0.51843929
0.56935757
0.49929029
0.50869656
0.55861664
0.60454512
0.61375368
0.5711953
0.51967567
0.50302136
0.55614734
0.5223788
0.60909796
0.64456159
0.5253306
0.46204737
0.50129342
0.44237378
0.59014934
0.45025006
0.48755985
0.43954694
0.47335804
0.43096256
0.45177683
0.4681415
0.44997951
0.51027185
0.52539903
0.56885189
0.43372694
0.48403591
0.47970212
0.58622515
0.48002073
0.3640849
0.46539417
0.3926239
0.51911759
0.40356356
0.52270359
0.57468033
0.48224837
0.52861995
0.55841625
0.56683224
0.43159801
0.39912632
0.29968631
0.52343339
0.59474033
0.58921778
0.54818493
0.56434
0.51163441
0.52247131
0.54042429
0.58287603
0.55871385
0.45860499
0.65953451
0.49817026
0.61354899
0.52732301
0.51008987
0.46386954
0.59146363
0.53162402
0.55274671
0.54256546
0.37690172
0.49161571
0.46426997
0.53498173
0.57470584
0.59881645
0.63190562
0.67230356
0.56989771
0.50692344
0.48302588
0.54017901
0.43434289
0.39423278
0.52002841
0.57988757
0.40868372
0.52425426
0.4688749
0.53635097
0.50163668
0.45972738
0.41410094
0.53397852
0.43656668
0.41636711
0.4698599
0.45993206
0.47700223
0.54554701
0.50201207
0.53817213
0.62020731
0.66319442
0.48955709
0.52321172
0.52938592
0.51640314
0.49677542
0.47743282
0.42176217
0.44316435
0.46194336
0.47968805
0.55178779
0.4172368
0.50409108
0.46532688
0.37660408
""
0.65695024
0.55206186
""
""
0.67710543
0.57969719
0.58123904
0.69270688
0.64947951
0.62504673
0.64140362
0.64381975
""
0.62275982
0.52929842
0.49900496
0.52497983
0.45214182
0.52027786
0.54263157
0.51782137
0.54975486
0.48941723
0.39330527
0.48489389
0.55509263
0.36798117
0.49893054
0.53193206
0.57043046
0.52578741
0.42583805
0.42837924
0.5023706
0.53366494
0.60493594
0.58107376
0.57649714
0.46868965
0.64901364
0.53135431
0.57162791
0.46757376
0.67714572
0.43532234
0.48429781
0.50900173
0.61271203
0.4989166
0.62815428
0.54865032
0.58950508
0.52438116
0.5490495
0.57260251
0.55163342
0.4920823
0.55449486
0.53347379
0.50879019
0.52978337
0.58053195
0.48615682
0.47835684
0.55622327
0.57013851
0.51812828
0.51773602
0.44666213
0.63281429
0.64030045
0.59740186
0.58083922
0.43780515
0.58910918
0.61831754
0.53527164
0.54493523
0.63478053
0.51281559
0.46244398
0.45414883
0.5084582
0.52251047
0.50215501
0.51039714
0.49256378
0.56130582
0.58474737
0.56828105
0.5217557
0.61975914
0.7322737
0.64035451
0.61828369
0.57280535
0.59562618
0.63097966
0.72164756
0.57607448
0.48623937
0.59094596
0.64709646
0.59994781
0.63116556
0.64704138
0.53925097
0.60257924
0.54827356
0.58660573
0.54896891
0.5034532
0.5471558
0.62461215
0.54160851
0.57415855
0.50113851
0.56913841
0.60840279
0.5125944
0.49170685
0.55328172
0.51492143
0.51300579
0.55456412
0.58772576
0.54819274
0.64709848
