kir_stycz_pooled_male_mean
0.51480389
0.36244416
0.48133314
0.51715654
0.57008749
0.44771245
0.46929881
0.53032041
0.50562185
0.49075869
0.493931
0.47273859
0.5174095
0.49535391
0.54919004
0.57984507
0.61956757
0.4433198
0.53147751
0.55462945
0.52015811
0.50235468
0.52059889
0.46000978
0.43845671
0.52019811
0.44418278
0.44805562
0.52651864
0.54847234
0.57064152
0.42398015
0.54196638
0.4309811
0.45108399
0.48622426
0.5004738
0.46156517
0.56394625
0.46031645
0.39164016
0.48416662
0.41659644
0.44134513
0.38291854
0.45324215
0.45771292
0.52407366
0.42403162
0.41801029
0.4650217
0.4694289
0.54788905
0.46920905
0.52405602
0.49281964
0.49421197
0.52306247
0.51795071
0.48635566
0.48585263
0.4601261
0.56293565
0.52668703
0.52515835
0.42625108
0.40794319
0.50284326
0.45069754
0.52257198
0.48707438
0.52954048
0.41986263
0.51661378
0.46750689
0.46895546
0.52354413
0.40555167
0.37711248
0.3862716
0.34243166
0.38497099
0.42456806
0.3717826
0.45334455
0.44805253
0.49576637
0.42086488
0.51511526
0.38259599
0.45711416
0.43860322
0.45030496
0.49716434
0.47984618
0.46286857
0.33735776
0.43300062
0.45652825
0.41096011
0.46323434
0.49854788
0.4757494
0.4779737
0.45701692
""
0.46442401
0.43325239
0.44854829
0.47243938
0.44303831
0.41318235
0.45936811
0.44717637
0.41377518
0.42882362
0.40991953
0.48652694
0.4290475
0.45580783
0.42189884
0.44731453
0.50649822
0.52632803
0.52044266
0.55191123
0.53061366
0.53489709
0.50860727
0.52298111
0.42886692
0.55585742
0.62005121
0.57307929
0.61553508
0.4488242
0.5108285
0.55164093
0.53409302
0.57438827
0.50264263
0.60135728
0.54731625
0.49905881
0.47928154
0.50292921
0.45677662
0.49349898
0.49251574
0.48268357
0.5152722
0.53054196
0.409886
0.50380355
0.50708663
0.45668602
0.44643742
0.56574482
0.52754712
0.36739579
0.36247879
0.43399504
0.53907233
0.45766696
0.36501321
0.48646197
0.44526276
0.38739032
0.51684481
0.54396105
0.44542405
0.50271904
0.49412307
0.50472581
0.51451993
0.49640435
0.48579305
0.51003951
0.49533898
0.3572596
0.4638221
0.5037061
0.44926786
0.43608063
0.38318726
0.50314528
0.47847512
0.53340912
0.49274909
0.46999961
0.46578473
0.45348805
0.48741251
0.53382933
0.55923057
0.58536494
0.48306724
0.51178759
0.53463525
0.5566932
0.43533126
0.4815242
0.43305615
0.5128473
0.5524869
0.57232517
0.50358164
0.41089818
0.46684495
0.51764148
0.49818328
0.46264711
0.48501822
0.45178825
0.51386172
0.55363041
0.48912391
0.45160535
0.43861619
0.50086945
0.47775203
0.42951831
0.47504094
0.51496065
0.54698956
0.50969005
0.48050538
0.53651685
0.53431994
0.58914709
0.48903343
0.39134356
0.46122766
0.46223679
0.38906083
0.37617153
0.42395291
0.50139558
0.46916005
0.471558
0.46789268
0.45391226
0.37604845
0.35536453
0.32747215
0.33903995
0.44458914
0.38209859
0.46661964
0.36096707
0.46848473
0.4402093
0.37660423
0.39463294
0.50121617
0.46822888
0.49372604
0.44914177
0.43705142
0.48543772
0.43505162
0.54180247
0.45107022
0.49783951
0.44598216
0.58127505
0.43419456
0.50364065
0.48149833
0.50674951
0.5451892
0.49206224
0.50325853
0.45006987
0.5003168
0.54534173
0.45029882
0.50103462
0.5084061
0.52529377
0.48813626
0.44487944
0.43461776
0.4967857
0.51379484
0.47988427
0.43061617
0.57259268
0.56869829
0.5053314
0.36911073
0.46886525
0.37312686
0.33797485
0.48728573
0.37010217
0.38378865
0.30230674
0.30154163
0.35846642
0.36601764
0.5577426
0.47934046
0.34680173
0.44958243
0.44326219
0.37179115
0.41976607
0.44799849
0.47042972
0.5185684
0.53911221
0.46566322
0.52187639
0.45250735
0.45061383
0.43021476
0.46648991
0.4586595
0.41497883
0.44771007
0.39527246
0.43626618
0.50434548
0.42110035
0.43955398
0.50584531
0.47243968
0.45963165
0.46321833
0.44592103
0.52328122
0.45836726
0.55030793
0.49720332
0.48076463
0.50718611
0.47356781
0.46321338
0.48314273
0.42767441
0.46124566
0.37966716
0.35320386
0.40424514
0.54190731
0.42723581
0.48671919
0.40544352
0.45041066
0.40959296
0.42276874
0.43140289
0.45151246
0.42832446
0.44226947
0.45642781
0.51536143
0.52342933
0.52900273
0.49243698
0.41791826
0.64086068
0.5214473
0.32064402
0.397284
0.51236725
