stayhome_white_female_p75_se
0.0097506689
0.0066565596
0.018496854
0.015381658
0.011279481
0.056986183
0.021924211
0.0077256002
0.015623562
0.017512556
0.015430241
0.021351878
0.018131113
0.032593634
0.032023326
0.010175835
0.010525377
0.026423164
0.045124251
0.016164327
0.02100952
0.0081919227
0.011344879
0.015025236
0.010876141
0.0085020261
0.016305998
0.008554385
0.02196404
0.015239951
0.020045381
0.069328353
0.038280476
0.021466734
0.0077512944
0.01283285
0.0033577268
0.023211675
0.0079573682
0.013429612
0.0077592656
0.0092812954
0.044459704
0.063863851
0.0045930371
0.015088396
0.018385302
0.0092893373
0.0044464753
0.021414042
0.0052126208
0.0059193801
0.058112923
0.019706154
0.019920783
0.017309375
0.015512412
0.010609129
0.004908877
0.064230256
0.010170899
0.013389046
0.0060771215
0.014370785
0.027846627
0.047287256
0.023510948
""
""
0.0045311507
0.056887355
""
0.029841248
""
0.0089690648
""
0.033814453
0.01247339
0.015923176
0.025544358
0.027983697
""
""
0.014201852
0.065416887
""
""
0.1040404
0.054191764
0.029014833
""
0.042256422
0.037023291
0.046980847
""
""
0.032720618
0.0075838394
0.0079016602
0.01193326
0.014401555
0.026259033
0.037431315
0.0014353555
0.0071043088
0.011668318
0.0030807583
0.0079459921
0.027286772
0.0058703842
0.0090660052
0.01924995
0.01573899
0.012601634
0.0062742596
0.012612635
0.037173159
0.043602731
0.021244897
0.02457151
0.0185706
0.020605102
0.017271677
0.018278483
0.014881059
0.020454353
0.0096797533
0.010643839
0.012406485
0.020979682
0.02932303
0.022244902
0.019165844
0.0079420973
0.023405742
0.034875076
0.0082611162
0.016469793
0.011712514
0.018339803
0.013521614
0.033538979
0.013495659
0.01756864
0.028586401
0.0096993679
0.019697672
0.020932628
0.023225306
0.042794
0.044329911
0.035915103
0.018751414
0.009223029
0.036510136
0.041070793
0.012383693
0.014725964
0.034617525
0.051367212
0.043975957
0.043815996
0.013794906
0.02827563
0.028197881
0.024797238
0.023367077
0.02332799
0.01068161
0.054053206
0.0041471459
0.020382948
0.017580124
0.0070663104
0.056606062
0.025103869
0.0066479896
0.024451299
0.039240938
0.040180579
0.010154047
0.021263292
0.0061338074
0.0097179161
0.041845329
0.027340299
0.0030408544
""
0.01289848
0.0056013921
0.0144717
0.021210087
0.0029704648
0.016662594
0.0051868637
0.0040292516
0.013283963
0.0073378161
0.011986501
0.016515229
0.0035168645
0.0088809216
0.011696251
0.01658804
0.0016008555
0.0088734394
0.0057210266
0.020808363
0.010170126
0.0062925136
0.024539305
0.019005116
0.0056039873
0.0071046893
0.0068118162
0.0019913402
0.0039223633
0.019135382
0.0028753264
0.0025777721
0.013060725
0.0027197867
0.0020856853
0.0063255103
0.003980374
0.0053000199
0.0041681747
0.0053075603
0.0026503396
0.0061884755
0.005752488
0.042594876
0.012472829
0.0046928385
0.0041324841
0.0039803358
0.0088332314
0.010701153
0.031085877
0.005229658
0.010951612
0.0032980007
0.0068861446
0.010438583
0.0047902088
0.018760078
0.0027960152
0.028828297
0.064314045
0.0305967
0.0040675574
0.0085163051
0.017704051
0.053003363
0.023220599
0.026271548
""
0.068542346
0.03740906
0.014630706
0.0043682302
""
0.0041729207
0.025045874
0.014776025
0.0028165837
0.011632491
0.0088221068
0.030432412
0.044333968
0.019562535
""
0.044547237
0.052386019
0.0026844623
0.085204989
0.021789836
0.019815434
0.011260287
0.0039370218
0.032885652
0.038323831
0.012015158
0.0056715705
""
0.010006861
0.018054912
0.011209452
0.013715462
0.0096844099
0.031204438
0.014263104
0.02707267
0.023405882
0.024382899
0.0070308736
0.0249469
0.022257829
0.024425291
0.084795572
""
0.042557698
0.02462825
0.039667219
0.009908149
0.034204964
0.0049330075
0.018825743
0.0029046196
0.0025540325
0.0054098433
0.005368893
0.0030052878
0.0042644353
0.0050197146
0.0063976031
0.0072925496
0.0037656347
0.0065493998
0.0079330439
0.0061327685
0.016639795
0.0066009369
0.024963552
0.0036110706
0.0027848152
0.030074546
0.0070363525
0.0079515558
0.0053006308
0.0059743389
0.015143092
0.026582252
0.051961977
0.0030698448
0.0048138038
0.013141729
0.047598165
0.018928185
0.030162575
0.048037745
0.03252751
0.026139306
0.025636384
0.024765907
0.0084294677
0.010415896
0.0033029735
0.028405676
0.0080519551
0.014344294
0.024518602
0.017686427
0.0060701198
0.003984279
0.0051923888
0.018860003
0.053393394
0.028188894
