frac_below_median_pooled_pooled
0.43959257
0.73945934
0.41124177
0.34584424
0.22446884
0.54344529
0.59390998
0.36437395
0.47177196
0.52326345
0.61559582
0.75228703
0.55911708
0.60218334
0.48467189
0.59130496
0.40483806
0.82053286
0.1987652
0.28636032
0.23685448
0.36406201
0.32657474
0.53931689
0.5409863
0.52389103
0.59607828
0.58826655
0.35736141
0.32366258
0.24112394
0.46609911
0.39821422
0.59954673
0.52514368
0.34890491
0.53253031
0.4141655
0.25545302
0.55606359
0.70068181
0.49935409
0.46065161
0.54247981
0.80440992
0.76506484
0.76218486
0.69738799
0.68620545
0.62255108
0.63005936
0.61086959
0.53110713
0.57668948
0.49669087
0.66590154
0.5491243
0.47918594
0.59563905
0.62162632
0.65176916
0.55863076
0.45717391
0.36443964
0.5129599
0.85036528
0.86680204
0.79950958
0.68048704
0.46518573
0.69673735
0.69207007
0.86431462
0.71375912
0.69356304
0.74766475
0.70686042
0.78672355
0.91167235
0.78885764
0.95965928
0.88806033
0.65521926
0.77496874
0.37491831
0.35212159
0.42519397
0.67905277
0.5342021
0.76217043
0.61908734
0.57290655
0.64475626
0.43442068
0.47889176
0.48030674
0.7947039
0.27622941
0.47935829
0.57319647
0.65414661
0.53453279
0.45063838
0.51900721
0.57061005
""
0.66476643
0.65159202
0.77424669
0.55787987
0.61994326
0.82831585
0.67497957
0.50644714
0.60073376
0.67556179
0.56200081
0.66555768
0.61942792
0.58525711
0.62077701
0.64950567
0.538872
0.53600061
0.58845055
0.47472778
0.56858116
0.5641278
0.66043133
0.56646389
0.70420766
0.51083732
0.58673692
0.77826869
0.60215557
0.5842703
0.5882405
0.78359741
0.73896629
0.46126628
0.58176762
0.61367303
0.72581393
0.5510124
0.57849944
0.58192152
0.7046026
0.61885011
0.62616467
0.60705841
0.571293
0.67634159
0.61901814
0.5502665
0.66305006
0.64765477
0.6973626
0.59706736
0.39336798
0.76862776
0.6344282
0.4690401
0.24058765
0.40405476
0.71027815
0.63390237
0.64514589
0.84016371
0.20664828
0.49787378
0.57595372
0.45875785
0.34090301
0.38032603
0.50152946
0.62912208
0.55948901
0.58164579
0.60266072
0.81248957
0.68212199
0.73081332
0.65559512
0.73431814
0.82540011
0.56859332
0.73178828
0.66227287
0.65787667
0.71745437
0.46083769
0.63571393
0.81150568
0.65843111
0.52567458
0.61910373
0.68780899
0.84824443
0.64622396
0.59725749
0.75445956
0.71673131
0.65364039
0.66259372
0.64979756
0.75684655
0.66435993
0.5846743
0.60288715
0.54950279
0.55189961
0.67783004
0.57380795
0.58210862
0.50006837
0.40386418
0.52783251
0.5944044
0.51747179
0.60103661
0.6192686
0.6886555
