kfr_pooled_female_p75
0.56918699
0.55698687
0.55649829
0.57106966
0.57273781
0.5810352
0.56771886
0.58542788
0.6011849
0.56933701
0.55400318
0.5689202
0.59895939
0.56453413
0.56603235
0.57266909
0.57420564
0.56501174
0.57146716
0.55000693
0.55958223
0.54517746
0.55394846
0.57380366
0.5814153
0.57482445
0.58019799
0.57144511
0.57885623
0.5564301
0.59617937
0.59833246
0.58648872
0.5876525
0.5775575
0.57040167
0.60655969
0.59146208
0.6066224
0.56300026
0.57968676
0.59878343
0.57610935
0.66638935
0.58990937
0.57307398
0.59202689
0.62884164
0.5975045
0.59617841
0.59324014
0.61402255
0.58780265
0.61952841
0.60834229
0.5884372
0.60563695
0.63145494
0.57186192
0.56553739
0.59861588
0.57706469
0.58929288
0.61095792
0.58229125
0.5682888
0.55852264
0.54728281
0.59951848
0.58968025
0.58601213
0.5803678
0.57152051
0.58507347
0.57378614
0.58986664
0.57055753
0.57871729
0.59080738
0.55406278
0.55985987
0.58334345
0.61520237
0.56563395
0.57188052
0.58616483
0.57787091
0.57050663
0.57405347
0.58273828
0.59341681
0.57753712
0.59380424
0.56556559
0.5558877
0.56334627
0.5718472
0.55508155
0.56673747
0.55944157
0.56913596
0.57292068
0.5623312
0.57263947
0.55933791
0.56375688
0.55486143
0.55607069
0.55153275
0.54717779
0.57193816
0.57066035
0.57232171
0.56073594
0.55982101
0.56625521
0.55755246
0.57797325
0.56204081
0.55972356
0.57342166
0.58127892
0.53580242
0.54963213
0.58068317
0.55531275
0.54820269
0.5762856
0.54790562
0.5709095
0.56537944
0.55135322
0.57551211
0.57460564
0.56745631
0.56990427
0.56077987
0.54397923
0.55096948
0.56973374
0.56745362
0.56929839
0.58398753
0.5929547
0.54564965
0.5761115
0.57950896
0.59129667
0.58631575
0.59178424
0.59115124
0.57465398
0.57389718
0.56666571
0.56508356
0.57394153
0.59096146
0.57224059
0.62235439
0.59240806
0.54754514
0.59986329
0.58865792
0.59858096
0.58988744
0.61101598
0.60785359
0.62107939
0.57625496
0.56891769
0.56688303
0.58654684
0.59582198
0.58524489
0.60023195
0.5947724
0.58260196
0.59005594
0.5940727
0.57634306
0.59425259
0.58260155
0.58220649
0.58210295
0.56268483
0.59832907
0.5859403
0.60886669
0.5661217
0.58018601
0.56824815
0.5893538
0.58140725
0.61680371
0.61975032
0.61061823
0.61124748
0.63334095
0.58609092
0.60642856
0.58833623
0.58457994
0.58992183
0.56019789
0.55259985
0.59237885
0.57444078
0.58807445
0.59503758
0.60232133
0.58322775
0.61985248
0.63755262
0.63479006
0.58958399
0.6059444
0.57331926
0.5943839
0.59583509
0.60313386
0.60643536
0.63839501
0.57568008
0.5816083
0.58753473
0.59555292
0.62756115
0.64139271
0.63772017
0.61527061
0.61046761
0.59035355
0.60755283
0.6275683
0.62063622
0.58933192
0.61130178
0.57738853
0.60688275
0.59078163
0.57463533
0.59693223
0.58360791
0.59490871
0.61339295
0.60425377
0.58491153
0.60803765
0.61669326
0.61066538
0.60638249
0.60126722
0.6113227
0.6405856
0.6108321
0.61099279
0.60498255
0.62248868
0.63061702
0.62553477
0.61754334
0.62719047
0.62467831
0.61784011
0.60636753
0.62351495
0.62679392
0.6332444
0.61416399
0.58379775
0.58876216
0.59196842
0.57714546
0.58409178
0.55717361
0.61767817
0.58646047
0.6120733
0.61359656
0.60286045
0.61539584
0.59784245
0.59758621
