somecoll_white_male_n
708.0
245.0
519.0
273.0
1886.0
609.0
241.0
765.0
3323.0
359.0
83.0
252.0
437.0
229.0
470.0
110.0
289.0
52.0
123.0
122.0
113.0
135.0
93.0
908.0
204.0
90.0
208.0
210.0
212.0
132.0
1372.0
106.0
261.0
135.0
203.0
210.0
104.0
60.0
716.0
117.0
63.0
886.0
127.0
559.0
284.0
61.0
370.0
179.0
497.0
203.0
196.0
268.0
90.0
61.0
135.0
116.0
70.0
251.0
849.0
227.0
231.0
226.0
194.0
183.0
113.0
245.0
162.0
174.0
372.0
150.0
158.0
100.0
173.0
202.0
393.0
157.0
340.0
71.0
78.0
180.0
345.0
130.0
700.0
113.0
218.0
157.0
116.0
82.0
98.0
146.0
129.0
149.0
136.0
179.0
166.0
187.0
99.0
134.0
98.0
150.0
202.0
254.0
130.0
528.0
180.0
118.0
201.0
297.0
1144.0
103.0
94.0
133.0
128.0
209.0
276.0
326.0
123.0
105.0
116.0
63.0
120.0
253.0
161.0
86.0
149.0
102.0
257.0
116.0
1950.0
689.0
152.0
67.0
131.0
1046.0
140.0
357.0
450.0
186.0
98.0
113.0
90.0
268.0
381.0
194.0
74.0
327.0
124.0
174.0
758.0
82.0
136.0
123.0
61.0
117.0
58.0
210.0
133.0
142.0
457.0
""
28.0
162.0
""
""
72.0
91.0
96.0
""
282.0
236.0
42.0
175.0
66.0
424.0
37.0
24.0
219.0
50.0
209.0
180.0
188.0
141.0
45.0
40.0
59.0
42.0
""
62.0
""
56.0
238.0
""
""
138.0
148.0
42.0
2695.0
31.0
76.0
37.0
158.0
""
522.0
51.0
78.0
29.0
248.0
232.0
112.0
122.0
""
225.0
52.0
243.0
48.0
""
113.0
143.0
48.0
43.0
154.0
52.0
59.0
55.0
54.0
170.0
93.0
34.0
454.0
56.0
104.0
318.0
58.0
23.0
56.0
359.0
40.0
2109.0
112.0
904.0
26.0
65.0
51.0
52.0
""
33.0
223.0
70.0
52.0
72.0
""
73.0
""
107.0
48.0
644.0
98.0
102.0
109.0
40.0
213.0
46.0
114.0
569.0
111.0
284.0
143.0
66.0
63.0
112.0
419.0
91.0
67.0
150.0
573.0
32.0
52.0
112.0
69.0
233.0
202.0
82.0
30.0
64.0
29.0
538.0
54.0
30.0
64.0
1007.0
78.0
90.0
233.0
39.0
38.0
88.0
159.0
194.0
177.0
66.0
209.0
68.0
564.0
98.0
102.0
111.0
256.0
95.0
26.0
260.0
52.0
3167.0
238.0
71.0
924.0
41.0
105.0
80.0
269.0
81.0
22.0
21.0
72.0
58.0
89.0
49.0
142.0
44.0
388.0
48.0
74.0
339.0
32.0
113.0
167.0
38.0
106.0
181.0
21.0
130.0
49.0
60.0
120.0
59.0
171.0
242.0
40.0
133.0
372.0
66.0
""
82.0
77.0
225.0
54.0
278.0
""
67.0
67.0
76.0
222.0
189.0
85.0
75.0
122.0
69.0
49.0
56.0
85.0
471.0
68.0
69.0
106.0
156.0
""
126.0
226.0
68.0
337.0
84.0
117.0
206.0
57.0
490.0
798.0
752.0
35.0
52.0
35.0
42.0
66.0
86.0
1214.0
""
50.0
109.0
67.0
82.0
250.0
74.0
72.0
1643.0
136.0
761.0
398.0
60.0
157.0
447.0
25.0
78.0
169.0
610.0
527.0
97.0
70.0
513.0
39.0
71.0
116.0
346.0
220.0
27.0
70.0
152.0
230.0
179.0
188.0
1037.0
348.0
""
417.0
83.0
233.0
340.0
166.0
180.0
80.0
50.0
21.0
65.0
555.0
500.0
1145.0
160.0
259.0
637.0
178.0
165.0
326.0
838.0
132.0
230.0
326.0
238.0
226.0
853.0
398.0
2075.0
2766.0
351.0
149.0
914.0
462.0
505.0
107.0
1131.0
213.0
1128.0
1030.0
75.0
2750.0
1150.0
207.0
332.0
72.0
135.0
659.0
284.0
189.0
945.0
750.0
593.0
2203.0
""
2615.0
444.0
1596.0
624.0
4749.0
34.0
2389.0
1907.0
966.0
2923.0
103.0
50.0
866.0
269.0
189.0
184.0
48.0
537.0
782.0
141.0
951.0
434.0
889.0
420.0
237.0
238.0
204.0
308.0
599.0
124.0
275.0
209.0
839.0
287.0
2139.0
239.0
152.0
543.0
393.0
531.0
301.0
476.0
1397.0
623.0
218.0
112.0
537.0
1000.0
1216.0
148.0
3017.0
""
70.0
840.0
166.0
835.0
1227.0
54.0
66.0
4374.0
223.0
522.0
291.0
383.0
202.0
668.0
199.0
1083.0
569.0
86.0
1041.0
481.0
5836.0
252.0
238.0
49.0
313.0
74.0
203.0
1519.0
161.0
188.0
1163.0
1182.0
555.0
502.0
61.0
632.0
652.0
536.0
1390.0
6064.0
340.0
170.0
2220.0
319.0
377.0
383.0
86.0
516.0
321.0
370.0
620.0
271.0
158.0
457.0
391.0
113.0
23.0
169.0
570.0
2574.0
205.0
389.0
220.0
257.0
344.0
488.0
92.0
5131.0
249.0
192.0
370.0
442.0
174.0
231.0
475.0
54.0
101.0
143.0
104.0
39.0
310.0
88.0
342.0
373.0
69.0
181.0
287.0
293.0
267.0
521.0
402.0
161.0
335.0
248.0
106.0
949.0
741.0
168.0
358.0
125.0
383.0
182.0
2431.0
63.0
217.0
235.0
492.0
120.0
198.0
1572.0
671.0
579.0
216.0
1395.0
348.0
131.0
168.0
394.0
58.0
286.0
171.0
235.0
1573.0
136.0
79.0
468.0
860.0
182.0
95.0
156.0
24.0
50.0
22.0
65.0
36.0
26.0
63.0
31.0
""
49.0
46.0
61.0
63.0
41.0
547.0
211.0
28.0
80.0
38.0
62.0
165.0
735.0
551.0
20.0
21.0
""
107.0
531.0
30.0
""
""
195.0
""
110.0
174.0
241.0
49.0
49.0
297.0
56.0
119.0
184.0
249.0
90.0
71.0
129.0
28.0
94.0
61.0
21.0
95.0
73.0
173.0
51.0
115.0
118.0
99.0
""
503.0
86.0
""
88.0
44.0
50.0
44.0
""
105.0
78.0
78.0
""
93.0
42.0
170.0
127.0
50.0
54.0
""
56.0
39.0
60.0
124.0
146.0
68.0
160.0
192.0
103.0
132.0
88.0
69.0
552.0
604.0
224.0
103.0
246.0
203.0
398.0
96.0
34.0
604.0
102.0
86.0
384.0
76.0
1147.0
186.0
458.0
124.0
144.0
63.0
108.0
85.0
88.0
79.0
78.0
199.0
676.0
115.0
89.0
1330.0
93.0
95.0
196.0
40.0
69.0
84.0
207.0
72.0
2555.0
631.0
1364.0
366.0
26.0
228.0
242.0
245.0
67.0
282.0
125.0
119.0
125.0
126.0
80.0
41.0
225.0
29.0
162.0
51.0
108.0
81.0
91.0
128.0
106.0
384.0
180.0
68.0
81.0
38.0
103.0
134.0
303.0
216.0
124.0
539.0
181.0
207.0
40.0
79.0
162.0
192.0
36.0
85.0
1936.0
75.0
140.0
344.0
5083.0
178.0
29.0
38.0
244.0
43.0
84.0
190.0
192.0
60.0
224.0
147.0
146.0
173.0
142.0
75.0
252.0
29.0
147.0
893.0
63.0
36.0
20.0
23.0
45.0
""
553.0
25.0
112.0
""
80.0
55.0
""
83.0
442.0
334.0
""
28.0
""
""
107.0
49.0
""
136.0
311.0
""
95.0
""
28.0
""
""
463.0
45.0
77.0
""
""
30.0
""
43.0
""
233.0
79.0
25.0
23.0
58.0
32.0
226.0
30.0
""
37.0
30.0
""
38.0
""
""
802.0
241.0
89.0
""
""
""
79.0
98.0
24.0
29.0
295.0
72.0
100.0
244.0
113.0
34.0
48.0
79.0
57.0
88.0
112.0
100.0
167.0
76.0
188.0
""
47.0
290.0
2632.0
20.0
74.0
24.0
20.0
39.0
185.0
""
""
24.0
""
26.0
385.0
115.0
27.0
""
""
87.0
""
72.0
84.0
45.0
65.0
68.0
""
30.0
90.0
1391.0
304.0
""
""
""
312.0
74.0
36.0
44.0
85.0
54.0
153.0
28.0
20.0
86.0
90.0
288.0
46.0
103.0
80.0
""
115.0
1037.0
201.0
244.0
160.0
45.0
37.0
""
74.0
48.0
""
34.0
50.0
161.0
69.0
37.0
""
110.0
143.0
3767.0
156.0
211.0
""
""
87.0
33.0
""
176.0
""
106.0
24.0
""
1305.0
46.0
264.0
295.0
148.0
422.0
221.0
414.0
1827.0
767.0
1501.0
497.0
181.0
695.0
2524.0
1813.0
2035.0
441.0
457.0
1227.0
1301.0
723.0
678.0
1082.0
2211.0
2496.0
2021.0
2112.0
1151.0
363.0
976.0
845.0
1200.0
565.0
1520.0
""
164.0
45.0
37.0
197.0
""
263.0
206.0
44.0
""
""
""
221.0
41.0
111.0
49.0
65.0
""
238.0
32.0
""
87.0
275.0
372.0
23.0
224.0
20.0
26.0
""
""
25.0
163.0
1079.0
447.0
605.0
1085.0
694.0
558.0
882.0
534.0
381.0
428.0
292.0
312.0
291.0
1093.0
3703.0
192.0
329.0
354.0
488.0
158.0
""
462.0
671.0
3156.0
197.0
442.0
483.0
2974.0
292.0
4592.0
1095.0
1162.0
1279.0
2211.0
626.0
1301.0
349.0
742.0
370.0
405.0
2591.0
654.0
1383.0
1007.0
691.0
1119.0
683.0
206.0
161.0
279.0
859.0
4929.0
303.0
389.0
404.0
650.0
350.0
346.0
608.0
2135.0
388.0
213.0
421.0
146.0
40.0
49.0
108.0
48.0
138.0
38.0
65.0
270.0
766.0
296.0
479.0
282.0
20.0
273.0
65.0
555.0
141.0
80.0
33.0
32.0
312.0
154.0
393.0
974.0
81.0
101.0
535.0
168.0
109.0
529.0
106.0
1011.0
134.0
747.0
33.0
21.0
115.0
47.0
1284.0
122.0
297.0
188.0
325.0
54.0
66.0
""
508.0
77.0
352.0
29.0
174.0
138.0
287.0
169.0
109.0
62.0
46.0
2123.0
62.0
68.0
224.0
263.0
587.0
42.0
498.0
376.0
35.0
126.0
121.0
50.0
121.0
314.0
53.0
521.0
109.0
194.0
349.0
506.0
222.0
167.0
113.0
223.0
178.0
302.0
29.0
98.0
""
537.0
104.0
2039.0
37.0
28.0
129.0
353.0
237.0
162.0
131.0
53.0
""
120.0
32.0
""
75.0
25.0
""
553.0
737.0
44.0
49.0
""
30.0
34.0
""
41.0
""
529.0
23.0
27.0
27.0
24.0
44.0
""
61.0
22.0
35.0
72.0
64.0
226.0
32.0
""
23.0
62.0
41.0
77.0
65.0
28.0
164.0
24.0
48.0
""
""
""
189.0
30.0
174.0
22.0
82.0
124.0
439.0
43.0
182.0
189.0
726.0
372.0
602.0
257.0
421.0
446.0
311.0
1853.0
203.0
264.0
834.0
1159.0
300.0
719.0
288.0
322.0
4879.0
480.0
322.0
765.0
478.0
790.0
214.0
4078.0
321.0
172.0
635.0
988.0
301.0
3628.0
501.0
215.0
116.0
225.0
258.0
230.0
246.0
506.0
204.0
432.0
326.0
1372.0
306.0
937.0
360.0
1570.0
2027.0
298.0
1185.0
441.0
1068.0
150.0
386.0
728.0
114.0
2570.0
115.0
257.0
538.0
87.0
293.0
148.0
243.0
382.0
164.0
909.0
358.0
330.0
778.0
393.0
493.0
410.0
495.0
404.0
1992.0
2470.0
1118.0
601.0
274.0
281.0
66.0
1023.0
382.0
810.0
322.0
879.0
196.0
71.0
32.0
101.0
45.0
120.0
60.0
178.0
119.0
671.0
245.0
137.0
67.0
""
1169.0
30.0
477.0
41.0
80.0
407.0
150.0
123.0
26.0
25.0
378.0
163.0
295.0
29.0
28.0
""
""
69.0
77.0
153.0
41.0
37.0
418.0
104.0
62.0
65.0
255.0
199.0
209.0
44.0
175.0
134.0
67.0
51.0
44.0
201.0
71.0
278.0
80.0
64.0
54.0
2810.0
194.0
215.0
233.0
98.0
337.0
234.0
213.0
378.0
63.0
""
456.0
143.0
145.0
281.0
73.0
53.0
2826.0
398.0
304.0
53.0
60.0
149.0
121.0
423.0
1844.0
211.0
280.0
328.0
102.0
69.0
579.0
466.0
""
51.0
34.0
72.0
818.0
77.0
347.0
316.0
44.0
1499.0
222.0
533.0
178.0
1306.0
42.0
2498.0
396.0
""
117.0
334.0
188.0
38.0
116.0
2043.0
""
457.0
695.0
5663.0
634.0
1141.0
464.0
1972.0
844.0
557.0
3333.0
1265.0
1235.0
66.0
346.0
658.0
2223.0
374.0
679.0
347.0
504.0
875.0
1318.0
1308.0
2396.0
259.0
1689.0
804.0
28.0
782.0
179.0
251.0
370.0
688.0
504.0
207.0
1160.0
2506.0
629.0
737.0
1450.0
1725.0
900.0
379.0
870.0
320.0
521.0
3648.0
150.0
1333.0
712.0
467.0
2728.0
184.0
193.0
1151.0
352.0
664.0
30.0
340.0
425.0
309.0
529.0
383.0
1332.0
318.0
2079.0
255.0
2131.0
222.0
749.0
427.0
1796.0
543.0
79.0
506.0
""
606.0
31.0
64.0
318.0
590.0
27.0
857.0
174.0
110.0
149.0
86.0
79.0
219.0
88.0
510.0
67.0
45.0
405.0
175.0
1579.0
209.0
33.0
685.0
27.0
232.0
205.0
228.0
33.0
1015.0
""
62.0
65.0
129.0
279.0
187.0
443.0
849.0
50.0
864.0
318.0
90.0
73.0
724.0
27.0
174.0
""
55.0
165.0
265.0
48.0
""
53.0
""
54.0
56.0
88.0
226.0
""
49.0
160.0
50.0
42.0
""
29.0
31.0
33.0
28.0
92.0
47.0
""
60.0
42.0
30.0
""
123.0
54.0
""
""
""
""
63.0
104.0
196.0
257.0
""
54.0
""
32.0
216.0
""
29.0
1006.0
78.0
""
603.0
35.0
""
67.0
29.0
70.0
""
""
""
54.0
92.0
135.0
49.0
193.0
""
362.0
198.0
100.0
38.0
473.0
355.0
153.0
85.0
164.0
272.0
183.0
71.0
113.0
30.0
137.0
250.0
57.0
190.0
1919.0
49.0
74.0
260.0
192.0
123.0
67.0
227.0
231.0
143.0
111.0
331.0
61.0
258.0
1278.0
32.0
83.0
120.0
272.0
58.0
130.0
167.0
130.0
30.0
109.0
61.0
205.0
71.0
1491.0
43.0
104.0
213.0
71.0
168.0
203.0
207.0
128.0
101.0
379.0
145.0
160.0
393.0
50.0
173.0
589.0
32.0
90.0
180.0
113.0
45.0
29.0
73.0
283.0
113.0
256.0
318.0
826.0
79.0
47.0
327.0
2426.0
121.0
70.0
749.0
767.0
277.0
43.0
71.0
93.0
27.0
194.0
437.0
81.0
189.0
105.0
859.0
507.0
149.0
49.0
268.0
58.0
51.0
""
82.0
100.0
20.0
60.0
190.0
21.0
44.0
782.0
2826.0
21.0
""
89.0
360.0
919.0
390.0
""
""
""
162.0
54.0
126.0
81.0
55.0
71.0
209.0
43.0
33.0
119.0
29.0
93.0
125.0
32.0
89.0
22.0
""
56.0
2177.0
""
54.0
339.0
59.0
""
197.0
338.0
""
21.0
""
26.0
""
41.0
5323.0
45.0
72.0
26.0
1886.0
65.0
""
""
""
""
88.0
444.0
""
568.0
833.0
158.0
66.0
162.0
104.0
""
21.0
""
1042.0
49.0
72.0
""
39.0
862.0
20.0
77.0
""
21.0
48.0
135.0
506.0
475.0
58.0
364.0
111.0
""
39.0
29.0
30.0
236.0
7499.0
214.0
25.0
32.0
297.0
27.0
320.0
237.0
128.0
93.0
257.0
167.0
74.0
121.0
""
348.0
125.0
""
33.0
58.0
132.0
""
727.0
""
59.0
630.0
86.0
34.0
414.0
112.0
""
""
168.0
""
""
""
58.0
""
200.0
45.0
87.0
""
101.0
54.0
31.0
272.0
79.0
26.0
31.0
44.0
""
922.0
""
29.0
777.0
""
34.0
54.0
""
""
113.0
""
97.0
""
532.0
109.0
""
23.0
89.0
1376.0
76.0
63.0
""
188.0
210.0
47.0
77.0
746.0
64.0
""
456.0
127.0
109.0
551.0
37.0
28.0
142.0
463.0
""
41.0
647.0
20.0
""
49.0
""
""
""
44.0
255.0
48.0
201.0
25.0
""
70.0
211.0
32.0
""
85.0
""
84.0
""
713.0
30.0
""
43.0
""
""
""
26.0
5243.0
624.0
""
42.0
""
76.0
390.0
2010.0
34.0
65.0
181.0
""
49.0
50.0
201.0
277.0
131.0
90.0
49.0
100.0
50.0
100.0
29.0
641.0
83.0
""
1173.0
107.0
36.0
217.0
168.0
27.0
85.0
""
""
""
488.0
796.0
173.0
""
2166.0
67.0
35.0
21.0
53.0
214.0
78.0
36.0
105.0
95.0
""
""
5430.0
28.0
173.0
194.0
177.0
273.0
204.0
2830.0
167.0
626.0
""
1465.0
237.0
176.0
208.0
698.0
29.0
297.0
51.0
123.0
191.0
168.0
327.0
320.0
227.0
318.0
99.0
331.0
95.0
47.0
124.0
43.0
360.0
305.0
24.0
331.0
21.0
159.0
31.0
97.0
41.0
238.0
79.0
118.0
25.0
29.0
1318.0
67.0
""
156.0
30.0
67.0
89.0
""
3653.0
266.0
61.0
81.0
173.0
356.0
68.0
156.0
77.0
75.0
65.0
21.0
100.0
394.0
940.0
153.0
""
131.0
265.0
""
75.0
47.0
32.0
69.0
670.0
92.0
38.0
46.0
""
83.0
""
284.0
56.0
62.0
33.0
26.0
47.0
100.0
125.0
57.0
250.0
127.0
44.0
120.0
1337.0
127.0
28.0
23.0
457.0
85.0
378.0
81.0
91.0
169.0
107.0
71.0
459.0
547.0
""
24.0
172.0
164.0
257.0
42.0
128.0
103.0
418.0
277.0
93.0
27.0
96.0
944.0
84.0
32.0
159.0
""
101.0
45.0
46.0
83.0
35.0
473.0
127.0
83.0
30.0
224.0
127.0
41.0
58.0
543.0
645.0
22.0
33.0
119.0
286.0
38.0
258.0
301.0
137.0
135.0
269.0
2069.0
118.0
26.0
144.0
67.0
131.0
792.0
277.0
333.0
1823.0
34.0
522.0
161.0
23.0
162.0
""
291.0
327.0
374.0
119.0
5824.0
1099.0
161.0
84.0
438.0
54.0
216.0
110.0
83.0
65.0
3012.0
62.0
529.0
48.0
2767.0
1966.0
272.0
945.0
21.0
249.0
702.0
134.0
759.0
73.0
345.0
77.0
75.0
167.0
404.0
33.0
31.0
43.0
171.0
29.0
59.0
146.0
72.0
168.0
53.0
392.0
103.0
189.0
899.0
102.0
82.0
127.0
45.0
300.0
201.0
115.0
241.0
108.0
115.0
338.0
44.0
66.0
120.0
284.0
37.0
44.0
51.0
157.0
304.0
221.0
115.0
74.0
98.0
47.0
86.0
44.0
52.0
101.0
184.0
57.0
97.0
23.0
521.0
71.0
185.0
162.0
549.0
150.0
1412.0
182.0
176.0
439.0
586.0
585.0
545.0
253.0
2258.0
858.0
242.0
364.0
411.0
692.0
46.0
873.0
88.0
632.0
379.0
209.0
289.0
46.0
197.0
662.0
307.0
779.0
259.0
711.0
271.0
231.0
327.0
802.0
1265.0
409.0
166.0
""
3410.0
468.0
417.0
294.0
1303.0
659.0
144.0
424.0
486.0
631.0
232.0
1045.0
237.0
1011.0
226.0
711.0
604.0
112.0
438.0
865.0
343.0
350.0
318.0
126.0
587.0
197.0
973.0
2602.0
524.0
255.0
1083.0
836.0
144.0
88.0
264.0
88.0
74.0
23.0
197.0
61.0
34.0
42.0
520.0
81.0
471.0
""
159.0
42.0
168.0
""
323.0
28.0
160.0
68.0
52.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
