two_par_other_male_mean
0.80637687
0.79238981
""
""
0.74554771
""
""
0.69106162
""
""
""
""
""
""
""
0.82617515
0.64830297
""
""
""
""
0.88829231
0.91752112
0.35270265
0.76754791
0.86013472
0.69222111
0.67762047
""
""
""
""
""
""
0.84339017
0.84006804
0.64364845
""
0.3649281
0.9257195
0.58436477
0.85501921
""
""
0.7504158
""
""
0.69555867
0.6228016
""
0.61582732
0.79294646
""
""
""
""
0.70376718
0.78933036
0.7542693
""
0.647291
""
0.55663878
0.72026992
""
""
""
""
""
0.74127561
0.89480597
""
""
""
0.77009726
""
""
0.74618614
0.68260705
0.61199242
0.87512201
""
""
0.84925693
0.66687965
""
""
""
0.76884311
0.86210144
""
""
""
""
""
""
0.56569839
0.84151357
0.6658749
0.69376147
""
""
""
0.67299694
0.5542298
0.56730378
0.71542633
0.78951591
""
0.72706044
0.78348464
""
""
0.9119063
0.7544657
0.75892073
""
""
""
""
""
""
""
""
""
""
0.82850349
0.71409392
0.47093412
""
""
""
""
0.68045795
""
""
0.61771452
""
""
0.29010713
0.59102154
""
0.73756063
""
""
0.72260386
""
""
""
""
""
""
""
0.73834544
""
""
0.58954245
0.39071324
""
""
""
""
""
""
""
""
""
0.80936795
0.57643336
""
0.6768207
""
""
0.62789989
""
""
0.70130062
""
""
""
0.51356536
""
0.66804719
0.87341613
""
""
0.70518845
""
0.84267455
0.64183104
0.80671674
0.67830861
0.75355184
0.79252678
0.80604929
0.67946255
0.61879689
0.66126311
0.7338745
0.85183704
0.73597389
0.79409254
0.77086425
0.83095312
0.68504238
0.76650679
0.71773732
0.83406937
0.72467452
0.73671681
""
""
0.71089786
0.7407974
0.71601647
0.74096787
0.79165775
""
0.73207092
0.69090354
0.72078621
0.71611512
0.71911991
0.65488368
0.73998427
0.75003779
0.7391336
0.7066521
0.75034183
0.64071703
0.71277386
""
0.67902166
0.73687297
0.7041145
0.76381439
0.6982494
0.81576234
""
0.71672046
0.57285625
0.77186722
0.72068834
0.72783679
0.67363697
""
0.72285616
""
""
""
0.75698215
0.66574979
""
""
""
""
""
""
""
0.80711973
0.56070745
""
0.85786623
""
""
0.75958252
0.85088497
0.6817134
""
""
""
""
""
""
0.73860717
""
""
""
0.80115902
0.78366226
""
""
""
0.78840292
""
""
0.66283828
0.83240467
0.75477469
""
""
0.7757147
""
""
""
0.7864666
""
""
""
""
""
""
""
""
0.69009733
""
0.66538179
""
0.699673
0.63615537
0.74039084
0.75699276
0.65609646
0.64773107
0.78253436
0.69828993
0.74004042
0.70085359
0.60819781
0.47674376
0.67394561
""
0.69597429
""
0.76512486
0.5815345
""
0.5676499
0.76246858
0.77145696
0.52195984
0.75977749
""
""
0.70268488
0.70044374
0.59317875
""
0.29359436
""
""
""
""
""
""
0.59788829
0.58563423
0.68006426
""
0.5663901
0.62268806
""
""
0.63880861
0.66317666
0.64524299
0.58446038
""
""
0.60291541
0.62188035
0.61558515
0.55338115
0.68279189
0.65929681
0.84494627
0.52445173
0.61555994
0.69681829
0.59202141
0.63420784
0.61524731
0.61238474
0.63484317
0.77231759
0.64585698
0.79218388
0.65061569
0.73140013
0.68090296
0.61156547
""
""
0.5852381
""
0.70699537
""
""
""
""
""
""
""
0.73646653
0.83389193
""
""
0.64662719
""
""
""
0.83224893
0.86186057
""
""
""
0.82316595
""
0.80055445
0.79833001
""
0.5895769
0.90285027
""
0.77419126
0.6551851
""
0.61423439
""
0.73165327
0.48869303
""
0.89759976
""
0.79405653
""
""
""
""
""
0.55680186
""
""
0.54296958
0.66307521
""
""
0.86374372
""
""
""
""
0.80830818
0.51777112
0.79085219
""
0.5707733
""
""
0.63008815
0.51331192
""
""
0.74111503
""
0.70710135
""
""
""
""
""
0.77112019
0.78259486
""
""
""
""
""
""
""
""
""
""
""
0.86800689
0.83334869
""
""
0.71970356
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73366606
0.64782929
0.86195099
""
0.55091608
0.72074878
""
""
""
""
""
""
""
""
""
0.64214009
0.73876804
""
""
""
0.58974528
""
""
""
""
""
""
""
""
""
0.49207839
0.59205878
""
""
""
0.62590122
""
""
""
""
0.69066191
0.81099176
0.59016693
""
""
""
""
""
""
0.6267224
""
""
""
""
0.77074927
0.74923867
0.7595287
0.73347622
0.76553798
""
0.74775755
""
""
0.66584677
""
""
0.69141704
0.77721429
""
""
""
0.69453591
""
0.73367053
""
""
""
