work_24_black_female_p75_se
""
0.091771968
0.10069357
""
0.046167102
0.083614334
""
0.12820846
0.12928513
0.1827103
0.14181365
0.076032341
""
""
0.076210976
""
""
0.084870346
""
0.19686623
0.040837452
0.10082275
0.19777925
""
""
""
""
""
""
""
""
0.11079024
""
0.10384624
""
""
""
""
""
""
0.17365897
""
""
0.069349319
0.11938187
0.28802896
0.27587047
0.085324384
0.12066579
0.081170596
0.10498785
0.094201826
""
""
""
0.16791739
""
""
""
""
""
""
""
""
""
0.13576479
0.084749974
0.20291682
0.17816418
""
0.27275842
0.63368112
0.17080314
0.09976247
""
""
""
0.23443919
0.048793469
0.11799927
0.1043369
0.084611095
0.066051267
0.11684202
0.12094279
0.07909061
0.10653126
0.11865761
0.070270322
""
0.13251382
""
""
0.043025073
0.070177428
""
""
""
0.080840267
""
""
""
0.22412537
""
""
""
0.16538113
0.063465007
0.12035549
0.047552053
0.085961118
0.10788891
0.1923973
0.14509964
0.084566072
""
""
""
""
""
""
0.18407936
0.23881547
""
""
""
""
0.093336798
""
""
0.10317796
0.13583964
""
0.45436335
""
""
0.080248013
""
0.064526699
0.056524556
0.10605019
0.19260447
0.12137948
0.12306293
""
""
""
""
""
""
""
""
""
""
""
0.29324988
""
""
""
0.26505476
0.22097112
0.062830746
0.044548098
0.073398516
0.070793867
0.13681634
0.086742572
0.078447677
""
""
0.081983991
0.15032813
0.068940006
""
0.12076082
""
""
""
""
0.55118865
""
0.1622314
""
0.17064986
0.11910816
""
0.084868863
""
""
0.20139645
""
0.23405543
""
""
""
""
""
0.13938463
""
""
""
1.2223654
""
""
1.3697475
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059810743
""
""
""
""
""
0.087665752
0.13594198
0.081248708
0.072833791
0.057681952
""
""
0.3039889
0.11651621
0.18639256
""
0.034725819
0.20234184
0.093849219
0.083850309
""
0.18773274
0.16822536
""
0.40783703
0.13075717
0.066823788
0.10269528
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10615961
""
""
0.079267487
""
0.065948732
""
""
0.15040518
0.092305623
""
0.057619303
""
0.1543996
0.12632371
0.10272467
""
0.18607624
0.13275741
""
""
0.076266654
0.14072572
0.20899144
0.08472576
0.05239854
""
""
""
""
0.084928244
""
0.12850313
""
0.19927502
0.084030278
0.032587983
0.0569259
""
""
""
""
""
""
""
""
""
0.12266504
""
""
""
""
""
0.064184777
""
""
0.18927443
0.081987046
""
""
""
""
0.13734236
""
""
""
""
""
""
""
0.10279597
""
""
""
0.18598437
0.072053
0.10692964
0.23548855
""
0.22417514
0.09747722
0.15785705
0.34453914
0.1449075
0.15903412
0.083378516
0.049718708
0.08288908
""
""
""
0.04846197
0.11812612
0.08032912
""
0.15421386
0.095923074
0.11100308
0.07521008
0.16351037
0.072179295
0.10253973
0.2745457
0.072480306
0.073326409
0.077788174
""
0.27083117
0.21138521
""
""
""
""
""
""
""
0.15881962
""
""
""
""
""
0.055794284
0.090564735
0.035693359
0.037456706
0.090887539
0.066658765
0.034455188
0.041879825
0.093107723
0.075322665
0.032404155
0.065661751
0.061972063
0.12441656
0.061382346
0.042795513
0.052935697
0.083344154
0.056280173
0.24263315
0.067252293
0.042543434
0.037086561
0.033261761
0.28377277
0.071175404
0.03644228
0.045256931
0.041606609
0.039917555
0.038681176
0.032774195
0.087250024
0.048215333
0.041127101
0.38294992
0.19589131
""
""
""
0.14145988
0.17788118
0.075092874
0.036247347
0.098935604
0.050145637
0.034023769
0.087829784
0.099491127
0.057772577
0.050806057
0.099575527
0.068730623
0.11109251
0.10271087
0.11974656
0.023409436
0.041251894
0.1221851
""
0.060617454
0.086498581
0.054426089
0.056818064
0.036930483
0.056351732
0.060548283
0.051463153
0.017634124
0.13004187
0.16230389
""
""
""
0.12987418
""
""
0.020038718
""
""
0.080541193
0.10422026
0.093301117
0.024775874
0.23831166
""
""
""
""
""
""
0.073185235
""
0.087048769
0.064027525
""
""
0.25761676
""
""
""
""
""
""
0.097240329
0.058663283
0.082139798
0.070800945
0.044903003
0.052761354
0.077652387
0.098983601
0.10269186
""
""
""
0.032424994
0.05235422
0.043290112
0.062878586
0.10020453
0.16828537
0.039568804
""
""
""
""
""
""
""
0.071644396
""
""
0.10565796
0.10435237
""
""
0.058789067
0.057461396
0.085934944
0.058521099
0.024321608
0.044583689
0.079133227
0.14428662
""
""
0.18398187
""
0.068335056
0.055653032
0.048641901
""
0.14584345
0.13417289
""
""
""
""
""
""
""
0.090178289
""
""
""
""
0.16556187
0.16865082
0.11346621
""
""
0.21362691
0.089780457
0.051059354
""
""
0.23606066
""
""
""
""
""
""
""
""
""
""
0.067581564
0.087797679
""
0.11192794
""
""
""
""
""
0.06375096
""
0.13418214
0.12291699
0.11653136
""
""
""
""
0.066544533
0.080789894
0.10641864
0.067732856
""
0.17077656
0.052287456
0.091449179
0.073320121
""
0.13612208
""
""
0.16754113
0.235294
""
0.084343061
0.077522546
""
""
""
""
""
""
0.18918569
0.096343264
""
0.18527381
""
""
0.069478326
0.050319746
0.088459477
0.046819728
0.12668981
0.1555202
0.11077976
0.080933578
0.10227195
0.073565327
0.093226895
0.16363046
0.048110843
""
0.17142993
0.075754181
0.097147457
0.13333081
0.10032066
0.10209647
0.24728325
0.079728365
0.041709308
0.047057316
0.038422436
0.066774108
0.067609444
0.071368568
0.1592849
0.062252611
0.033839621
0.051243886
""
""
""
0.088721991
0.052730415
0.1329848
""
0.056589849
0.18467553
""
""
""
""
""
""
0.31550825
0.12697713
0.17853737
0.093667336
0.16406077
0.31233576
""
""
""
""
""
""
""
""
""
""
0.051868215
1.3125134
0.11211948
""
""
""
""
0.09870404
0.069679998
0.057004057
0.058539722
0.03701134
0.044880427
""
0.07159248
0.060501091
0.032790419
0.071939908
""
0.13129067
0.043547086
""
0.096450545
0.039151948
0.048315171
0.099475816
0.042424142
0.082937792
""
""
0.077981256
0.073798254
0.15055948
0.22511384
0.08980187
0.13537797
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.083718792
0.16155742
0.34143192
0.098549172
0.10535774
0.069315039
0.063747883
0.034648377
0.08351016
""
0.10843769
0.15957576
0.16093199
0.02881469
0.093638927
0.038275607
0.065882593
0.075349845
0.087259844
0.07303296
0.18282415
0.057786766
0.16938642
0.11206783
0.089877255
0.10134684
0.054279849
0.042513859
""
0.096803688
0.051201258
0.063991629
0.097887494
0.062589735
0.066160314
0.064889587
0.13028036
0.087912813
0.068709083
0.14258762
""
""
0.042573377
0.07620693
""
0.08074984
0.082074188
0.061185166
0.067336649
""
0.18691064
""
0.056861803
0.12468625
0.1344586
0.064392291
""
""
""
0.092804223
0.076024055
0.041691389
0.11494733
0.18381643
0.083079904
0.095281467
0.063685417
0.088708922
0.072863303
0.038856536
0.074744329
0.1418833
""
""
""
0.079187483
0.20553449
0.11484074
0.068465993
""
0.14567462
""
0.051971659
""
0.044291306
""
""
""
0.20116872
""
0.039765056
0.041067753
""
""
""
0.24892373
""
0.15668036
""
0.17863864
""
""
""
""
""
0.075811744
""
""
""
""
0.078268766
0.047356419
0.069840245
0.082012728
0.50473368
0.14907433
0.091970511
0.17192303
0.14203601
0.17526758
""
0.12641388
0.55095679
0.20363069
0.2098648
0.1074119
0.24916118
0.076723926
""
0.14012262
0.05387314
0.12635385
0.10459251
0.20801519
0.21378823
0.18378039
""
""
""
0.085367821
0.044373415
0.028548062
0.16192153
0.04424794
0.046071742
0.082668424
""
0.18011418
0.053319361
0.048003107
0.070904538
0.055044264
0.040575176
""
0.033453643
0.085549712
0.059840009
0.12070373
0.16620758
0.042781033
0.10361827
0.056746196
""
0.04067824
0.066495903
0.091230124
0.16917978
""
0.12308881
""
0.048578411
0.03541404
0.029518798
0.03768748
""
""
0.09963268
0.10600957
""
""
""
0.10300985
0.080053493
0.046385285
0.076280564
0.047472265
0.15830195
""
""
0.064069502
0.082474425
0.046883509
0.11644095
0.11896868
0.10166974
0.17621644
""
""
0.046156645
""
0.11182538
0.18308423
""
""
""
""
""
""
""
""
""
""
""
0.1193306
0.059423022
0.17437723
0.20120242
1.8927773
0.43051037
0.22658351
