kir_29_pooled_pooled_mean
0.47775894
0.48960412
0.44406241
0.46031529
0.46445042
0.44625303
0.45552158
0.44539118
0.4475348
0.44360852
0.4553422
0.46547508
0.48042235
0.45897421
0.46736795
0.47984248
0.46660572
0.44606853
0.43227345
0.46921727
0.47874838
0.46311742
0.45986384
0.42946795
0.4572401
0.4712303
0.46045166
0.44608998
0.47046635
0.46657914
0.44640002
0.40528554
0.43843761
0.45987186
0.46552891
0.46595237
0.47338361
0.48669133
0.47889268
0.47819835
0.4846783
0.46876362
0.4284187
0.41307268
0.48895085
0.45943937
0.45275939
0.45596811
0.45985511
0.47270006
0.45818037
0.47855875
0.40236992
0.45358548
0.45131454
0.45284414
0.42267323
0.47788399
0.53609407
0.41992459
0.4516038
0.46264941
0.46882212
0.44706231
0.4752239
0.42174497
0.44520125
0.4683356
0.50742745
0.55068779
0.39490008
0.39672339
0.53620231
0.45777509
0.5381676
0.49616987
0.48989752
0.55370396
0.54387403
0.54144031
0.51850247
0.37291151
0.47513294
0.52574736
0.41500407
0.48323104
0.39493555
0.54248631
0.43189162
0.51899606
0.55712265
0.53697884
0.54184705
0.49636298
0.5140627
0.45876458
0.41382819
0.47849905
0.48710337
0.48412928
0.45680523
0.53090459
0.44900778
0.5067234
0.45906758
0.44397908
0.48193833
0.45716405
0.44029334
0.48416662
0.46099064
0.47083911
0.47136235
0.46792898
0.48960668
0.47069854
0.46401343
0.49396881
0.45646247
0.4227522
0.47398907
0.45878014
0.45726764
0.49225119
0.48521447
0.47961241
0.4622626
0.45740482
0.42818454
0.45453271
0.47415379
0.43995526
0.46661907
0.49024311
0.47490549
0.41986534
0.45186508
0.50682533
0.45147923
0.44061485
0.45058918
0.45984828
0.46831289
0.43041208
0.43826184
0.44759691
0.455273
0.45559531
0.45190468
0.43348739
0.44552025
0.47305506
0.45620832
0.46624795
0.46425813
0.42544642
0.45508417
0.43044436
0.45636293
0.45235395
0.45000815
0.45251197
0.45263159
0.46157351
0.39741674
0.45828757
0.41858336
0.44874534
0.46879083
0.47490895
0.46772078
0.4582549
0.41484445
0.48160419
0.44323203
0.4298211
0.46652567
0.46177927
0.44750848
0.43313488
0.46257788
0.46039563
0.47572777
0.46949518
0.44027653
0.43632221
0.5432573
0.46901783
0.51732993
0.47429755
0.49131268
0.50795412
0.55792862
0.44512397
0.5306105
0.45887837
0.4615266
0.47196433
0.41565236
0.52593559
0.48775268
0.46098617
0.47721264
0.50093049
0.50426817
0.45900688
0.5787518
0.48732898
0.45955551
0.46346247
0.49708652
0.53314537
0.49004635
0.53370082
0.50473583
0.5369541
0.53657502
0.497466
0.48043597
0.50345761
0.49753734
0.48617348
0.50680542
0.56387836
0.48924881
0.50928301
0.58261752
0.50949401
0.56199056
0.4979865
0.47743019
0.51982951
0.48795551
0.52732897
0.53054887
0.47427809
0.47536227
0.45956674
0.45319161
0.45934457
0.50432622
0.52710158
0.51435149
0.45347831
0.50298172
0.48979899
0.55410188
0.50130987
0.51285869
0.4399749
0.5396359
0.55104911
0.5172646
0.5691334
0.55960548
0.48225936
0.4409821
0.46553364
0.50865287
0.50774199
0.47812349
0.51154536
0.57575887
0.52864677
0.55319798
0.49883845
0.49136639
0.52887785
0.54597235
0.51323009
0.52031606
0.44938836
0.45987427
0.57308477
0.55210352
0.54551959
0.55034292
0.47602814
0.5244875
0.52737218
0.50189614
0.53246039
0.52413017
0.50785804
0.55088514
0.55243891
0.48502347
0.49351418
0.50410014
0.49510396
0.51211339
0.53147459
0.52463567
0.54811347
0.48215884
0.47911638
0.58653277
0.48392245
0.54992926
0.50063759
0.54691648
0.55460995
0.53219318
0.55139846
0.50847548
0.52823734
0.50380355
0.54217535
0.59953517
0.58324432
0.5858953
0.59511626
0.57399511
0.55567586
0.59950709
0.53279585
0.50180537
0.54144078
0.49492115
0.47181961
0.48016176
0.47141173
0.46170595
0.43364859
0.47745025
0.49769062
0.43462163
0.47453949
0.45595893
0.48898092
0.49721789
0.437877
0.41514444
0.41811568
0.46161023
0.45176846
0.48555118
0.41688663
0.41267547
0.42630935
0.5177477
0.44444183
0.43717408
0.46177387
0.4295494
0.45857716
0.45464033
0.48329514
0.44921735
0.47034234
0.45995322
0.42955253
0.4721953
0.45703381
0.47719723
0.48600569
0.42607772
0.44844726
0.43676266
0.47152773
0.44639406
0.50604403
0.48628566
0.49997398
0.47362715
0.48086715
0.42352071
0.46696487
0.46162465
0.49385774
0.45911112
0.48384732
0.45848972
0.42805454
0.5110417
0.44936338
0.47241586
0.49472255
0.51573694
0.44301558
0.44034985
0.44855633
0.44774458
0.46191108
0.46310964
0.44171345
0.43970758
0.45260665
0.402832
0.42974418
0.3717984
0.44306615
0.45846581
0.45205265
0.4509235
0.43464211
0.42865101
0.44152969
0.45525026
0.44193345
0.41123626
0.49876848
0.44531021
0.43578044
0.45618111
0.41590282
0.46821243
0.43247232
0.46508178
0.46433944
0.45525506
0.45248595
0.46335119
0.42764553
0.50776207
0.45261571
0.38849291
0.43666384
0.40433258
0.53133458
0.44164044
0.42642757
0.51846254
0.40699807
0.47894496
0.42564949
0.40824673
0.4627707
0.46567228
0.43427107
0.44801402
0.47019756
0.4285453
