staytract_pooled_female_p25_se
0.0045314119
0.0069666104
0.015168826
0.0037930228
0.004422179
0.012133546
0.0032125365
0.013154814
0.014825584
0.0055282591
0.0049687037
0.0025191416
0.015951019
0.0095382696
0.0049660965
0.017887436
0.018846102
0.0052068825
0.016949706
0.012615497
0.004754419
0.003825618
0.0053812275
0.0068168985
0.0025893068
0.014146523
0.0070233154
0.0042472892
0.0025158569
0.010034452
0.0092456378
0.0067157103
0.0029873478
0.0034497583
0.0096128024
0.0045636874
0.010314301
0.0090036141
0.016542381
0.01525262
0.0041843378
0.01019711
0.016584603
0.024964204
0.012066862
0.010722684
0.0024871104
0.0057601687
0.0034785329
0.0070534465
0.0051639909
0.0044483035
0.0064837094
0.021231916
0.020066084
0.0040269871
0.01185785
0.02199911
0.020358723
0.0076835155
0.010465153
0.0037304508
0.016920814
0.010924458
0.010494429
0.010781051
0.018993177
0.013522116
0.012919257
0.011000568
0.010882674
0.0094428509
0.0076825623
0.0074062343
0.011757252
0.016559912
0.0079880944
0.0099356752
0.014255632
0.0026693013
0.0079519637
0.0081137475
0.012456954
0.0077519105
0.0026524791
0.0086518889
0.0083118388
0.0061565004
0.0045179524
0.0062865093
0.0070981258
0.011974996
0.011093112
0.0045224759
0.012356451
0.020081431
0.0073780096
0.0054139877
0.0017748515
0.0038366008
0.0032654705
0.0015569928
0.0023088909
0.0033578533
0.0034346743
0.0020582464
0.0036443979
0.0025307557
0.0092515498
0.0049163606
0.0056156307
0.0069319811
0.0035337962
0.013488327
0.0036177288
0.0034592189
0.0039919121
0.018472288
0.020054055
0.017537594
0.0070573748
0.010758749
0.010591724
0.0079689212
0.011642741
0.0043409332
0.0046878774
0.011520204
0.011776204
0.013453199
0.0014946624
0.0085545732
0.0070278505
0.011236751
0.0060240934
0.0086301528
0.00438271
0.0048260791
0.014211653
0.0091325082
0.0051567294
0.0065117073
0.017204801
0.013502973
0.0073117362
0.014433772
0.0065762242
0.0090620862
0.010964037
0.01104859
0.0095421243
0.0030438004
0.0062260991
0.013925232
0.0033237827
0.0040209917
0.013881152
0.0047727851
0.012748646
0.0089353761
0.023218773
0.014231991
0.0056882012
0.0017333385
0.016575372
0.0013386605
0.0084216641
0.0075927125
0.013322155
0.0048029302
0.0012339859
0.0040504541
0.0077156532
0.0036025953
0.0083484957
0.011680781
0.0038380227
0.0024807535
0.0072545093
0.0098614525
0.0092983926
0.0085561909
0.0023574526
0.0091941291
0.0090906946
0.0019444289
0.015173979
0.0080601843
0.0043376605
0.018060865
0.011700906
0.0063111847
0.0027769697
0.014297339
0.012241476
0.0073325965
0.0053763916
0.0054370631
0.0029735006
0.009835829
0.0034587837
0.0048389249
0.0079507073
0.0065523512
0.004803333
0.0036943241
0.0020872278
0.0072486135
0.0061039012
0.0051677576
0.0064428491
0.0047626528
0.012927836
0.013029394
0.0032365851
0.0035294006
0.0040225005
0.0015745057
0.007015754
0.0074395719
0.0095006563
0.0073694512
0.0070553068
0.0089277038
0.0022993973
0.004889959
0.006476081
0.0051794462
0.0020013917
0.0032455018
0.0038268201
0.0050616609
0.017654011
0.0067238645
0.016842915
0.0089571411
0.015736327
0.005984562
0.0244179
0.0093615772
0.0058775949
0.0085117277
0.0079494957
0.0049471245
0.0088472208
0.0082883658
0.0066278097
0.0028987899
0.0081062224
0.0053267214
0.0020506612
0.0051249112
0.0073608505
0.015670855
0.0063712732
0.0089652827
0.0097292121
0.0033021716
0.0075409072
0.0036435321
0.0067513948
0.0040103705
0.0029028158
0.0030372411
0.003725749
0.0009985537
0.0034274473
0.0013905021
0.0013015021
0.0039563365
0.0046529896
0.0082483161
0.019005597
0.006283937
0.020836322
0.012524446
0.0038170139
0.0059091635
0.010732952
0.0064879269
0.0026949754
0.046624117
0.046290878
0.0016735841
0.0029296926
0.0097064776
0.0039086044
0.0018849457
0.0084278472
0.013105117
0.015844909
0.017056288
0.011221584
0.0094764885
0.011639171
0.0099996859
0.013913859
0.0070996573
0.0087865656
0.005043793
0.0018922494
0.01336518
0.0075072097
0.006398051
0.009342622
0.0098342262
0.010159409
0.0086071137
0.0056841611
0.015453237
0.0073630949
0.0059776958
0.0074641639
0.0069679292
0.0042492119
0.0053586978
0.011303576
0.0045259479
0.0050772214
0.0060907719
0.0083985282
0.0042403722
0.0064947479
0.010187216
0.0095678903
0.0069177905
0.0047004074
0.0073523573
0.0081074871
0.0043828473
0.0099273669
0.0041481219
0.0037434124
0.0021290579
0.007472761
0.0010291503
0.0036098687
0.0085641313
0.008515737
0.0017500947
0.015504499
0.010800933
0.0052137775
0.004755599
0.007818955
0.013971183
0.010640847
0.012437309
0.015175186
0.012978205
0.0081466837
0.0097614834
0.0087125525
0.018230289
0.0080458401
0.0067847343
0.01736721
0.0075679836
0.012369544
0.010061991
0.0077833203
0.021146284
0.0055168443
0.068860389
0.030644624
0.012948154
0.013868397
0.020221429
0.024272971
0.032747738
0.017411415
0.01709397
0.0076210899
0.042130478
0.031648383
0.051958349
0.019234706
0.033335406
0.030253109
0.0090178028
0.022125628
0.058862239
0.073437907
0.06054746
0.030895464
0.097862236
0.035045419
0.04348287
0.028437696
0.025070047
0.014224085
0.019877264
0.016841915
0.013183963
0.020358892
0.0055351038
0.012308911
0.019810539
0.020339476
0.046775274
0.035058461
0.012500797
0.0087195635
0.014546604
0.0153744
0.007241596
0.0058874604
0.022389643
0.012953517
0.05431376
0.0071945139
0.0096661774
0.018104319
0.025494216
0.03882499
0.021147592
0.012419249
0.016160512
0.01841747
0.019136474
0.031045375
0.033053007
0.017254665
0.044917963
0.0082123065
0.011214443
0.011393931
0.010906058
0.010424487
0.011284182
0.01136768
0.008798494
0.0035991319
0.014457628
0.01372315
0.010651427
0.0060475511
0.051577993
0.043310437
0.070995703
0.045553733
0.010407014
0.0073179938
0.019009352
0.02621462
0.010385671
0.0099789929
0.012635663
0.01501384
0.0085662128
0.0060911491
0.018387385
0.0047802106
