kir_native_white_pooled_n
1015.0
2466.0
386.0
298.0
1111.0
23.0
286.0
1984.0
516.0
401.0
699.0
175.0
333.0
232.0
281.0
1020.0
961.0
152.0
119.0
771.0
229.0
1699.0
1091.0
376.0
1293.0
1330.0
600.0
1853.0
363.0
571.0
547.0
40.0
143.0
285.0
2716.0
1179.0
8376.0
268.0
1634.0
614.0
1368.0
1078.0
64.0
91.0
4014.0
255.0
588.0
1776.0
5219.0
250.0
2656.0
2283.0
60.0
240.0
383.0
330.0
609.0
1236.0
3291.0
54.0
1182.0
645.0
2147.0
1229.0
213.0
111.0
467.0
""
""
4640.0
""
""
39.0
""
1745.0
29.0
30.0
613.0
904.0
224.0
203.0
""
""
1115.0
35.0
28.0
""
33.0
71.0
179.0
""
88.0
140.0
31.0
""
35.0
175.0
1540.0
1643.0
623.0
510.0
177.0
158.0
38447.0
2355.0
880.0
9178.0
1782.0
88.0
2431.0
1150.0
402.0
419.0
855.0
3529.0
909.0
202.0
100.0
548.0
154.0
429.0
477.0
633.0
259.0
465.0
535.0
1623.0
1295.0
645.0
347.0
120.0
257.0
340.0
1963.0
451.0
289.0
1520.0
355.0
925.0
443.0
771.0
257.0
1074.0
305.0
381.0
1053.0
593.0
109.0
524.0
123.0
185.0
212.0
601.0
1393.0
374.0
348.0
734.0
976.0
202.0
181.0
197.0
327.0
459.0
269.0
277.0
292.0
603.0
491.0
1288.0
169.0
5169.0
491.0
337.0
2136.0
221.0
230.0
2444.0
324.0
468.0
250.0
937.0
465.0
3478.0
1621.0
147.0
403.0
9766.0
21.0
520.0
3216.0
431.0
241.0
10225.0
426.0
2816.0
6405.0
443.0
2130.0
595.0
355.0
7569.0
1313.0
572.0
592.0
37446.0
1333.0
2580.0
265.0
1147.0
2093.0
181.0
83.0
2720.0
1724.0
1778.0
23454.0
4709.0
187.0
14578.0
13738.0
658.0
15287.0
23722.0
1899.0
5891.0
3334.0
4871.0
3839.0
11911.0
2733.0
3343.0
42.0
1095.0
4634.0
6359.0
5631.0
1280.0
1219.0
133.0
3513.0
884.0
8838.0
1832.0
1032.0
5884.0
274.0
10922.0
161.0
182.0
160.0
4527.0
1246.0
340.0
46.0
151.0
102.0
22.0
100.0
127.0
642.0
4881.0
24.0
4148.0
212.0
669.0
10606.0
1039.0
955.0
72.0
72.0
253.0
""
110.0
35.0
11656.0
94.0
275.0
141.0
1096.0
5254.0
265.0
183.0
629.0
2656.0
""
438.0
465.0
760.0
708.0
454.0
104.0
371.0
207.0
140.0
300.0
1961.0
296.0
257.0
177.0
91.0
""
45.0
149.0
80.0
477.0
268.0
3740.0
383.0
10458.0
11078.0
3758.0
2472.0
9981.0
4763.0
2645.0
2236.0
2288.0
7426.0
2611.0
1335.0
2481.0
330.0
2878.0
394.0
7838.0
12583.0
199.0
2133.0
1697.0
3177.0
2383.0
738.0
275.0
143.0
10207.0
4482.0
857.0
130.0
333.0
267.0
81.0
234.0
142.0
230.0
304.0
2158.0
1044.0
11927.0
362.0
1665.0
767.0
166.0
88.0
3085.0
6281.0
2758.0
519.0
114.0
192.0
3816.0
3394.0
1922.0
5228.0
941.0
1047.0
3303.0
575.0
9613.0
2214.0
11239.0
5507.0
11183.0
6729.0
893.0
2315.0
2589.0
2527.0
4466.0
6363.0
538.0
541.0
240.0
231.0
6350.0
366.0
666.0
384.0
232.0
94.0
152.0
20.0
444.0
353.0
856.0
1359.0
273.0
265.0
1574.0
161.0
184.0
197.0
513.0
540.0
223.0
274.0
28.0
794.0
104.0
1614.0
1019.0
147.0
2629.0
267.0
415.0
2661.0
1008.0
43.0
2299.0
90.0
7959.0
549.0
578.0
2046.0
247.0
1649.0
139.0
267.0
286.0
257.0
281.0
3674.0
294.0
111.0
910.0
1756.0
90.0
51.0
739.0
269.0
314.0
137.0
317.0
2337.0
1152.0
1612.0
389.0
5892.0
359.0
90.0
939.0
807.0
237.0
221.0
7891.0
583.0
2192.0
33.0
470.0
385.0
338.0
238.0
2124.0
1922.0
159.0
950.0
179.0
154.0
144.0
83.0
104.0
394.0
285.0
99.0
681.0
532.0
681.0
138.0
91.0
1263.0
302.0
277.0
77.0
102.0
467.0
81.0
261.0
87.0
250.0
341.0
130.0
284.0
626.0
2058.0
804.0
700.0
154.0
1372.0
290.0
496.0
324.0
305.0
541.0
76.0
262.0
21.0
181.0
38.0
1922.0
1072.0
43.0
160.0
118.0
932.0
377.0
54.0
282.0
50.0
""
271.0
88.0
140.0
73.0
561.0
532.0
394.0
157.0
99.0
881.0
103.0
103.0
241.0
422.0
1308.0
1094.0
509.0
75.0
292.0
484.0
39.0
53.0
343.0
1420.0
130.0
158.0
173.0
361.0
595.0
4415.0
216.0
602.0
6194.0
121.0
2461.0
287.0
328.0
1436.0
117.0
223.0
795.0
3033.0
188.0
126.0
""
3031.0
363.0
747.0
29.0
254.0
99.0
675.0
571.0
452.0
458.0
388.0
416.0
1034.0
631.0
2530.0
806.0
231.0
97.0
193.0
886.0
569.0
1107.0
237.0
231.0
547.0
242.0
294.0
105.0
1866.0
127.0
333.0
2007.0
159.0
470.0
1102.0
160.0
1377.0
143.0
724.0
513.0
3097.0
1140.0
530.0
493.0
1485.0
1186.0
39297.0
671.0
387.0
2332.0
603.0
785.0
16384.0
641.0
266.0
1378.0
728.0
540.0
1224.0
1213.0
194.0
565.0
1414.0
213.0
900.0
124.0
234.0
1815.0
1233.0
1020.0
424.0
1454.0
723.0
997.0
363.0
7639.0
2460.0
1632.0
1472.0
11793.0
3715.0
397.0
1194.0
1454.0
1166.0
865.0
6453.0
3492.0
3080.0
1786.0
5866.0
1613.0
617.0
562.0
381.0
530.0
637.0
834.0
1079.0
1195.0
530.0
1576.0
4004.0
664.0
644.0
592.0
91.0
171.0
259.0
1038.0
501.0
3516.0
4983.0
675.0
4376.0
224.0
274.0
771.0
271.0
1499.0
4078.0
522.0
2243.0
434.0
672.0
646.0
567.0
468.0
1911.0
9908.0
1548.0
5747.0
1537.0
942.0
7433.0
1717.0
357.0
444.0
1284.0
386.0
571.0
1011.0
2251.0
767.0
854.0
294.0
792.0
1377.0
713.0
1358.0
2260.0
1276.0
3853.0
698.0
2076.0
605.0
724.0
570.0
921.0
1689.0
870.0
4064.0
1457.0
983.0
2501.0
1344.0
2004.0
1248.0
1076.0
962.0
638.0
737.0
623.0
2821.0
944.0
2015.0
1094.0
7165.0
2387.0
1047.0
2918.0
12483.0
1386.0
272.0
1037.0
1745.0
1004.0
1719.0
545.0
1320.0
237.0
502.0
627.0
487.0
583.0
355.0
3533.0
876.0
388.0
795.0
892.0
841.0
461.0
5311.0
539.0
1021.0
666.0
779.0
858.0
530.0
313.0
2836.0
447.0
223.0
3657.0
534.0
2303.0
909.0
360.0
1621.0
730.0
1932.0
848.0
854.0
984.0
431.0
242.0
538.0
520.0
342.0
986.0
3513.0
907.0
1087.0
846.0
853.0
931.0
578.0
1067.0
668.0
872.0
1511.0
642.0
657.0
363.0
653.0
946.0
1654.0
715.0
1553.0
293.0
328.0
720.0
1424.0
685.0
3029.0
535.0
965.0
682.0
469.0
434.0
435.0
672.0
545.0
687.0
608.0
873.0
751.0
772.0
421.0
589.0
424.0
563.0
935.0
1243.0
484.0
2291.0
661.0
504.0
911.0
1265.0
4909.0
462.0
395.0
629.0
520.0
904.0
1043.0
1283.0
565.0
477.0
482.0
300.0
522.0
1149.0
789.0
325.0
708.0
477.0
1189.0
552.0
7885.0
2974.0
701.0
273.0
570.0
4298.0
586.0
1416.0
1904.0
755.0
414.0
518.0
346.0
1056.0
1527.0
775.0
329.0
1438.0
491.0
813.0
3149.0
354.0
647.0
625.0
293.0
526.0
300.0
924.0
519.0
462.0
2067.0
96.0
152.0
610.0
87.0
61.0
324.0
428.0
458.0
38.0
1152.0
1160.0
172.0
750.0
388.0
1841.0
189.0
104.0
907.0
237.0
893.0
753.0
855.0
598.0
153.0
193.0
207.0
226.0
38.0
272.0
28.0
322.0
1126.0
74.0
86.0
517.0
756.0
240.0
10981.0
136.0
362.0
195.0
648.0
96.0
2133.0
201.0
280.0
150.0
1034.0
1019.0
613.0
582.0
101.0
927.0
290.0
1065.0
251.0
70.0
546.0
635.0
210.0
171.0
788.0
252.0
322.0
223.0
269.0
801.0
433.0
166.0
1904.0
285.0
428.0
1258.0
329.0
125.0
250.0
1594.0
163.0
8647.0
447.0
3736.0
104.0
211.0
193.0
223.0
38.0
162.0
972.0
273.0
155.0
321.0
84.0
375.0
86.0
479.0
201.0
2695.0
373.0
414.0
454.0
209.0
935.0
201.0
457.0
2572.0
457.0
1154.0
637.0
314.0
300.0
515.0
1808.0
348.0
281.0
635.0
2330.0
146.0
251.0
476.0
331.0
1040.0
850.0
382.0
155.0
260.0
143.0
2322.0
243.0
128.0
310.0
4141.0
371.0
438.0
925.0
183.0
173.0
377.0
704.0
824.0
632.0
257.0
1055.0
286.0
2224.0
418.0
422.0
461.0
1081.0
467.0
122.0
1221.0
236.0
13712.0
1085.0
306.0
4045.0
234.0
438.0
311.0
1107.0
383.0
122.0
104.0
424.0
292.0
460.0
214.0
609.0
161.0
1434.0
228.0
278.0
1419.0
237.0
492.0
743.0
200.0
440.0
802.0
144.0
523.0
257.0
274.0
594.0
305.0
696.0
1013.0
214.0
632.0
1675.0
283.0
71.0
405.0
330.0
1100.0
317.0
1107.0
79.0
297.0
419.0
332.0
913.0
749.0
386.0
360.0
526.0
236.0
253.0
250.0
354.0
1770.0
313.0
307.0
420.0
608.0
102.0
590.0
1103.0
313.0
1502.0
319.0
595.0
898.0
326.0
2185.0
3226.0
3234.0
162.0
234.0
185.0
220.0
347.0
441.0
5063.0
57.0
308.0
543.0
312.0
481.0
1123.0
408.0
310.0
6990.0
753.0
3376.0
1768.0
259.0
663.0
2032.0
143.0
420.0
766.0
2396.0
2273.0
413.0
343.0
2452.0
159.0
300.0
500.0
1222.0
916.0
95.0
304.0
729.0
1165.0
800.0
784.0
4388.0
1446.0
58.0
1906.0
415.0
1152.0
1346.0
646.0
791.0
493.0
237.0
99.0
264.0
2479.0
2119.0
5224.0
823.0
1426.0
3072.0
1020.0
949.0
1687.0
3986.0
633.0
1042.0
1623.0
1224.0
1044.0
3769.0
1569.0
8320.0
11098.0
1544.0
641.0
3451.0
1917.0
2176.0
484.0
4222.0
817.0
4490.0
3978.0
350.0
10256.0
4446.0
890.0
1509.0
307.0
563.0
2639.0
1293.0
723.0
3612.0
3310.0
2931.0
7202.0
120.0
10054.0
2145.0
6306.0
2690.0
17941.0
134.0
9356.0
8117.0
3260.0
11959.0
572.0
281.0
3675.0
1366.0
1025.0
932.0
262.0
2011.0
3307.0
709.0
4198.0
2079.0
3725.0
1939.0
1207.0
1166.0
1056.0
1439.0
2906.0
585.0
1301.0
1054.0
3928.0
1317.0
8900.0
1278.0
663.0
2391.0
1835.0
2259.0
1369.0
2191.0
6122.0
2672.0
1177.0
621.0
2613.0
4038.0
4897.0
790.0
11818.0
69.0
428.0
3381.0
892.0
3616.0
4774.0
285.0
330.0
15851.0
1138.0
2146.0
1325.0
1681.0
1027.0
2967.0
1074.0
4572.0
2740.0
430.0
4328.0
2354.0
22122.0
1408.0
1160.0
293.0
1479.0
417.0
1081.0
5940.0
842.0
894.0
5168.0
4920.0
2438.0
2506.0
371.0
2920.0
2903.0
2527.0
5638.0
23504.0
1565.0
905.0
8931.0
1721.0
1611.0
1912.0
375.0
2455.0
1522.0
1521.0
2857.0
1291.0
846.0
2023.0
1958.0
493.0
85.0
743.0
2591.0
10393.0
1145.0
1676.0
991.0
1313.0
1596.0
2439.0
416.0
20463.0
1156.0
1042.0
1826.0
1996.0
692.0
1065.0
2311.0
257.0
382.0
653.0
433.0
177.0
1725.0
449.0
1422.0
1716.0
259.0
710.0
1196.0
1480.0
1280.0
2209.0
1739.0
688.0
1536.0
1094.0
514.0
