marr_24_asian_female_mean_se
0.038211316
0.06307514
""
0.01915196
0.029821115
0.058308713
0.013183986
""
""
0.02740478
0.032761276
0.010750449
""
0.039740827
0.023573112
""
""
0.035073441
""
""
0.031490415
0.019232079
0.03250239
0.035947978
0.010388397
""
0.044188775
0.028165778
0.0099876039
0.10509171
0.077624276
0.042482249
0.012024175
0.017330006
0.080154471
0.020932917
""
0.051410522
""
""
0.023479385
""
""
""
""
0.087450758
0.0080288891
0.026888728
0.016550342
0.053980548
0.036004294
0.020367721
0.051352572
""
""
0.033179272
0.09941753
""
""
0.075245135
0.093966611
0.025431499
""
0.091316789
""
0.0907479
""
""
""
""
0.06458836
0.067801543
0.069250688
0.078054659
""
""
0.086805604
""
""
0.01468925
0.10279024
0.043224551
""
0.078294434
0.012946196
0.07176543
0.076071501
0.036129761
0.02194896
0.051109519
0.083020963
""
0.10466842
0.02354395
""
""
0.066114835
0.036841512
0.0079445755
0.019749036
0.02129774
0.0065292027
0.011130006
0.022156188
0.017342234
0.0079445215
0.023090405
0.01103577
0.089837119
0.031552345
0.019178186
0.039679419
0.020055555
""
0.022782046
0.020149222
0.01765136
""
""
""
0.042849902
0.062465981
0.060960095
0.052915052
0.084430628
0.026864817
0.026777701
0.092451438
0.075305715
0.078486122
0.005152517
0.060010057
0.03567712
0.075738028
0.032302193
0.07676167
0.035071306
0.029387165
""
0.039020315
0.023620691
0.032309677
""
0.063517839
0.078238197
""
0.042490963
0.071779899
0.09896116
0.073182397
""
0.0240073
0.028946994
""
0.01713274
0.025422808
""
0.033246007
""
0.041722655
""
""
0.029135963
0.0062505566
""
0.0030715703
0.06414476
0.057152059
""
0.043312199
0.0051833955
0.019514846
0.047180578
0.022010274
0.07388743
0.035453591
0.025310989
0.013327777
0.048249144
0.068457812
0.10273368
0.091093458
0.015188603
0.10030851
0.10135612
0.011135604
""
0.096688665
0.023989588
""
0.11495493
0.039780639
0.0167653
""
""
0.057410348
0.043299433
0.040299539
0.017095005
0.064869903
0.021906817
0.034454625
0.053042773
0.066298306
0.038569245
0.023103368
0.01385907
0.047416866
0.053181414
0.030919461
0.046615317
0.034819819
""
""
0.019679338
0.024222443
0.027608486
0.008550426
0.048321791
0.037472393
0.088308334
0.04832324
0.077620879
0.057965923
0.00989307
0.038172778
0.033968009
0.038328324
0.0099535845
0.027165154
0.024531633
0.026890002
""
0.039943617
""
0.059486013
""
0.031719428
""
0.1049549
0.051439639
0.052545972
0.057257298
0.027926683
0.063814148
0.043727025
0.031345539
0.012841331
0.064031027
0.023428867
0.0074868375
0.027412197
0.042902328
""
0.045749266
0.052396864
0.05591692
0.011566594
0.056040283
0.018893328
0.056513354
0.014787319
0.014850971
0.014000478
0.011364157
0.0018886836
0.0073837424
0.0024105278
0.0037385242
