kfr_top20_natam_female_p75_se
""
0.10338254
""
""
""
""
""
0.042101935
""
""
""
""
""
""
""
0.18049084
""
""
""
""
""
""
""
""
0.077291936
""
0.19273898
""
""
""
""
""
""
""
""
0.091512315
0.10093137
""
""
0.049443983
""
""
""
""
0.061591893
""
""
0.052146569
0.090724975
""
0.088934995
0.1176047
""
""
""
""
""
""
""
""
""
""
""
""
0.15207809
""
""
0.046907164
""
0.025895985
0.025539957
""
""
0.29849884
0.025140041
""
""
0.045726221
0.064682104
0.030098252
0.065939829
0.070784658
0.20379968
0.068740919
0.05919579
0.037903868
0.02958579
""
0.095085435
0.029831273
""
""
0.24523927
""
""
0.067643628
0.012946551
0.15725009
0.018464923
0.049050085
0.053281147
""
0.12660788
0.014171338
0.029120836
0.011160486
0.032536037
0.041168261
""
0.028358553
0.10658558
""
""
""
0.067161858
""
""
""
""
""
""
""
""
""
""
""
""
0.13386954
""
""
""
""
""
0.055547733
""
""
0.048888855
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.093912505
""
""
0.096075878
""
""
0.095073357
""
""
0.10577507
""
""
""
""
""
0.072542384
""
""
""
0.045522127
""
0.17241912
0.091554284
""
""
0.051697485
0.095409803
0.094936483
0.068492845
0.22639534
0.045657437
0.22452329
0.071385525
0.064151071
0.12914912
0.18075459
0.17777199
0.023972427
0.1285934
0.12063711
""
0.14352626
0.13197097
""
""
0.088847972
0.092074044
0.17305969
0.036448795
0.068561293
""
0.031806622
0.041110456
""
0.040296275
0.032315776
0.090980269
0.050149094
0.063846052
0.084734775
0.060706697
0.038737796
0.030425915
0.059924133
""
0.11141336
0.063355468
0.062330939
0.067341015
0.20378664
0.13823991
""
0.07500194
""
0.046335317
0.025014423
0.13644849
0.036961406
""
0.052900072
""
""
""
0.067116052
""
""
""
""
""
""
""
""
""
0.049640913
""
0.07779941
""
""
0.052558497
""
""
""
""
""
""
""
""
0.053413715
""
""
""
0.14130048
0.08026772
""
""
""
0.073817812
""
""
0.015977426
""
""
""
""
""
""
""
""
0.097703919
""
""
""
""
""
""
""
""
""
""
0.10862972
""
0.11873084
0.025073214
""
""
0.095286213
0.055580869
""
0.13958752
0.15723769
0.10182734
0.21901813
0.1286345
0.13674907
""
0.099098139
""
0.088385642
0.078999348
""
""
""
0.078182504
""
""
""
""
0.067211829
0.070555307
""
""
""
""
0.27567884
""
""
""
""
0.086100735
""
0.063101903
""
""
""
""
""
0.15378469
0.10257275
0.10427803
""
""
""
0.13032107
0.042485669
""
0.10196204
""
""
0.090097196
""
0.052236844
""
0.081199385
0.20324665
0.096359596
0.090790004
""
""
0.34466934
0.095880613
0.062327508
0.10128002
""
""
""
""
0.13029751
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039165836
""
""
0.097148024
""
""
""
""
0.076224998
""
""
""
""
""
""
""
""
""
""
0.096839048
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1119737
""
""
""
""
""
""
0.095329687
""
""
""
""
""
""
""
""
0.17151637
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.087032288
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13791299
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.04805262
""
""
0.065494947
""
0.042391934
""
0.057352684
0.1320706
""
""
""
0.1773154
""
""
""
0.080671236
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13797739
""
""
""
""
""
""
0.1004215
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13934243
""
""
""
""
""
0.045386694
""
""
""
""
""
0.07908415
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.10257088
""
""
""
0.10721592
""
""
""
""
""
""
""
""
""
""
0.08198183
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12663449
0.10287838
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.088303834
""
0.14797075
""
""
0.11763621
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21465257
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1423717
""
""
""
0.083999969
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029668082
""
""
""
""
""
""
0.094753414
""
""
""
""
""
""
""
""
""
""
0.23880647
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13715169
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.041676816
0.080199197
""
""
""
0.061303031
""
""
""
0.015423781
""
""
""
""
""
""
""
""
""
""
0.019194748
""
""
""
""
""
""
""
""
0.20613274
0.12185969
""
""
0.0798053
""
""
""
""
""
""
0.10280083
0.26012912
""
""
""
0.037142344
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.16858381
""
""
0.067802332
""
""
""
0.14646386
""
""
""
""
""
""
""
""
""
""
""
""
0.12224207
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.047309387
""
""
""
""
""
0.046324134
""
0.083651386
""
""
""
""
""
""
0.13665868
""
""
""
""
""
""
""
""
0.055055313
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
