wgflx_rk_asian_pooled_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069526516
""
""
""
""
""
""
""
0.045200214
""
""
""
0.060933802
""
0.054401889
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.029453591
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.016976401
""
""
0.039792474
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.063305162
""
""
""
""
""
0.048441481
""
""
""
""
""
""
""
""
""
0.0083059575
""
""
0.052998014
""
""
0.011929486
""
""
0.018079214
""
""
""
""
0.02273366
0.053617034
""
""
0.0039891554
""
0.034847207
""
""
0.033317816
""
""
0.026763773
0.047231708
""
0.0069200466
0.052343421
""
0.015271956
0.011588916
""
0.013461761
0.0083198166
0.00837027
0.01725575
0.064841941
0.0098554986
0.039527778
0.0070682885
0.047406055
""
""
""
0.016240662
0.037405465
0.031661082
0.057320774
""
""
0.038478151
""
0.01800284
0.043706067
0.068389118
0.032029308
""
0.025244255
""
""
""
0.043996967
""
""
""
""
""
""
""
""
""
0.031906944
""
""
""
""
0.038407739
""
""
""
""
""
""
""
""
0.031379621
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027171243
0.027805854
""
""
0.03527081
0.060164072
""
""
""
0.031348571
""
0.052050229
0.065860026
""
""
""
0.060657818
0.022114955
""
""
""
""
""
""
""
""
0.025523713
0.047357667
""
""
""
""
""
""
""
""
""
""
""
0.029169345
""
""
""
""
""
""
0.070738934
""
""
""
""
""
""
""
0.023394063
""
""
0.078748383
""
0.027748037
0.069733188
0.033523977
0.062426966
0.02716919
0.050587583
""
""
""
""
""
0.041359011
""
""
""
""
0.05860617
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.039414302
""
0.034569137
""
""
0.061214339
""
""
""
""
""
""
""
0.027365036
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031779926
""
""
""
""
""
""
0.023349879
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027077701
0.0069527789
0.032784782
0.021552438
0.066334471
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.077390872
""
""
""
""
""
0.0082158204
""
""
""
""
""
0.013439186
""
""
""
""
""
""
""
