comcoll_hisp_pooled_p75_se
""
0.19287457
""
""
0.26049307
""
""
0.11669969
""
""
""
""
""
""
""
0.12275554
""
""
""
""
""
""
0.21575259
""
""
""
""
""
""
""
""
""
""
""
0.18604594
""
0.095615581
""
""
""
0.14108355
""
""
""
0.068837784
""
""
0.2380189
0.10290673
""
0.11333284
0.18226598
""
""
""
""
""
""
0.14614701
""
""
""
""
""
""
""
""
""
""
0.05553161
""
""
""
""
0.092945054
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.21340615
0.053306438
0.079885706
0.089272752
0.089659609
0.098509416
0.24677326
0.013014497
0.090453908
0.11167634
0.019299412
0.050510656
0.082323439
0.073162876
0.050243266
""
""
""
0.15877987
""
""
""
0.3815802
""
""
""
""
""
""
""
0.19827864
0.2854577
""
""
""
""
""
0.19826998
""
""
0.17508973
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.093519852
""
""
""
""
""
0.19645065
""
""
""
""
""
0.15676716
""
""
""
0.01500272
""
0.11271497
0.063662678
0.12103939
0.12957889
0.018176751
0.15547954
0.057049353
0.022187077
0.16147348
0.10546679
0.034460586
0.15629686
0.025186833
0.054736968
0.15474744
0.11705576
0.0063701076
0.05829433
0.056005355
""
0.084499985
0.039817546
""
""
0.02789735
0.056596823
0.091514729
0.011850448
0.038128115
""
0.012675134
0.019410493
0.046846651
0.011085941
0.013690436
0.029695181
0.021823486
0.049361657
0.021187024
0.02987488
0.012442158
0.038846839
0.082118489
""
0.17694743
0.02604345
0.034272097
0.025104651
0.083698757
0.12183788
""
0.033929128
0.09967877
0.018299852
0.048009302
0.11188167
0.025440264
0.15211692
0.027176574
""
""
0.27757168
0.045793161
0.077308722
""
""
""
0.25822705
""
""
""
0.16777642
0.030555496
""
0.047202431
""
""
0.030361166
0.12251136
0.14003979
""
""
""
""
0.34303632
""
0.02490299
""
""
""
0.10859429
0.050196875
0.11008676
""
0.25690034
0.08359129
""
""
0.16694945
0.15610841
0.13073225
0.16121231
""
""
""
""
0.24138726
0.035548538
""
0.18497497
""
""
""
""
""
""
""
""
0.051299732
""
0.029158371
0.034279324
0.098382652
0.079071634
0.033452544
0.071665645
0.097226158
0.093662329
0.1018794
0.049240887
0.13897566
0.081415139
0.073046565
""
0.10817832
""
0.039539643
0.016851909
""
0.099683575
0.14813833
0.095170438
0.085168451
""
0.37398106
""
0.048323229
0.084505633
0.14561923
""
""
""
""
""
""
0.25527155
0.16401848
0.099531822
0.1472602
0.023080353
""
0.10717712
""
""
""
0.071353532
0.056604441
0.072236031
""
""
""
0.089892097
0.08336705
0.096590422
0.010979195
0.090352982
""
0.071802586
0.2364631
0.029968558
0.060067341
0.025495745
0.057532333
0.043736607
0.059749909
0.2267524
0.08301241
0.078806467
0.095882766
0.070379719
0.032451153
""
""
""
""
0.066749975
""
""
""
""
""
""
""
""
""
""
0.16906182
""
""
0.14094312
""
""
""
""
""
""
""
""
0.15579471
""
0.19500266
""
""
0.094289586
0.19114724
""
0.12345638
0.187897
""
0.10310715
""
0.04883058
""
""
0.099331193
""
0.14237541
""
""
""
""
""
0.064892419
""
""
0.25666866
0.16170584
""
""
""
""
""
""
""
0.085388198
0.2452863
0.12465393
""
0.053435549
""
""
""
0.28607634
""
""
0.053632259
""
0.14624076
""
""
""
""
""
0.11073723
0.072014071
""
""
""
""
""
""
""
""
""
""
""
""
0.13045606
""
""
0.15791734
""
""
""
""
""
""
""
""
""
""
""
""
""
0.091359518
""
""
""
0.18326913
""
""
""
""
0.38717967
""
""
""
""
""
0.096124664
0.17366828
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12807266
""
""
""
""
0.075904585
0.024814863
0.12110614
0.068877496
0.056918539
""
0.10531439
""
""
0.099048384
""
""
""
0.12767676
""
""
""
0.089722477
""
0.20180675
""
""
""
0.24533044
""
""
""
0.36104631
""
