spouse_rk_asian_female_n
69.0
26.0
""
183.0
101.0
""
333.0
""
""
106.0
92.0
654.0
""
70.0
126.0
""
""
55.0
""
""
80.0
169.0
49.0
22.0
610.0
""
45.0
140.0
934.0
""
""
57.0
488.0
283.0
""
186.0
""
""
""
""
114.0
""
""
""
""
""
824.0
89.0
260.0
40.0
64.0
129.0
24.0
""
""
83.0
""
""
""
""
""
143.0
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
323.0
""
42.0
""
""
433.0
20.0
""
75.0
182.0
36.0
22.0
""
""
148.0
""
""
31.0
87.0
941.0
152.0
163.0
1323.0
466.0
135.0
199.0
1027.0
149.0
672.0
""
83.0
123.0
42.0
196.0
""
192.0
192.0
230.0
""
""
""
54.0
""
""
42.0
""
121.0
106.0
""
""
""
2451.0
22.0
73.0
""
72.0
""
77.0
100.0
""
46.0
95.0
94.0
""
""
22.0
""
54.0
20.0
""
""
""
177.0
41.0
""
348.0
131.0
""
79.0
""
30.0
""
""
91.0
1591.0
""
6216.0
""
""
""
44.0
2473.0
209.0
21.0
127.0
""
""
139.0
434.0
""
""
""
""
314.0
""
""
484.0
""
""
130.0
""
""
66.0
214.0
""
""
""
46.0
40.0
198.0
23.0
146.0
75.0
24.0
25.0
51.0
140.0
430.0
38.0
45.0
98.0
38.0
59.0
""
""
174.0
95.0
66.0
860.0
27.0
20.0
""
""
""
26.0
626.0
65.0
74.0
44.0
500.0
110.0
93.0
110.0
""
47.0
""
28.0
""
56.0
""
""
33.0
34.0
33.0
96.0
26.0
21.0
75.0
338.0
""
106.0
772.0
85.0
27.0
""
47.0
23.0
""
382.0
25.0
184.0
35.0
289.0
306.0
351.0
380.0
15491.0
804.0
8620.0
4019.0
303.0
155.0
30.0
""
34.0
""
""
127.0
76.0
""
35.0
515.0
""
""
3090.0
319.0
""
169.0
1556.0
41.0
""
""
""
""
""
""
""
""
45.0
47.0
54.0
2186.0
""
21.0
117.0
24.0
23.0
""
32.0
46.0
""
94.0
74.0
44.0
156.0
222.0
136.0
""
194.0
120.0
88.0
""
229.0
20.0
""
""
49.0
126.0
39.0
31.0
108.0
""
134.0
134.0
647.0
32.0
7912.0
189.0
37.0
""
803.0
""
""
67.0
51.0
25.0
""
""
""
""
""
20.0
""
22.0
""
33.0
45.0
""
""
""
""
""
""
49.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
""
""
""
""
27.0
45.0
""
""
""
24.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
21.0
""
26.0
""
""
25.0
20.0
299.0
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
30.0
69.0
""
146.0
""
""
229.0
""
""
""
""
""
""
300.0
""
""
30.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
116.0
1265.0
""
""
23.0
""
""
""
""
""
""
""
""
33.0
""
""
57.0
80.0
337.0
""
27.0
""
""
40.0
25.0
653.0
23.0
""
""
""
99.0
""
82.0
27.0
36.0
""
37.0
129.0
27.0
109.0
""
310.0
""
""
21.0
189.0
""
""
""
""
""
""
""
62.0
27.0
""
103.0
""
""
""
""
""
45.0
""
""
30.0
""
""
""
45.0
""
""
644.0
""
515.0
""
""
""
61.0
""
""
""
""
""
22.0
158.0
153.0
69.0
204.0
5311.0
232.0
30.0
""
41.0
""
""
""
""
""
""
""
""
47.0
""
""
66.0
""
""
""
""
""
39.0
""
187.0
1289.0
2884.0
""
55.0
38.0
35.0
74.0
""
""
""
""
""
637.0
""
24.0
29.0
""
""
248.0
""
""
""
""
""
21.0
21.0
""
""
""
""
""
42.0
""
""
27.0
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
22.0
""
""
""
""
5211.0
184.0
547.0
""
24.0
""
""
""
222.0
""
1271.0
""
352.0
34.0
""
""
33.0
""
20.0
331.0
""
""
151.0
""
""
""
""
""
""
""
107.0
633.0
46.0
52.0
""
""
""
""
""
""
31.0
""
""
78.0
32.0
59.0
""
27.0
770.0
589.0
1417.0
420.0
4080.0
7574.0
""
""
""
320.0
291.0
13667.0
1390.0
""
""
4982.0
97.0
397.0
28047.0
""
26.0
22.0
""
189.0
""
90.0
1545.0
20.0
336.0
""
47.0
148.0
""
""
24.0
""
""
""
93.0
23.0
4930.0
