kir_imm_asian_female_mean
""
""
""
0.71272099
0.61035597
""
0.57715523
""
""
0.52002537
0.58098745
0.53846288
""
0.49105194
0.50893146
""
""
0.46743691
""
""
""
0.48316577
""
""
0.63394362
""
""
0.39323226
0.5714277
""
""
""
0.63647145
0.58444059
""
0.45917881
""
""
""
""
0.65999234
""
""
""
""
""
0.59637654
0.52628392
0.69655633
""
0.57163578
0.50314313
""
""
""
0.59663379
""
""
""
""
""
0.52711689
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.60519999
""
""
""
""
0.55774939
""
""
0.45258412
0.65043092
""
""
""
""
0.71159226
""
""
""
0.50339425
0.57810003
0.5316028
0.59008193
0.61360067
0.59549844
0.7563476
0.60520273
0.57716608
0.54323715
0.57004082
""
0.57534361
0.67121309
""
0.67349315
""
0.57200164
0.64399797
0.65043968
""
""
""
""
""
""
""
""
0.61371595
0.65110582
""
""
""
0.58667684
""
0.64932972
""
0.51767379
""
""
0.55008644
""
""
0.66137141
0.56045878
""
""
""
""
""
""
""
""
""
0.67451411
""
""
0.52214742
0.45643386
""
0.65014005
""
""
""
""
0.59780937
0.66733283
""
0.66417235
""
""
""
""
0.64762712
0.51303995
""
0.68983209
""
""
0.6190055
0.60873377
""
""
""
""
0.60395086
""
""
0.69155192
""
""
0.60670722
""
""
0.53565902
0.62192571
""
""
""
""
""
0.62660915
""
0.63982034
0.51941597
""
""
""
0.64878124
0.62428182
""
""
""
""
""
""
""
0.65683025
0.77283764
""
0.66860503
""
""
""
""
""
""
0.64317644
""
0.66252905
""
0.70341647
0.72211039
0.65845209
""
""
""
""
""
""
""
""
""
""
""
""
0.7075299
""
""
""
0.59134448
""
0.63128257
0.67870259
0.56589878
""
""
""
""
""
0.65677577
""
0.59091401
""
0.60420799
0.58406377
0.62034577
0.70918846
0.63298219
0.70195258
0.67588729
0.63677692
0.7424081
0.64369243
""
""
""
""
""
0.49120626
0.53459871
""
""
0.57238692
""
""
0.65743566
0.66017151
""
0.64987707
0.64618212
""
""
""
""
""
""
""
""
""
""
""
""
0.60741466
""
""
0.60012275
""
""
""
""
""
""
0.68911123
""
""
0.47474653
0.5264672
0.56510186
""
0.53212941
0.56037647
0.59329945
""
0.57989019
""
""
""
""
0.61851948
""
""
0.61507773
""
0.69568133
0.59186846
0.53027642
""
0.64882499
0.59222567
""
""
0.65190262
""
""
0.70344299
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58364379
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.59504694
""
0.58470207
""
""
0.65677625
""
""
""
""
""
""
0.60934132
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.61029321
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.58731556
""
""
""
""
""
""
0.61270863
""
""
""
""
0.56599849
""
0.61377186
""
""
""
""
0.58114272
""
0.462713
""
0.61296242
""
""
""
0.56940889
""
""
""
""
""
""
""
""
""
""
0.55912161
""
""
""
""
""
0.64045841
""
""
""
""
""
""
""
""
""
0.65672064
""
0.58419728
""
""
""
0.64658403
""
""
""
""
""
""
0.64343518
0.55802453
0.54059643
0.71855563
0.65158278
0.62799227
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62235546
""
""
""
""
""
""
""
0.65429533
0.61144972
0.65635455
""
""
""
""
0.58363265
""
""
""
""
""
0.62508917
""
""
""
""
""
0.55244124
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.55576789
0.59114116
0.49573207
""
""
""
""
""
0.61575407
""
0.63256723
""
0.5570361
""
""
""
""
""
""
0.49077338
""
""
0.5354411
""
""
""
""
""
""
""
0.44814196
0.500732
""
""
""
""
""
""
""
""
""
""
""
0.60717493
""
""
""
""
0.59154707
0.61676711
0.53974724
0.55213296
0.58411407
0.6725983
""
""
""
0.58943838
0.63242751
0.65737879
0.57252574
""
""
0.59410942
0.65627426
0.62376797
0.62722605
""
""
""
""
0.56810129
""
0.4635379
0.58921045
""
0.62135196
""
""
0.54998541
""
""
""
""
""
""
""
""
0.60706198
