hours_wk_natam_male_p50
""
""
""
""
""
""
""
""
""
""
""
33.95163
""
""
""
""
""
""
""
""
""
28.631914
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.392832
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
39.791161
""
""
""
""
""
""
""
""
""
""
""
""
23.344877
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
36.391476
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
41.156452
""
32.137558
30.470387
""
31.989862
""
31.461195
""
""
""
""
""
""
36.270992
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
26.4384
""
""
26.039366
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.678234
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.752419
""
""
""
41.632656
""
30.498394
""
""
""
""
""
""
""
""
""
""
25.638056
""
25.45351
""
""
""
""
""
""
""
""
""
""
""
""
""
22.643707
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
22.170095
""
34.938812
""
""
""
26.49539
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.181252
""
""
""
""
""
""
""
""
""
""
""
""
""
13.7672
""
38.247269
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.98576
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.404755
""
""
""
""
""
""
""
28.211683
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
23.474928
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
29.80736
27.005026
""
""
""
""
38.437771
""
37.583462
""
""
""
""
""
""
""
""
35.615742
""
""
39.444462
37.30402
36.686195
21.875057
35.442738
37.228214
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
33.758015
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
28.812771
33.802532
""
""
""
""
28.3909
""
""
41.288799
""
35.542709
32.700615
41.352642
36.561932
""
40.64262
""
33.012577
""
""
28.10445
13.486509
27.763729
""
""
""
""
17.107563
21.63439
""
21.551317
20.846085
32.106831
""
""
""
""
20.794222
29.148394
""
""
""
25.804403
""
""
""
""
""
""
""
27.3311
""
""
""
""
""
""
""
""
""
28.574966
""
""
""
26.481861
""
18.885843
""
29.176001
""
""
24.172314
30.266066
""
19.35787
""
""
""
""
""
""
""
""
""
""
""
""
29.346359
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
35.195942
38.034462
""
23.160906
31.502865
""
""
""
25.376791
25.299097
25.923965
25.121862
""
""
26.208164
""
""
27.969212
""
""
""
""
28.592354
24.85393
29.300789
24.606728
""
36.158253
""
23.693401
""
""
""
""
""
""
""
23.4168
""
26.377031
