staytract_hisp_male_p25
0.11019636
0.22209005
""
""
0.49194211
""
""
0.25171319
""
""
0.29736063
""
""
""
""
0.15551209
0.1655979
""
""
""
""
0.38194519
0.15596305
0.23003253
0.31324065
0.35754991
""
0.41108766
""
0.11534321
0.31163329
""
""
""
0.25141829
0.068240799
0.25896716
""
0.058777701
0.3402181
0.25236008
0.2458515
""
""
0.26259372
""
""
0.3818666
0.21841814
""
0.15155853
0.3929086
""
""
""
""
0.1100427
0.29609847
0.22294402
""
-0.0052008717
0.098382235
0.17571126
-0.023809414
""
""
""
""
""
0.21946579
""
""
""
""
0.22718371
""
""
0.20523719
0.35073546
0.14674811
0.13419764
""
""
0.13855933
""
""
""
""
""
""
""
""
""
""
""
""
0.12859432
0.26822516
0.30465963
0.22353831
0.38110751
0.21961735
0.22156325
0.24824765
0.24661998
0.35695472
0.27393034
0.27899671
0.29075921
0.25945687
0.26664314
""
0.56672621
0.10524502
0.3711226
0.2517606
0.30882642
""
0.57558155
""
0.18303819
""
""
""
""
0.61234486
0.27332199
0.22833347
0.31447431
""
""
0.34948492
""
0.27347949
0.18125525
""
0.371979
""
0.2960138
0.30222088
0.31686315
0.33488852
0.51541972
""
""
0.12826616
0.44367334
""
""
""
""
""
-0.0068409191
0.29003748
""
""
0.29785943
0.25295827
""
""
""
""
""
""
0.11529557
""
0.16963552
0.18087141
0.33702111
""
0.23125596
""
0.15548728
0.34792897
""
""
0.26245725
0.41843039
""
""
0.2611855
0.068037249
0.29517558
0.15899006
""
0.32091612
0.28869155
""
0.2332284
0.27680498
0.17537029
0.40770939
0.29422021
0.33321014
0.22803806
0.30676398
0.48585182
0.18063307
0.31725019
0.35372785
0.30239061
0.33791131
0.26331398
0.18625273
0.34180242
0.31031394
0.21606122
0.31613055
0.34342444
0.32628527
0.35369337
0.36578247
0.31001234
0.29956773
0.17961709
0.33414388
0.25111666
0.35909662
0.29318401
0.24258348
0.34279034
0.28550676
0.29373232
0.34826151
0.26291701
0.32575759
0.3209472
0.33612227
0.28656882
0.33845651
0.22503081
""
0.20507172
0.25423819
0.31512058
0.30484512
0.29757631
0.31452811
""
0.31299466
0.2708267
0.3529931
0.31279328
0.25178295
0.26363525
0.28850892
0.19348088
0.27871668
""
0.30290681
0.26608768
0.18795291
0.28434598
""
0.07514561
0.34111395
0.31673798
0.16610542
""
0.24157865
0.27062467
""
0.1684664
0.37667668
0.13615167
0.20334664
0.20534654
0.34704965
""
""
0.094616294
""
0.35602224
""
0.20505363
""
0.4699159
0.36898658
0.34373483
0.20496297
0.40098205
""
0.40971312
0.25863874
""
0.41525945
0.3328636
0.28413415
0.36672908
0.3206149
""
0.12704661
0.21234603
""
0.30505198
0.28388157
0.32425925
0.36587659
""
0.27284363
""
""
0.47776759
""
0.13096768
0.1716208
0.29724327
0.26951692
0.24491073
0.24604428
0.14627488
0.22512895
0.24113181
0.26177996
0.29927173
0.35038358
0.19180043
0.28075066
0.23043269
0.31045634
0.30374745
""
0.23079439
0.20755245
0.20885772
0.2282493
""
0.22873221
0.18172714
0.1932058
0.29078424
0.17428656
0.37661344
""
0.2095919
0.20664832
0.14698038
""
0.26831371
""
0.30963004
""
""
0.40475354
0.41119552
0.2004306
0.25791433
0.24631526
""
0.34813538
0.094554231
""
""
0.26682866
0.1908216
0.14150186
0.17796938
""
""
0.26726151
0.19089451
0.22053637
0.27590647
0.26048487
0.16301015
0.15966074
0.37170023
0.24219079
0.2515679
0.25458357
0.2141442
0.19462442
0.25971794
0.19750167
0.26508313
0.29035032
0.17523788
0.20769651
0.23717242
0.27076882
0.14925866
0.14318059
""
0.20213954
0.27295497
0.3344422
0.17364477
""
""
""
""
0.21427995
0.55119622
0.15579589
0.22128576
0.2578305
""
0.13037354
""
""
""
0.29459855
