kfr_imm_black_female_p75
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52718997
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.48684034
""
""
0.47014466
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57971138
""
""
""
""
""
0.54819739
""
""
0.42172223
""
""
""
""
""
""
""
""
0.52367383
""
""
""
""
""
""
""
""
""
""
0.57129562
""
""
0.47305113
0.52294034
""
0.50813133
0.52305239
0.4602845
""
""
0.6485948
""
0.6092034
""
""
""
""
0.50666887
""
""
""
""
""
""
""
""
""
""
""
""
0.67430574
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53774613
""
""
""
""
0.58960068
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56332976
0.52355373
""
""
0.57082552
""
""
""
""
0.65101534
""
0.53191864
0.27567843
""
""
""
0.50038743
0.52367669
""
0.59580922
""
""
0.27774462
""
""
""
0.51534545
""
""
""
""
""
""
""
""
""
""
""
""
0.47057229
""
""
""
""
""
""
0.46196988
0.47295243
""
""
""
0.54377067
0.46541125
""
0.49846062
""
""
""
""
0.48620629
0.47958574
0.4937565
""
0.66626585
0.28151378
""
""
0.49334025
""
0.58497751
0.43452832
""
""
""
""
0.32286805
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39775854
""
0.64156014
""
""
""
""
""
""
""
""
""
""
0.53656113
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.44086206
""
""
""
""
""
""
0.55994982
""
""
""
""
""
""
""
0.28272599
""
""
""
""
""
""
""
""
""
""
""
""
""
0.56403744
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.51517135
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53300422
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.62915498
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.53075391
""
""
""
""
""
0.64482462
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52577758
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
