teenbrth_pooled_female_p75_se
0.043203492
0.074117847
0.02378151
0.027097344
0.015512235
0.037422873
0.061559279
0.04372412
0.029398764
0.038519658
0.071000464
0.068729043
0.045683883
0.079126216
0.03026969
0.056778826
0.032130297
0.094938725
0.015889656
0.018036945
0.018103262
0.018181181
0.023079708
0.05199147
0.037215885
0.036412671
0.046689309
0.044852711
0.020453637
0.03672716
0.013366215
0.02346286
0.031309985
0.037722133
0.039854739
0.028507156
0.056712732
0.02588328
0.13150096
0.04179167
0.034787145
0.035649512
0.041024316
0.043351229
0.094549589
0.10100156
0.1072095
0.062047824
0.069901042
0.071838342
0.051089521
0.040504228
0.063339837
0.047388624
0.043285571
0.048559282
0.038985875
0.02523246
0.079020403
0.048858427
0.046791371
0.040317554
0.046720717
0.020387372
0.031644657
0.11095301
0.059647437
0.13991186
0.06106418
0.038439821
0.063728601
0.091772228
0.088001974
0.047576599
0.069476232
0.087982729
0.053266272
0.077734433
0.11508649
0.078775816
0.20308408
0.15046062
0.037961602
0.10189653
0.029942235
0.025703371
0.022049541
0.04531699
0.035682581
0.090081677
0.054688301
0.043671522
0.03903269
0.02495284
0.023226567
0.031516656
0.10793561
0.029733231
0.03164443
0.058327824
0.036743231
0.036895163
0.032811943
0.04100753
0.033399526
""
0.066222854
0.053949263
0.057805732
0.06111351
0.057959285
0.1233414
0.056420736
0.050074138
0.058279101
0.084346779
0.04109668
0.065535054
0.055249635
0.056386638
0.066086024
0.046498638
0.038407609
0.061533656
0.069730371
0.03587826
0.044974107
0.070886023
0.086627848
0.052773852
0.083239131
0.042978257
0.058574811
0.080745444
0.11800981
0.14870471
0.045199152
0.10930994
0.056150179
0.042149555
0.043424968
0.060422067
0.12733281
0.034139052
0.058885306
0.067591362
0.12490571
0.087633014
0.047345642
0.054506607
0.04683264
0.086780824
0.11001386
0.061409686
0.084428072
0.05162831
0.060629901
0.092014208
0.054095756
0.078797974
0.035492472
0.031456854
0.013448268
0.020789096
0.070016578
0.034197632
0.072149903
0.12859365
0.02851289
0.035091743
0.047986526
0.049707618
0.027759822
0.032939672
0.041688021
0.060804356
0.053547997
0.055998061
0.063843839
0.14440535
0.1004549
0.075046219
0.080908909
0.049591325
0.097472779
0.064055488
0.1161775
0.05854721
0.049851667
0.053685296
0.048395205
0.034940712
0.15661049
0.042354427
0.030766048
0.037678495
0.038423754
0.13839811
0.1063017
0.079091571
0.070544779
0.10472822
0.071853474
0.070361175
0.042976376
0.11626818
0.13919449
0.040458687
0.028547216
0.034794379
0.040013779
0.040451158
0.045900788
0.034888059
0.029161612
0.025687935
0.024975626
0.049965523
0.048384823
0.031075275
0.084276117
0.026644051
0.045525495
0.062959366
0.053976968
0.022776045
0.067647099
0.083911777
0.070288159
0.044595968
0.036068354
0.069048651
0.041654788
0.030075019
0.037669983
0.051465947
0.046838105
0.034752026
0.044603113
0.037214644
0.046163324
0.049991354
0.040686339
0.082061984
0.13529813
0.066499665
0.027661717
0.055939175
0.059101548
0.10595699
0.25412932
0.077081881
0.17673013
0.088585757
0.044339921
0.029597716
0.040797919
0.038025543
0.042338654
0.033579383
0.057561316
0.10720718
0.065256998
0.053865623
0.04319723
0.030821277
0.040813096
0.075421013
0.032681357
0.034867603
0.056398071
0.025928065
0.043562319
0.043826856
0.031224284
0.028846757
0.038722619
0.029463572
0.083673112
0.031844005
0.03446627
0.074636921
0.046151027
0.059000254
0.058236782
0.035037424
0.059238028
0.062472686
0.096111581
0.05660313
0.138595
0.04063144
0.07232742
0.11939728
0.032354556
0.058989834
0.028251929
0.15909828
0.072050773
0.09252587
0.18683216
0.022045579
0.045901738
0.10308398
0.070257552
0.10187559
0.0712974
0.069871813
0.055716258
0.067907795
0.031784929
0.017965041
0.0267215
0.025261007
0.029520277
0.030055229
0.061355114
0.079465702
0.072832175
0.058998764
0.05134768
0.096488297
0.062092375
0.065509342
0.050283872
0.051349308
0.05253173
0.027328376
0.041270193
0.023291877
0.034030017
0.055773456
0.075015277
0.052419346
0.041609928
0.029358868
0.04874789
0.063756332
0.046482626
0.033934973
0.065850943
0.043295085
0.13151035
0.076307952
0.16551051
0.079207741
0.086763933
0.068635784
0.144989
0.057071794
0.13364998
0.074672163
0.040678799
0.077738389
0.078284793
0.032114856
0.084793292
0.040065736
0.020858023
0.013705336
0.029026905
0.048385195
0.024841951
0.02951517
0.14094041
0.064683422
0.022753809
0.038009647
0.044245362
0.026071683
0.12709293
0.12490615
0.049612749
0.058413867
0.14592227
0.053334862
0.039252032
0.038951237
0.039874341
0.028166745
0.046453603
0.047250379
0.083801672
0.051560614
0.056198623
0.058480609
0.050334249
0.021562381
0.046373911
0.055063609
0.062410761
0.15195
0.066642828
0.097062424
0.17412023
0.09478607
0.044287503
0.094762169
0.10633729
0.13648134
0.086400546
0.1429441
0.081439011
0.052115519
0.078834973
0.056331228
0.033538435
0.041025985
0.10189472
0.095159553
0.089142546
0.044051316
0.06009423
0.071191609
0.16769929
0.15742019
0.082178935
0.089787357
0.054006163
0.062074691
0.043091673
0.059482794
0.070564426
0.075095773
0.0792301
0.10691497
0.031109316
0.02385295
0.025380585
0.068772458
0.083545752
0.048223052
0.1796498
0.08259102
0.05759602
0.056526661
0.034960128
0.066313937
0.024375495
0.09198343
0.075602457
0.042521499
0.042394374
0.047182947
0.038122784
0.040183153
0.046131801
0.023871846
0.034493681
0.025871592
0.1578881
0.12105163
0.10068298
0.088549159
0.079518385
0.079621375
0.12051473
0.046224691
0.047459003
0.052087288
0.029066009
0.018686157
0.019612802
0.030974491
0.021041946
0.0093835192
0.011532731
0.017659226
0.01136333
0.010625564
0.055949386
0.035625078
0.083909787
0.017145997
0.015450705
0.016926585
0.019272987
0.018841784
0.015429914
0.036486939
0.024575604
0.023075849
0.01782788
0.031399798
0.047331251
0.037477933
0.021979295
0.030428423
0.031924739
0.045044418
0.020226207
0.026748581
0.019074142
0.048469622
0.020055024
0.022054976
0.033640612
0.046106331
0.051191792
0.033582393
0.022964353
0.034955341
0.039488547
0.033459522
0.036663108
0.022300368
0.014741177
0.029985379
0.048403427
0.028776141
0.032994807
0.057886969
0.026241805
0.024231115
0.0430834
0.013719139
0.017486215
0.014557671
0.0072549037
0.016553611
