staytract_black_male_mean_se
0.018597391
0.033016928
0.091324441
0.010567023
0.0073569603
0.017727291
0.0047151949
0.04357639
0.081245922
0.0083032567
0.0093325684
0.0038011451
0.09934283
0.026827598
0.01187883
""
""
0.015111685
0.097123027
0.013071786
0.0051100506
0.0046655196
0.0086804722
0.0073309671
0.0040148166
0.013952643
0.0087345503
0.0056395349
0.0034704211
0.012410899
0.010300424
0.011790695
0.0039307708
0.004791169
0.0090819607
0.007075794
0.011534585
0.010322356
0.01565473
0.013376756
0.004378105
0.010336649
0.018068207
0.037477951
0.011988215
0.0099445302
0.0027631577
0.0093164202
0.0042198454
0.0089671565
0.007552241
0.0060267379
0.0069281189
0.023771031
0.023561561
0.0047179842
0.014846092
0.036932968
0.029734608
0.0074686315
0.012033993
0.0054306821
0.021028483
0.026258649
0.048971541
0.037974112
""
0.06808304
0.055230923
0.066909224
0.010086828
0.0087453425
0.0063696248
0.0089974226
0.013629328
0.046729147
0.010676498
0.02100835
0.021811897
0.0029248619
0.0080968495
0.019919883
0.046885788
0.017198894
0.0047881668
0.025880473
0.023100985
0.0092596337
0.0072905216
0.015850967
0.015880346
0.051820531
0.050875846
0.0081662154
0.07875295
""
0.025602221
0.012384257
0.0040294542
0.0070109633
0.0092549091
0.0023543769
0.0043504881
0.0095753586
0.0087505085
0.0040917089
0.0085866302
0.0040628947
0.013474374
0.011841474
0.0096521545
0.0069240052
0.0042073969
0.012473141
0.0049813031
0.0055921157
0.0047447388
0.018508699
0.023105733
0.017770439
0.0081591802
0.014156755
0.014230981
0.0094741033
0.012793347
0.0058028335
0.0055748937
0.014493298
0.012864366
0.013277726
0.0019244099
0.011334242
0.010711883
0.018809538
0.016271997
0.0116044
0.0068379692
0.0057718302
0.014088355
0.010387021
0.0065886346
0.013991964
0.019494433
0.01508107
0.0071528568
0.014509291
0.0090534743
0.0092796898
0.010560621
0.010807698
0.024135854
0.0039992193
0.0068074856
0.011948427
0.0066732429
0.0051354566
0.014793432
0.0053333975
0.016389541
0.030976912
0.058127522
0.077702299
0.0098287025
0.0026936401
0.020930141
0.0019707649
0.057093669
0.08027418
""
0.017132737
0.0020411687
0.0097249979
0.065237969
0.0094608227
0.039438691
0.076366104
0.010103891
0.0071965787
0.055687811
""
0.050974865
0.094832607
0.0053290138
