stayhome_natam_female_mean
0.21246742
""
""
0.016412064
0.065944627
""
0.13080269
""
""
0.06276805
0.16076598
0.12007087
""
""
0.13953912
""
0.48649749
0.1717058
""
0.22647527
0.19353056
0.23756073
0.12645896
""
0.13119137
0.14520665
0.10890315
0.16392502
0.15562496
""
""
""
0.20282008
0.12893166
0.22929581
0.18322049
""
""
""
""
0.22160695
""
""
""
""
""
0.19851165
0.13143604
0.04808408
0.17855285
0.13064957
0.1809396
""
""
""
0.066988364
""
0.094509766
""
""
""
0.14976841
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12954047
""
""
""
""
0.14453989
""
""
0.1908883
0.11179926
0.1171608
0.15144718
""
""
0.11257135
""
""
""
0.14542986
0.15130229
0.13089505
0.19765437
0.1456276
0.1052973
0.047082733
0.074686095
0.16185516
0.16452111
0.16421047
""
0.11897777
0.15791222
0.059354577
0.23856857
""
0.11464399
0.14518517
0.14786503
""
""
""
0.086185493
""
""
""
""
0.070392743
0.27220261
""
""
""
0.17363529
""
""
""
""
""
0.19600745
0.11991496
""
""
0.14300331
0.19783577
""
""
""
""
0.069268212
0.29147327
""
""
""
0.16510661
""
""
0.13419612
0.15614864
0.10125057
0.10120905
""
""
""
""
0.18181422
0.14148094
""
0.20858823
0.087441586
0.11341194
0.10224198
0.11985664
0.11152431
0.1164588
0.16171072
0.13438043
0.098543048
0.055033259
0.13811783
0.16016759
0.082389563
0.14396854
""
0.081657358
0.092090584
""
""
0.096495941
""
""
0.23093951
""
""
""
0.094461955
""
""
""
0.25925815
""
0.13408428
""
0.099570051
0.064809322
""
0.043828163
""
0.032658152
0.19278295
""
""
-0.0048101274
""
0.083689995
""
""
0.067808405
0.14028949
0.098867208
0.11439758
""
0.11417659
""
""
0.087071583
""
0.077066511
""
""
""
0.082528725
0.17159376
0.073100157
0.31144938
""
""
""
""
""
""
""
""
""
""
""
0.20329024
""
""
""
0.12916915
""
""
0.17212343
""
0.075471312
""
0.064546421
0.26788989
""
0.24955706
""
0.25414377
""
0.17100747
0.019159097
0.11366739
0.24542375
0.22944053
0.23878433
0.2349278
0.12441708
0.11153813
0.19316059
""
""
0.069405943
0.18169303
-0.0022860435
0.12088057
0.049158871
""
""
0.12678444
""
""
0.15221629
0.07389506
""
0.069730014
0.079543799
""
0.095086887
0.10178297
""
0.24395376
0.12140977
0.26598576
""
""
""
""
0.16396968
0.13021773
0.24374133
0.1681549
0.16763498
""
""
""
0.3165935
""
""
""
""
""
0.18759482
0.16293897
0.16924533
0.15064283
0.14566094
0.094613299
0.10418533
""
0.12095074
""
""
""
""
0.11528336
""
""
0.14683484
""
0.15261248
0.12148137
0.10211179
""
0.1869514
0.12447483
0.10999114
""
0.12886861
""
""
""
0.12895273
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.17550784
""
""
""
""
""
""
""
""
""
0.18619695
""
""
""
0.11783116
""
0.42135608
0.090750977
""
""
""
""
""
""
0.14838046
""
""
""
""
0.18271159
""
0.028844245
""
0.1121315
0.11962591
""
0.19742548
0.46720296
""
0.25201344
0.23549938
""
""
0.1472102
0.18494914
""
""
""
0.04706968
""
""
""
""
""
""
""
""
0.17345801
0.2133778
""
0.18374684
""
0.073226273
""
""
""
""
""
""
""
0.08332856
""
""
""
0.16534631
0.353699
""
""
0.42495909
0.0085271215
0.035949338
""
0.29765379
""
""
""
""
""
0.16218601
0.16679239
0.14118655
""
""
0.1312135
""
""
""
""
""
""
0.14964534
""
""
0.16288598
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13153878
0.17661373
""
""
""
""
""
""
""
""
""
""
""
""
0.239999
""
0.012905136
0.12731077
0.10962433
""
0.05923168
""
""
0.088253796
""
0.12469645
0.11294352
""
""
""
0.027848143
""
0.092030682
0.10766644
0.097501017
""
0.19514143
0.1357751
0.14049597
0.1287543
0.091010489
0.12970787
0.1991673
""
0.152624
0.16050251
0.37684515
""
""
""
0.081617281
""
""
0.14615054
""
""
0.061377276
0.088465877
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1527618
""
0.17520937
""
""
""
0.11107475
""
""
""
""
""
""
0.19068481
0.0598271
""
0.067617066
0.19403481
0.12204061
""
""
""
""
""
""
""
""
""
""
""
0.092132099
""
""
0.1048327
""
""
""
""
""
0.034444645
""
0.1806483
0.15080947
0.15188321
0.12565163
0.20516944
0.089052431
0.13587834
0.13028871
0.0060175583
""
0.14375505
0.27926055
0.175743
0.14481573
0.12015446
0.16563949
0.15299362
0.17169166
0.31384346
0.20185532
""
""
0.3966969
0.36564606
0.32479277
0.37632328
0.099818662
0.18901563
0.21650015
0.36027473
0.3829051
""
0.22863175
0.28161335
0.23758225
0.16733205
""
""
""
0.21500064
0.366552
""
""
0.34444964
0.17025533
""
""
0.28118044
0.30741578
0.20530628
""
""
0.17432214
0.07130383
""
""
0.1521941
""
0.24471922
""
""
""
0.35625529
""
""
""
0.34197664
0.4286131
0.26350293
0.47707435
0.27071369
0.024589803
""
0.30724725
0.3052178
0.17538379
0.28477651
""
0.084304184
0.053399522
0.14714779
""
""
0.20986815
""
""
""
""
0.2004692
0.21672085
0.22322275
0.18797919
""
""
""
""
""
0.20004998
0.14024211
""
""
0.07460361
0.060310207
0.07346341
0.10843989
0.13068697
0.14017081
0.14294852
0.17371289
0.1634004
0.149598
0.19648357
0.25018126
""
""
0.16677186
0.16870645
0.2048054
0.20277512
""
0.33912513
0.18181284
0.2067042
0.28149664
0.2295536
0.15868948
""
""
0.13990988
0.21775079
0.19467071
0.15805638
0.18570231
0.16578725
0.099592909
0.15784176
0.31370506
0.15362498
""
""
0.20075932
""
""
""
0.22391084
0.24211439
0.168075
