married_other_pooled_p10
0.31814897
0.25452143
0.33917722
0.31153461
0.21700323
0.080963679
0.1946997
0.37062135
0.36101651
0.27737233
0.26282904
0.20554969
0.37142158
0.22948873
0.25804999
0.47285351
0.33164361
0.28101709
0.46597707
0.092607588
0.17495851
0.28955081
0.24071637
0.20075552
0.25724512
0.055105619
0.27434021
0.28268272
0.28137448
0.27845088
0.1548529
0.25409415
0.27822372
0.2852402
0.17267886
0.30692074
0.24339692
0.22023813
0.28039405
0.09144479
0.18190086
0.21517442
0.094320521
""
0.2250205
0.13201107
0.23805626
0.37293306
0.21582235
0.28643906
0.30586255
0.30509481
0.25416178
""
0.20136371
0.22630611
0.074702919
0.23269381
0.27998057
0.21429826
0.16930376
0.26588058
0.079578891
0.33407286
0.54714411
0.22890487
0.48082659
0.52144027
0.26720816
0.19837776
0.064517498
0.1987551
0.19046119
0.25655234
0.2715199
0.40727076
0.1963485
0.3406516
0.094311446
0.20398615
0.23896198
0.31542003
0.30868915
0.22295605
0.29661319
0.39132234
0.32492101
0.34743163
0.30287209
0.40175456
0.34528717
0.30441129
0.31290346
0.330733
0.36239567
0.053747706
0.17874599
0.30744356
0.26537663
0.26713768
0.24755852
0.23462568
0.26060429
0.26152673
0.30663389
0.3017787
0.26008797
0.2785143
0.41533586
0.28763506
0.27070817
0.30560383
0.25024769
0.32807007
0.27834317
0.30892324
0.23049642
0.081878111
0.20091206
0.18531376
0.2456429
0.26108748
0.38897207
0.32650998
0.3017627
0.27752495
0.25324821
0.2126919
0.38649911
0.41391888
0.24616706
0.17185976
0.35418549
0.21123475
0.37394023
0.14075041
0.28458965
0.30292934
0.19412914
0.26056141
0.2920534
0.29631555
0.20164917
0.31936827
0.27578014
0.22884746
0.22603166
0.23720044
0.22036135
0.10043145
0.31098309
0.23561758
0.26865989
0.10916925
0.35817182
0.18645589
0.25936621
0.23498383
0.23902589
0.21990074
0.42641026
0.28744638
0.28751683
0.23528428
0.19650182
0.31147289
0.32936221
0.3733438
0.37024134
0.2522971
0.25984022
0.28005087
0.30929422
0.27937061
0.26535258
0.41675517
0.23982599
0.24865857
0.30728808
0.53115505
0.3187646
0.43345699
0.24780956
0.24572569
0.26777118
0.23312274
0.33271265
0.46495059
0.17713656
0.67756945
0.37751704
0.4006055
0.24590999
0.30861208
0.26788989
0.25376213
0.32646278
0.29337093
0.23541269
0.342738
0.21263629
0.26582122
0.42736652
0.31406125
0.24552396
0.2773664
0.21779402
0.35482758
0.30713847
0.28702685
0.33367491
0.36615485
0.25727227
0.33022305
0.26026288
0.26042864
0.22251411
0.22963651
0.44790775
0.34494659
0.30732468
0.30235976
0.29378927
0.26785663
0.21448207
0.17299712
0.43154415
0.27710044
0.25028107
0.22832282
0.24187469
0.2674953
0.22823638
0.3633444
0.35000432
0.19770141
0.28149602
0.32076296
""
0.15067083
0.29618019
0.2873739
0.29761794
0.3188664
0.28937075
0.22462536
0.26030612
0.25278479
0.33837846
0.24348637
0.24526422
0.2963593
0.35602048
0.41018876
0.44396746
0.40577006
0.2458978
0.28728366
0.4187105
0.26033697
0.29436195
0.25626501
0.27642712
0.24734589
0.27271894
0.33195248
0.3094756
0.31357822
0.235056
0.19777219
0.28959408
0.29666045
0.48583952
0.22970523
0.22530188
0.27799937
0.2970832
0.24081153
0.29096001
0.25292939
0.19127962
""
""
0.24038066
0.29545489
0.249602
0.24208771
0.20802999
0.19146307
0.24606705
0.54128355
0.34220955
0.40217772
0.28265679
0.29266775
0.57320744
0.53260601
0.51064289
0.15408781
0.26969242
0.2078293
0.24689767
0.23940589
0.30250639
0.19044867
0.28021041
0.5328415
0.31818718
0.27943835
""
0.24674661
0.29304013
0.43137529
0.38706106
0.26016331
0.24138191
0.39117235
0.41871387
0.36547202
0.28205851
0.32248855
0.22955509
0.32378134
0.4118976
0.37556827
0.34635612
0.26942816
0.2722483
0.20412008
0.26291999
0.4766582
0.19231361
0.26735702
0.22536281
0.19506326
0.27276781
0.26215589
0.35469374
0.37744269
0.22442047
0.32599151
0.09822686
0.2708177
0.25926217
0.26748869
0.28972149
0.51971102
0.36762235
0.2925263
0.51775676
0.17954767
0.074082933
0.31792298
0.3339878
0.35183513
0.29046556
0.16453373
0.23344235
0.28611365
0.19508719
0.37668303
""
0.24219109
""
-0.24212058
0.13749143
0.27815858
0.31550217
""
""
0.69364887
0.76276922
0.3074818
""
""
""
0.49115473
""
0.19749396
0.3433744
""
""
""
""
""
""
0.43921092
""
0.45347494
""
0.50713187
0.38539848
0.35175997
0.33666831
""
0.24665883
0.25933546
0.4634088
0.28623995
""
""
0.37938887
0.31663239
0.53885102
0.59208924
0.34748119
0.3567006
""
0.52583504
""
0.50438082
0.067177579
""
""
""
""
0.11557665
0.19459955
0.49432027
0.41543731
0.17100339
""
0.12901711
""
0.4200429
0.34449005
0.352047
0.1515158
0.24922286
0.086669818
0.34082392
0.30177119
0.28482229
0.39731455
0.51122755
0.65244079
0.29799506
0.19745007
""
""
""
0.21951178
0.3383508
0.42280665
0.52187991
0.16691472
0.28028569
0.35825822
0.17068954
0.54784477
0.24392568
0.11148202
0.30551043
0.70216101
0.41955432
0.25694227
0.41558689
""
""
""
""
0.2776604
0.29758897
""
""
0.22662818
0.39789686
""
""
""
""
""
""
""
0.32310894
0.62399834
0.59380192
0.23159908
0.27891955
""
0.46870697
0.4083288
0.33091235
0.55414295
""
0.21088859
0.66891128
0.48496115
0.30043596
""
""
0.24209885
""
""
0.22628695
0.53945476
""
0.27118912
0.25930169
0.30727988
0.42627892
0.43793064
0.39989749
0.28791702
0.39814329
0.3421396
0.26023665
0.2929469
0.36611295
""
""
0.29407015
0.20477764
0.3434729
0.40991953
0.37185973
0.32884055
0.33940327
0.37034956
0.38737875
0.4203454
0.44036853
0.31308305
0.40853393
0.14845558
0.40834752
0.41754088
0.51230383
""
0.27255639
""
0.342426
""
0.46773618
0.3238939
0.28496274
0.25448617
0.26044074
0.31126541
""
""
""
0.32931548
0.1118463
0.15695858
""
0.37918857
0.55250448
0.39153823
0.29755962
0.27118692
0.18646808
""
0.2872777
0.41872856
0.31292802
0.30687311
0.38133207
""
0.27692714
0.44282788
""
""
""
""
0.37656391
0.31754571
0.31206757
0.29747805
0.26389787
0.33893523
0.30795178
0.42421862
0.27918097
0.28430879
""
""
""
0.67294717
""
0.14355823
""
0.22767243
0.44518945
""
""
0.33192277
0.43377745
""
0.33700621
0.34632519
0.60335797
0.27137148
0.20719495
0.32727283
0.30319521
0.29332832
0.318151
0.34144545
0.36236167
0.28524101
0.3697305
0.31514615
0.35710189
0.36946028
0.32681215
0.35929948
0.31219676
0.38460416
0.33184445
0.27743477
0.40795013
""
0.21968135
0.031498831
""
0.082163572
0.10859606
0.10124531
0.53339499
0.27324831
0.15863837
0.23107491
0.18348044
0.29509994
""
0.20227253
0.43876705
0.574242
0.40483391
0.82949972
0.15080994
""
0.32264638
0.47700188
0.48374954
""
""
0.343633
""
""
0.26717067
0.20513281
0.39956939
""
0.38789073
0.40259132
0.32062173
0.55365282
0.22115564
0.34769803
""
0.34253004
0.32379225
0.32851446
0.15871137
0.29886135
""
""
0.22341482
0.27197608
0.19151399
0.28360805
0.17670144
0.30324346
0.47778165
""
0.30149099
0.35776895
0.3775793
0.35357961
0.32849127
0.47865644
0.45639774
0.39747524
0.28903168
""
0.54429364
0.53602946
""
0.55062747
""
0.56431741
0.41072682
0.47296828
0.40107009
""
""
0.51974964
0.439017
0.45683038
0.47586265
0.34630349
""
0.17156847
0.37169281
0.27077907
0.33351868
0.40011987
0.3401773
0.36730695
0.37504101
0.34052825
0.34596834
