kir_24_natam_male_mean
0.45671561
0.3806541
""
0.40874243
0.42029443
""
0.40514189
""
""
0.52216893
0.47846553
0.43292412
""
""
""
""
0.53157204
0.36500078
""
0.3902441
0.50119036
0.38983598
0.47315362
""
0.47461891
0.46166068
0.49882361
0.57002771
0.56449908
""
""
""
0.49204436
0.51272207
0.45587945
0.57976156
""
""
""
""
0.50776052
""
""
""
""
""
0.53776866
0.59573597
0.54443938
0.48124534
0.55735171
0.46511903
""
""
""
0.50242281
""
0.6658572
""
""
""
0.46212459
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.52103502
""
""
""
0.44543332
0.48178932
""
""
0.31148511
0.56460285
0.55448699
""
""
""
0.37027824
""
""
""
0.40434679
0.45060048
0.48746607
0.47370389
0.52131277
0.54215598
0.60434103
0.43615648
0.46168303
0.37813115
0.50125724
""
0.44705778
0.44063583
0.52179372
0.40748379
""
0.48396599
0.49862617
0.49003667
""
""
""
""
""
""
""
""
0.51885813
0.42598641
""
""
""
0.44517481
""
""
""
""
""
0.49415591
0.31320632
""
""
0.40410456
0.46807572
""
""
""
""
0.33138186
0.3778185
""
""
""
0.48157582
""
""
0.41911802
0.48943311
0.49939331
0.47093186
""
""
""
""
0.50200188
0.46192423
""
0.49384817
0.5264411
0.4761593
0.47802767
0.59675944
0.46602404
0.47035462
0.65268695
0.48063719
0.46398866
""
0.42657745
0.42801428
0.41987318
0.43377855
""
""
0.47133797
""
""
0.46868336
""
""
""
""
""
0.3993898
0.42952171
""
""
""
""
""
0.37312841
""
0.45020971
0.47155625
""
0.53510851
0.47066504
0.51692027
0.37436014
""
""
""
0.34210482
0.4109132
""
""
0.49155945
0.34839994
0.4918609
0.44016802
""
""
""
""
""
""
0.45427224
""
""
""
0.42358395
""
0.32936987
""
""
""
""
""
""
""
""
""
""
""
""
0.4813171
""
""
""
0.41032219
""
""
0.41265813
""
0.37284625
""
0.50395072
0.29343781
""
0.44067293
""
0.380712
""
""
0.53364885
0.51395851
0.46280697
0.44804612
0.56320381
0.45713985
0.4455924
0.44639716
0.55914748
""
""
0.46488073
""
""
0.43676496
0.59448582
""
""
0.5047282
""
""
0.4859497
0.55268586
""
0.51419669
0.53535694
""
0.35725436
0.37597042
""
0.46388975
0.35366499
0.43562618
""
""
""
""
0.36088431
0.41049096
0.46084195
0.34132254
0.62825513
""
""
""
0.41908905
""
""
""
""
""
""
0.49569631
0.41088897
0.40454355
0.51144952
0.48545462
0.42946646
""
0.40014514
""
""
""
""
0.47636998
""
""
""
""
0.45792055
0.43613374
0.45721853
""
0.45221925
0.49584469
0.43234077
""
0.50876701
""
""
""
0.50383961
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.39564362
""
""
""
""
""
""
""
""
""
0.34374017
""
""
""
0.31215149
""
0.36405739
0.30279991
""
""
""
""
""
""
0.36223707
""
""
""
""
0.47524303
0.53143442
0.51525664
""
0.33356637
0.36832294
""
0.40517163
0.26837611
0.33825389
0.40054098
0.30143744
""
""
0.50249457
0.40589428
""
""
""
""
""
""
""
""
""
0.40122104
0.42209414
""
0.24311011
0.30430889
""
0.41830826
""
0.5490219
""
""
""
""
""
""
""
0.47327614
""
""
""
0.35112828
0.42276093
""
""
0.26311287
0.38022581
0.5726667
""
0.26746914
""
""
""
""
""
0.39055702
0.26062006
0.33361855
""
""
0.38227215
""
""
""
""
""
""
0.45557871
""
""
0.48746449
""
""
""
""
""
""
""
""
""
""
""
""
""
