working_natam_male_p25
""
0.58297485
""
""
""
""
""
0.75351924
""
""
""
""
""
""
""
0.65399992
""
""
""
""
""
""
""
""
1.0035671
""
0.9247424
""
""
""
""
""
""
""
""
0.64814568
0.77606142
""
""
0.65005124
""
0.90879267
""
""
0.63037997
""
""
0.74720103
0.70146894
""
0.5878768
0.66756105
""
""
""
""
""
""
0.34399581
""
""
""
0.54597175
""
0.86699128
""
""
0.55090827
0.84718132
0.67602599
0.68739015
""
""
0.75025266
0.68618393
""
""
0.689165
0.81036687
0.72585309
0.57434714
0.66077077
0.7708143
0.85250914
0.68561751
0.52442712
0.5922941
""
0.67070079
0.65878534
""
0.83245003
0.56839556
""
""
0.79150569
0.70174909
0.60601515
0.73723561
0.62065017
0.58658451
""
0.61785454
0.63434368
0.72582042
0.66919637
0.66806996
0.56256819
""
0.73670304
0.60428506
""
""
""
0.74496973
""
""
""
""
""
""
""
""
""
""
""
""
0.73248345
""
""
""
""
""
""
""
""
0.73129702
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75428611
""
""
0.82502943
""
""
""
""
""
0.73697448
""
""
""
""
""
0.74886727
""
""
""
0.69352651
""
0.86096436
0.65040672
""
""
0.58094269
0.55116862
0.70333028
0.71581435
""
0.60588986
0.60824543
0.63569444
0.66986501
0.35917449
0.6558187
0.60944545
0.69825739
0.68890077
0.60261405
""
0.64459848
0.59258056
""
""
0.74451995
0.65401292
0.45975804
0.63963503
0.61072522
""
0.66410738
0.65470457
""
0.72307903
0.65686023
0.54535431
0.65909106
0.6580224
0.72596461
0.79350048
0.69841075
0.74413443
0.6056664
""
0.71217686
0.70119989
0.62900317
0.68055576
0.57764781
0.75710756
""
0.70458794
""
0.60442626
0.47284201
0.59492248
0.74115086
""
0.76416665
""
""
""
0.65536314
0.48669294
""
""
""
""
""
""
""
""
0.72824091
""
0.2651197
""
""
0.73629969
""
""
""
""
""
""
""
""
0.69045597
""
""
""
0.73435724
0.71378624
""
""
""
0.62114811
""
""
0.67514628
""
""
""
""
""
""
""
""
0.57818455
""
""
""
""
""
""
""
""
""
""
0.88205403
""
0.83130008
0.8835972
""
""
0.63541204
0.75632364
""
0.71701121
0.77648884
0.81805474
""
0.47274265
0.66517198
""
0.80948198
""
0.56233126
0.57699335
""
""
0.74915278
0.88432181
0.43302837
""
""
""
0.71025503
0.57119429
""
""
""
""
""
""
""
""
""
0.75739354
0.6607632
0.61777759
""
""
""
""
""
0.69019502
0.63883346
0.97370207
""
""
""
0.66657203
0.73402935
""
0.71962202
""
""
0.76443362
""
0.70320195
0.91375488
0.61467028
0.58286893
0.75921559
0.70239079
""
""
0.49920219
0.74705338
0.59134746
0.75947243
""
""
""
""
0.86286932
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.73791575
""
""
0.87898093
""
""
0.39395434
""
0.55742562
""
""
""
""
""
""
""
""
""
""
0.70651966
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.79047924
""
""
""
""
""
""
0.71762389
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.71177542
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.57162732
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.69151694
""
""
0.72796875
""
0.66867876
""
0.72516483
0.63390768
""
""
0.98819107
0.722229
""
""
""
0.76125431
""
""
""
""
""
""
""
""
""
""
0.71442634
""
""
0.75604844
""
""
""
""
""
""
0.74169379
""
""
""
""
""
""
0.82650226
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.68367845
""
""
""
""
""
0.75356364
""
""
""
""
""
""
""
