has_mom_natam_female_p75
""
0.98675925
""
""
""
""
""
1.0175389
""
""
""
""
""
""
""
1.0045934
""
""
""
""
""
""
""
""
1.0000495
""
0.96382445
""
""
""
""
""
""
""
""
1.0327142
0.98021263
""
""
0.99319625
""
""
""
""
0.97377074
""
""
1.0322948
0.85808736
""
0.98049891
0.98584825
""
""
""
""
""
""
""
""
""
""
""
""
0.9592483
""
""
0.93618858
""
0.91651577
0.89203745
""
""
0.84068137
0.89489377
""
""
0.91988194
0.88979822
0.96097755
1.0137944
1.0011054
0.98396629
0.80054986
0.96710348
0.8910225
0.98629981
""
1.0056876
0.98531765
""
""
1.0275538
""
""
0.85948056
0.91958559
0.91475481
0.9511382
0.74879491
1.0110737
""
0.75319958
0.94914538
0.98261887
0.92478651
0.93269467
0.92472297
""
0.95738029
1.0274599
""
""
""
0.93853009
""
""
""
""
""
""
""
""
""
""
""
""
1.0327274
""
""
""
""
""
0.82783353
""
""
0.96854132
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.97680837
""
""
0.99193054
""
""
0.9742558
""
""
1.0029111
""
""
""
""
""
0.96121657
""
""
""
0.88371986
""
0.92652476
0.94285411
""
""
0.93589312
0.92406064
0.96438867
0.98873937
0.71563441
0.98100841
0.81549364
0.89783394
0.93783891
0.93355286
0.99231982
0.91998708
0.91026926
1.0138406
0.93470317
""
0.86624444
0.93718249
""
""
0.8977164
0.95996439
1.0263013
0.95487607
0.97549057
""
0.94339925
0.95618302
""
0.91856998
0.93833554
0.7952221
0.93561876
1.0083544
0.94152403
0.85186738
0.95519555
0.85858262
1.022205
""
0.8420465
0.92399895
0.947837
0.96441847
0.98907447
1.0177692
""
0.94038409
""
0.98379701
0.97584623
0.93238193
0.92117006
""
0.91964197
""
""
""
0.78910851
""
""
""
""
""
""
""
""
""
0.98166156
""
0.96767509
""
""
0.94536287
""
""
""
""
""
""
""
""
0.9176383
""
""
""
0.9400925
0.86079454
""
""
""
0.91110194
""
""
0.95666981
""
""
""
""
""
""
""
""
0.97314376
""
""
""
""
""
""
""
""
""
""
0.84780186
""
0.99285489
0.91040933
""
""
0.9649694
0.93073219
""
0.95713472
0.94515878
0.91431278
0.90154064
0.90633333
0.91043347
""
1.0014929
""
0.99599749
0.93155658
""
""
""
1.001857
""
""
""
""
0.97895622
0.96326035
""
""
""
""
0.96968502
""
""
""
""
0.58791363
""
0.93654567
""
""
""
""
""
0.95366788
0.98757845
0.95185554
""
""
""
0.90212733
0.99590057
""
0.98673296
""
""
1.001758
""
0.97673291
""
0.97140616
0.75728899
0.94004327
1.0164117
""
""
1.0089108
0.96708816
0.98519105
0.95681894
""
""
""
""
1.0000602
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.98609322
""
""
0.98760563
""
""
""
""
0.98084176
""
""
""
""
""
""
""
""
""
""
0.9294287
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0105358
""
""
""
""
""
""
0.99232233
""
""
""
""
""
""
""
""
1.0278112
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.99242187
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.98678738
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.92274612
""
""
0.95015109
""
0.93957782
""
1.087952
0.94207191
""
""
""
0.98844337
""
""
""
0.9381848
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0053073
""
""
""
""
""
""
0.84485334
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.8515662
""
""
""
""
""
0.91881758
""
""
""
""
""
0.81828618
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.92766052
""
""
""
0.91048163
""
""
""
""
""
""
""
""
""
""
1.0026859
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
1.0110723
0.88282496
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.93857098
""
0.99379003
""
""
0.96472079
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.91089118
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.8154152
""
""
""
0.88086319
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.75948244
""
""
""
""
""
""
0.77600807
""
""
""
""
""
""
""
""
""
""
1.0564661
""
""
""
""
""
""
""
""
""
""
""
""
""
""
