kir_imm_asian_male_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056969855
""
""
""
""
""
""
""
0.054074563
""
""
""
0.044661827
""
0.064216867
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023481432
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.014942162
""
""
0.025980718
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.056860387
""
""
""
""
""
0.053187393
""
""
""
""
""
""
""
""
""
0.0064921794
""
""
0.041760139
""
""
0.0092567625
""
""
0.013001745
""
""
""
""
0.019210005
0.036155097
""
""
0.0031979247
""
0.026543383
""
""
0.025799563
""
""
0.02105646
0.037006423
""
0.0053507695
0.03945253
""
0.012057112
0.0091850255
""
0.010463319
0.0058447006
0.0071273861
0.011351498
0.055961058
0.0076973881
0.025966017
0.0054396377
0.04861521
0.076919816
""
""
0.010824906
0.026355399
0.021098105
0.030939102
""
""
0.025061961
""
0.014342708
0.04378552
0.036415789
0.021727066
""
0.022562683
""
""
""
0.040509041
""
""
""
""
""
""
""
""
""
0.027128708
""
0.051944174
""
""
0.028124135
""
""
""
""
""
""
""
""
0.025608141
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.019730313
0.021668861
0.056314755
""
0.027310489
0.047757205
""
""
""
0.029561996
""
0.034559876
0.049884677
""
0.061178215
""
0.035990048
0.01652777
""
""
""
0.060663439
""
""
""
""
0.018590558
0.034786377
""
""
""
""
""
""
""
""
""
""
""
0.024443042
""
""
""
""
""
""
0.080755398
0.063407488
""
""
""
""
""
""
0.020416982
""
""
0.045758534
""
0.018375717
0.050558273
0.02507307
0.046646345
0.02311912
0.041491002
""
""
0.054435745
""
""
0.025559414
""
""
""
""
0.044333465
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.055468503
""
""
""
""
""
0.027802629
""
0.023574255
""
""
0.043070201
""
""
""
""
""
""
""
0.021126768
""
""
""
""
""
""
""
""
""
""
""
0.051601466
""
""
""
0.026212318
""
""
""
""
""
""
0.016903913
""
""
""
""
""
""
""
0.054733604
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.060994491
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054342113
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.030351177
0.0064874445
0.037737522
0.016059371
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.049236089
""
""
