kir_24_natam_female_p10
0.29397091
""
""
0.22774
0.39386475
""
0.31720489
""
""
""
0.30718657
0.39381117
""
""
0.088759646
""
0.46721387
0.42343509
""
0.29559666
0.28382507
0.30499384
0.36951497
""
0.27836886
""
0.23061824
0.23787469
0.29741701
""
""
""
0.41491809
0.28966543
0.35794023
0.30201703
""
""
""
""
0.35888898
""
""
""
""
""
0.36123902
0.25676557
0.43451083
0.39918354
0.26706201
0.39113826
""
""
""
0.36178336
""
0.30475965
""
""
""
0.32263389
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35424525
""
""
""
""
0.27966186
""
""
0.39965186
0.32026806
0.2590186
""
""
""
0.41173857
""
""
""
0.33249575
0.38392228
0.29195598
0.38871884
0.46306616
0.57750714
0.39252636
0.42752713
0.39653459
0.40169168
0.30862868
""
0.3687143
0.22012207
""
0.31111598
""
0.36820742
0.20298038
0.29328513
""
""
""
""
""
""
""
""
0.37456074
0.59422827
""
""
""
0.39575914
""
""
""
""
""
0.20347664
0.24653468
""
""
0.42210636
0.36696705
""
""
""
""
0.42338786
0.29698879
""
""
""
0.34379292
""
""
0.37894887
0.34778059
0.35859472
0.45118725
""
""
""
""
0.61074001
0.26723713
""
0.39450082
0.32165894
0.3337298
0.36112893
0.35121375
0.37380037
0.33530053
0.26568559
0.34167728
0.40566644
""
0.35733107
0.32623452
0.48644787
0.47667009
""
""
0.28120464
""
""
0.36521751
""
""
""
""
""
""
0.37007713
""
""
""
""
""
0.267326
""
0.33940059
0.32722646
""
""
""
0.36680385
0.36714217
""
""
""
""
""
""
""
0.36584592
0.29417467
0.2179386
0.31062013
""
""
""
""
0.21347237
""
0.34669626
""
""
""
0.41467345
0.28411236
0.34659594
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.34594342
""
""
0.37288514
""
0.39432114
""
0.15054053
0.18151315
""
0.42205417
""
""
""
0.32854646
0.22162576
0.44826591
0.40312746
0.42763069
0.20645876
0.35605079
0.40231183
0.42554155
0.37687781
""
""
0.24638951
0.21293655
0.26015446
0.14278728
0.57056838
""
""
0.37910107
""
""
0.43928492
0.24560323
""
""
0.43128505
""
0.38366196
0.24171226
""
0.35754386
0.46550509
0.42047706
""
""
""
""
0.39764395
0.29534435
0.32927242
0.32090583
0.39725885
""
""
""
0.35436603
""
""
""
""
""
0.45162079
0.42832151
0.33098769
0.23598398
0.33106172
0.33465764
0.28327045
""
0.53195417
""
""
""
""
0.47995061
""
""
0.43331772
""
0.15517429
0.35090524
0.36512366
""
0.40104845
0.38350567
""
""
0.43268535
""
""
""
0.41428208
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.35236615
""
""
""
""
""
""
""
""
""
0.29733017
""
""
""
0.26311773
""
0.28067997
0.31826124
""
""
""
""
""
""
0.26551494
""
""
""
""
0.32843941
""
0.33125851
""
0.28022996
0.24149768
""
0.35247558
0.23915765
0.23112728
0.17830266
0.24691598
""
""
0.32138076
0.34594247
""
""
""
""
""
""
""
""
0.31239125
0.18771608
""
""
0.35750932
0.20597661
""
0.35031155
""
""
""
""
""
""
""
""
""
0.42398632
""
""
""
0.27340809
0.17323172
""
""
0.21500316
0.26880711
0.19491695
""
0.29150471
""
""
""
""
""
0.28228831
0.23920657
0.24405044
""
""
0.30045798
""
""
""
""
""
""
0.39676699
""
""
0.27442715
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.28214127
0.29597175
""
""
""
""
""
""
""
""
""
""
""
""
0.53232038
""
0.21793649
0.29787904
0.34056351
""
0.25817552
""
""
0.34229124
""
0.37907162
0.29398054
""
""
""
0.40579909
""
0.29185441
0.44345167
0.33518702
""
0.34860885
0.33711833
0.33641067
0.37015966
0.37814423
0.34924659
0.33063504
""
0.3523131
0.33103651
0.33778551
""
""
""
0.24664338
""
""
0.34808573
""
""
0.28703976
0.15380101
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.2765896
""
0.35387099
""
""
""
0.38233605
""
""
""
""
""
""
""
0.3285386
""
0.27853543
0.37165251
0.35592979
""
""
""
""
""
""
""
""
""
""
""
0.47630915
""
""
0.44845617
""
""
""
""
""
0.3252728
""
0.23138702
0.36583638
0.32535782
0.27439544
0.49981481
0.31217647
0.48058093
0.30643204
0.23669271
""
0.31960121
0.2728937
0.30236381
0.33160362
0.35638079
0.3046442
0.44363862
0.36496106
""
0.42168289
""
""
0.27972955
0.37557021
0.37990183
0.50952309
0.36436823
0.34904903
0.4149864
0.34595731
0.18816993
""
0.35672891
0.22125278
0.26288351
0.25261328
""
""
""
0.27715582
0.29062524
""
""
0.22337206
0.27465263
""
""
0.37679571
0.29855889
""
""
""
0.3198078
0.23679088
0.23168406
""
0.4408884
""
0.43130082
""
""
""
0.38049176
""
""
""
0.35847741
0.31430274
0.35996082
0.25724289
0.34772131
0.27794915
""
0.3377949
0.37617844
0.26070037
0.363538
""
""
""
0.39227158
""
""
0.33557475
""
""
""
""
0.31402025
0.33653077
0.31852901
0.35157117
""
""
""
0.2040353
""
""
0.30417225
""
""
0.3353298
0.28523088
0.37357011
0.29303962
0.4087708
0.35065311
0.3157008
0.35480145
0.39967462
0.38067859
0.42151105
0.28823921
""
""
0.37739229
0.40470695
0.42201105
0.37296554
""
0.44745272
0.46205285
0.42582747
0.50325799
0.3909671
0.24219176
""
""
0.3305589
0.33382747
0.33218184
0.39538062
0.34564108
0.20844176
0.32315889
0.30457091
0.34421238
0.36260536
""
""
0.29151613
""
""
""
0.39420423
0.34901848
0.38250715
