has_dad_black_female_p25_se
""
0.0658658
0.094765715
""
0.13593043
0.078447267
0.13778202
0.11767854
0.074499063
0.10395651
0.091200195
0.059249673
0.11526564
""
0.069273405
""
0.11583042
0.060274124
0.18888907
0.10188958
0.15976314
0.08711262
0.080376565
0.15044889
""
""
""
""
0.092643395
""
""
0.07235413
""
0.094639219
""
""
""
""
""
""
0.067963637
""
""
0.062275417
0.071091488
0.087833218
0.091045313
0.089641891
0.065931506
0.065506905
0.064562857
0.051119223
""
""
0.12071662
0.06410116
""
""
""
""
""
""
""
""
""
0.068505652
0.03864966
0.064205281
0.076576345
""
0.069166049
0.094174325
0.048978854
0.054688446
""
0.065550976
""
0.047113955
0.034289662
0.050269198
0.040222634
0.056269474
0.049597669
0.081786901
0.088285722
0.093452081
0.094336867
0.057715774
0.10692314
""
0.072700284
0.18137552
0.11410157
0.063210651
0.095193431
""
""
0.13946542
0.089320727
""
0.12137541
""
0.094456948
""
""
""
0.07208015
0.053130876
0.042676654
0.084869929
0.058734939
0.058545843
0.045582425
0.10207279
0.054388501
""
""
""
0.15415145
""
""
0.076911218
0.12019159
""
""
""
0.11364491
0.10914414
""
""
0.057149258
0.067455404
0.12578578
0.084387623
0.11762495
""
0.058739837
0.12951052
0.048213668
0.070739128
0.056828696
0.093752779
0.071068391
0.10108488
""
""
0.14566441
""
0.11493412
""
""
""
""
""
""
0.10050723
""
""
""
0.078223646
0.068666607
0.11819068
0.10388962
0.072193138
0.062899657
0.10514204
0.10678355
0.076470494
""
""
0.07552211
0.097209796
0.11107373
0.098979428
0.10641585
""
""
""
0.13501118
0.080572151
0.14287761
0.069005772
0.11338095
0.055423185
0.068492785
""
0.10623656
""
0.14466223
0.080271699
0.11495757
0.070872344
0.13283919
""
""
""
""
0.074140958
""
""
0.12337098
0.089162089
0.15397209
0.12515698
0.11002362
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13823462
""
""
0.059031025
0.11903876
""
0.1388716
""
0.1226304
0.051679935
0.066879697
0.058151316
0.081781179
0.06644848
0.1172353
0.13533373
0.072501577
0.046629827
0.068037629
0.1283747
0.055883661
0.042122304
0.039010469
0.037426032
0.14781745
0.083786048
0.054305837
0.058721106
0.095370546
0.079711601
0.04584685
0.035684496
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.12624089
0.11362378
""
0.071657255
0.12966913
0.066982456
0.11837554
0.14025868
0.04985074
0.10374027
""
0.075395919
0.13162616
0.086829424
0.06663812
0.085937977
0.11372931
0.081460536
0.063148752
""
0.1260407
0.067324378
0.042184666
0.1066632
0.051659416
0.043998551
""
""
""
0.12846069
0.059306279
0.11268624
0.051478844
""
0.091861144
0.063154824
0.046348855
0.07981848
0.13638943
0.1205845
""
""
""
""
""
""
""
0.18904689
""
""
""
""
""
0.050468426
""
""
0.08853668
0.10331464
""
""
""
""
0.10443553
""
""
""
""
""
0.12585481
""
0.10934649
0.12375071
""
""
0.064376108
0.042696685
0.054076783
0.10497429
0.1062137
0.097802542
0.06010988
0.044854112
0.081865683
0.07839711
0.064150691
0.10954218
0.10094631
0.062874429
""
""
0.14402542
0.10476027
0.061101642
0.069181293
0.11275665
0.10889683
0.043220256
0.065730363
0.099801227
0.08070939
0.037649393
0.067788221
0.056020387
0.04261608
0.03657854
0.067415938
""
0.10856815
0.11925808
0.14717095
0.12810029
""
""
""
""
""
0.10131165
""
""
""
""
""
0.03212874
0.03153374
0.031726655
0.026143966
0.034291007
0.024681473
0.029710868
0.033342011
0.041850954
0.027697971
0.028251184
0.039488677
0.033165704
0.036874484
0.039626636
0.033426065
0.045213051
0.094749838
0.030268835
0.041567612
0.033463672
0.034736853
0.033866245
0.028883344
0.043119766
0.04405839
0.033682287
0.033905465
0.033406027
0.025906904
0.024697959
0.024933446
0.044799548
0.026454614
0.035932627
0.061173696
0.11017977
""
""
""
0.060729817
0.071713611
0.03820283
0.044393484
0.04805905
0.031607851
0.058710199
0.04011739
0.099655733
0.033956133
0.030271946
0.052981891
0.058455098
0.045431826
0.097006768
0.039981518
0.048679397
0.045881376
0.065852866
0.12029593
0.037934929
0.051580872
0.047843538
0.029127438
0.038946014
0.13650671
0.062286492
0.028559711
0.051502071
0.066570215
0.084471963
""
0.11759918
0.14684848
0.074458197
""
""
0.052700147
""
0.12580267
0.054951698
0.12288483
0.10641427
0.073766135
0.13889548
""
""
""
0.11736862
""
0.1337385
0.060660776
""
0.055184666
0.05458473
""
""
0.10159834
""
""
0.14902918
""
0.13733351
""
0.039746497
0.052843772
0.074651718
0.09116406
0.042274076
0.081297651
0.072116315
0.067311473
0.075516611
""
0.15366358
""
0.056566358
0.053227913
0.077932023
0.079388313
0.055466469
0.099878892
0.13022131
""
""
""
""
""
0.11037173
0.14270429
0.078198999
""
""
0.076238945
0.11113457
""
0.13061427
0.045346443
0.031442728
0.055962626
0.036351603
0.039154258
0.030883042
0.045801826
0.064924508
""
""
0.12403063
0.14202636
0.074354865
0.063183144
0.1083902
0.20546263
0.080429189
0.091338366
0.16321564
0.092294104
0.22207887
0.17377912
""
0.15910187
""
0.41959378
""
0.12468385
""
0.10707173
0.10301781
0.055207379
0.11196641
0.10245863
0.12626791
0.082239911
0.069946848
0.062514439
0.15705276
0.23212571
0.10741746
""
""
""
""
""
""
""
""
""
""
0.10590445
0.065049276
""
0.094415694
""
""
""
""
""
0.11914931
""
0.13964607
0.074841127
0.064895466
""
""
""
""
0.12095474
0.081885032
0.071024157
0.060598563
0.14781201
0.057966914
0.038193386
0.046411671
0.055166449
0.11995346
0.11062376
