kir_black_female_p75_se
""
0.084230281
0.084185556
""
0.06641072
0.094861969
0.26997337
0.14056702
0.089991614
0.12455526
0.099192336
0.076108173
0.14526659
""
0.080173828
""
0.15309589
0.09793666
0.11740207
0.10899783
0.074466333
0.076428175
0.085533351
0.21961106
""
""
""
""
0.16488263
""
""
0.094851315
""
0.086835526
""
""
""
""
""
""
0.090392828
""
""
0.072515935
0.096398376
0.16263594
0.10393059
0.09620852
0.10076857
0.071761772
0.081212237
0.067634448
""
""
0.13321477
0.10171972
""
""
""
""
""
""
""
""
""
0.083537571
0.069890998
0.15023293
0.091917962
""
0.10710227
0.21607453
0.093542188
0.060933895
""
""
""
0.13598596
0.056343284
0.045098338
0.080687672
0.064273991
0.041625053
0.091622241
0.10797229
0.066532858
0.082123846
0.087099038
0.08939378
""
0.083212599
0.10476743
0.11625852
0.04446476
0.061279632
""
""
0.11791925
0.055979338
""
0.14766747
""
0.096950926
""
""
""
0.08940389
0.060203694
0.057739582
0.071593396
0.060515247
0.069347776
0.10013659
0.12079072
0.069245875
""
""
""
0.14761315
""
""
0.080150038
0.11951119
""
""
""
0.15521316
0.10333066
""
""
0.048276775
0.084427945
0.11926392
0.17846534
0.1679465
""
0.058390979
""
0.064382441
0.06712079
0.076373234
0.11737556
0.07828588
0.11964362
""
""
0.17341965
""
0.28961238
""
""
""
""
""
""
0.1236131
""
""
""
0.24903055
0.081195399
0.083923034
0.07023742
0.053171989
0.079157688
0.14079361
0.10837813
0.076470822
""
""
0.058589656
0.090431556
0.04792273
0.091874503
0.079830416
""
""
""
0.11516973
0.20805165
0.16851442
0.085260607
0.1620522
0.069852427
0.084609874
""
0.10432218
""
0.29359645
0.083885334
0.33943114
0.098604299
0.96857762
""
""
""
""
0.1083653
""
""
0.24641725
0.59071654
0.22760364
""
0.84866303
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.13116191
""
""
0.049942292
0.13037577
""
0.18779992
""
0.37455067
0.054613944
0.07030201
0.083192818
0.060099736
0.066812553
0.1009815
0.14791135
0.11567666
0.046080321
0.089382283
0.1429549
0.042366918
0.081075042
0.053420823
0.045303017
0.12363432
0.10456838
0.084239759
""
0.14558353
0.1383439
0.07040479
0.054119024
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.1371873
0.095473684
""
0.091217667
0.13081755
0.076869734
0.10380556
1.6308866
0.075008973
0.07081718
""
0.06900356
0.13169362
0.12142603
0.088361844
0.088968657
0.10563242
0.097103149
0.088887811
""
0.23658374
0.083264709
0.080171138
0.091509111
0.052886222
0.058469251
""
""
""
0.65108556
0.092074409
0.11577028
0.096806429
""
0.10190253
0.091190211
0.042674053
0.068720475
0.079808228
0.15499225
""
""
""
""
""
""
""
0.081726238
""
""
""
""
""
0.068632871
""
""
0.10743731
0.089682937
""
""
""
""
0.13211019
""
""
""
""
""
0.15522352
""
0.099919572
0.14495927
""
""
0.093894646
0.07110545
0.075041831
0.1663591
0.12467461
0.11836848
0.07382755
0.083387464
0.29372948
0.081443869
0.080296017
0.084477969
0.078223459
0.083581783
""
""
0.11500299
0.084328644
0.060476057
0.047341857
0.11202725
0.15921527
0.057260323
0.075753495
0.084307544
0.064952046
0.047433741
0.080653839
0.21666364
0.068721198
0.03924742
0.091126069
""
0.11189079
0.087841004
0.16390926
0.12624615
""
""
""
""
""
0.084649496
""
""
""
""
""
0.04647401
0.062540919
0.035241038
0.038105998
0.067145392
0.036472816
0.022785377
0.042518262
0.046857543
0.055172417
0.036259789
0.06683822
0.039954424
0.061262369
0.04099898
0.03755147
0.043251086
0.09382347
0.066103995
0.1549194
0.049962815
0.030442841
0.036792915
0.032803513
0.10373709
0.059705004
0.035533655
0.046653114
0.02995082
0.02906806
0.028242178
0.026948662
0.071962401
0.035144199
0.045049984
0.21055108
0.1422918
""
""
""
0.078021117
0.10151418
0.080127142
0.045994639
0.067619197
0.030648947
0.046232808
0.057760533
0.11438056
0.041353725
0.034122586
0.063472703
0.045723263
0.065667547
0.066405095
0.071184032
0.034558143
0.021909285
0.051718313
0.11695675
0.061863173
0.064763695
0.060114831
0.037322089
0.0443733
0.080899775
0.059587024
0.028930899
0.029509159
0.061885353
0.12896796
""
0.13181511
0.14180087
0.084986597
""
""
0.029296467
""
0.11271394
0.057627019
0.096900396
0.090945162
0.045667131
0.10816877
""
""
""
0.13231361
""
0.12680359
0.053449381
""
0.048731614
0.056322958
""
""
0.12473056
""
""
0.11896279
""
0.0974622
""
0.056452781
0.047548138
0.044662282
0.097247615
0.032934394
0.034897227
0.037746377
0.050899498
0.09282802
""
0.19530195
""
0.023148146
0.023506494
0.070906721
0.068387717
0.049157441
0.16851312
0.055733908
""
""
""
""
""
0.069819383
0.12314425
0.082327247
""
""
0.065734245
0.075696498
""
0.15373835
0.065718934
0.033189822
0.054581847
0.044139989
0.022841448
0.040278625
0.05121788
0.066292949
""
""
0.086374186
0.096482575
0.059975944
0.037828721
0.085812941
0.074744567
0.093633667
0.079502232
0.073425584
0.11408081
0.097354703
0.12523684
""
0.1160667
""
0.054179315
""
0.16120295
""
0.12070469
0.12605447
0.13793524
0.11823888
0.13662747
0.25955144
0.080239862
0.07314758
0.049972225
0.10734736
0.090543807
0.095285572
""
""
""
""
""
""
""
""
""
""
0.06486585
0.051347163
""
0.12671894
""
""
""
""
""
0.083964914
""
0.10588077
0.082565531
0.07937219
""
""
""
""
0.085676908
0.074606493
0.077759355
0.069425553
0.11538139
0.077280417
0.051314645
0.065278091
0.057670861
0.1122365
0.098528154
0.1313317
""
0.098642394
0.093962088
""
0.081120893
0.062519751
""
""
""
""
""
0.16705741
0.098731607
0.11121245
0.091214217
0.12480254
""
""
0.10336006
0.063845955
0.052010577
0.069450833
0.073604539
0.07560768
0.073279776
0.082136832
0.096030079
0.080503523
0.084614441
0.076855987
0.063373812
0.12227879
0.11566807
0.074483387
0.059106413
0.074306749
0.080934308
0.082626559
0.10833368
0.07584136
0.047280282
0.03692764
0.027641436
0.052966669
0.047525171
0.057673514
0.080056041
0.071918875
0.041936658
0.05033673
""
""
""
0.092062533
0.06214425
0.0640743
""
0.077488959
0.079477772
""
""
""
""
""
""
0.13774604
0.12148258
0.084617384
0.071010381
0.098980293
0.23786739
""
""
""
""
""
""
""
""
""
""
0.065620147
1.1750548
0.074577719
0.14658245
0.10811389
""
""
0.069850393
0.034262847
0.070074826
0.072902977
0.047414895
0.05075122
""
0.050244536
0.076909497
0.043480717
0.04795045
""
0.13950306
0.054683667
0.084511407
0.072333016
0.040352765
0.072249398
0.054582376
0.044402551
0.064715028
""
""
0.051794976
