pos_hours_hisp_male_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.069203831
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040058255
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026226809
0.055423185
0.10020823
0.065195866
""
""
0.0099391658
0.036415279
""
0.014532913
0.03900348
0.027316954
0.051485848
0.023390431
""
""
""
0.068755738
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.068070248
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013383814
""
""
0.046727635
""
""
0.017381916
""
0.052854735
0.012497143
""
""
0.021067815
""
0.013754559
0.03652693
""
""
0.0035707091
0.032863989
0.026952187
""
0.065783121
0.022903861
""
""
0.016001487
0.027060654
""
0.0078774225
0.033253394
""
0.0095032211
0.016664205
0.034507331
0.0087303845
0.0085254209
0.021396361
0.014753902
0.039098028
0.014322012
0.019035183
0.010402347
0.02420551
0.059596457
""
""
0.019639421
0.026576493
0.020168476
0.035100274
0.078499973
""
0.016804758
""
0.012273281
0.034217868
0.07263352
0.018678684
""
0.01985169
""
""
""
0.044050276
0.089019418
""
""
""
""
""
""
""
""
0.017966287
""
0.03859777
""
""
0.025819005
""
""
""
""
""
""
""
""
0.021757409
""
""
""
""
0.043472651
0.043327447
""
""
0.093275912
""
""
""
0.021656234
0.060909729
0.093525432
""
""
""
""
""
0.027601333
""
""
""
""
""
""
""
""
""
""
0.03255624
""
0.022612732
0.02792841
""
""
0.028973304
0.075426839
""
0.042792447
0.047541834
0.039820511
""
0.034610074
""
""
""
""
0.041969158
0.011229114
""
""
""
""
0.032248497
""
""
""
0.036188375
0.087653629
""
""
""
""
""
""
""
""
0.085938647
0.061818816
0.085768983
0.017403709
""
""
""
""
""
0.033658743
0.036874831
0.021425879
""
""
""
0.060846739
0.059396181
0.045246948
0.0063090725
0.059153229
""
0.044386987
0.10415459
0.016570481
0.025708813
0.016856935
0.03313496
0.03486836
0.035872303
""
""
0.042915169
""
0.044931125
0.03175072
""
""
""
""
0.042043157
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.082037225
""
""
""
""
""
0.041586395
""
0.036244016
""
""
""
""
""
""
""
""
""
""
0.030095223
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036918834
""
""
""
""
""
""
0.031447452
""
0.059414148
""
""
""
""
""
""
0.074949391
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.082840219
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.044858307
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.058308605
""
""
""
""
0.075238675
0.022450255
""
0.04072604
