spouse_rk_white_male_p75_se
0.042646643
0.069319241
0.03532289
0.028425651
0.021450281
0.043363929
0.046081197
0.040667187
0.024932435
0.037802126
0.056763861
0.068918496
0.050105002
0.066050105
0.030729951
0.040119417
0.034481365
0.080099583
0.024310037
0.024965787
0.021120444
0.025262132
0.02841264
0.04400906
0.039277647
0.043050226
0.057138223
0.049756773
0.029004589
0.039178722
0.025893031
0.034941193
0.039854027
0.040020403
0.051485073
0.034887824
0.06092307
0.036720593
0.078920163
0.041740268
0.044564404
0.040907007
0.044725459
0.047391843
""
""
0.090378433
0.061539277
0.071379147
0.060293902
0.059139803
0.044236142
0.07598412
0.050512288
0.041041091
0.04941985
0.03920991
0.031313181
0.051313702
0.042825773
0.05003877
0.039498359
0.041056462
0.028327696
0.033202957
""
0.098631389
0.066286959
0.055393428
0.061086386
0.059963401
0.071514338
0.091315664
0.052005857
0.072030291
0.077390604
0.094939105
0.068795577
0.11646934
0.1087291
""
""
0.044542316
""
0.037234966
0.031526301
0.024439972
0.044533443
0.042969074
0.085703194
0.044533573
0.04206666
0.047160011
0.026944291
0.031824112
0.036020286
""
0.036816698
0.037965782
0.046538036
0.05286058
0.03757019
0.029925674
0.036367018
0.042825226
""
0.063258916
0.04957689
0.055745278
0.046648487
0.045306578
""
0.04294166
0.049655873
0.045348279
0.10303769
0.067956783
0.050984148
0.051502664
0.05420867
0.056043323
0.047460679
0.038610488
0.05344601
0.05325095
0.044221438
0.03956084
0.059541844
0.059979029
0.045325827
""
0.043293435
0.054559883
""
0.077142462
""
0.041894458
""
0.064730227
0.038397375
0.035707843
""
""
0.044316348
0.056499444
0.057077661
0.073278561
0.068310387
0.051092796
0.054674603
0.053082824
0.096214123
0.070198849
0.045975503
0.071638502
0.056806423
0.11791914
0.076000422
0.048337031
0.074390694
0.051144626
0.046052933
0.021858001
0.025636308
0.058418684
0.052933883
0.059549741
""
0.04567958
0.037228376
0.047068533
0.031945687
0.028388778
0.032328103
0.04344001
0.061659694
0.044231869
0.043185148
0.045951761
""
0.075785354
0.079842441
0.080414832
0.076330222
0.10251515
0.057313368
0.10361238
0.05774726
0.051605687
0.060001355
0.047332779
0.043503541
0.08872056
0.056740612
0.047496997
0.069119148
0.081774279
0.10477581
0.077256218
0.077209219
0.063504957
""
0.092833757
0.065170161
0.053831201
""
0.10658275
0.043700937
0.036797639
0.035376813
0.041484069
0.046127543
0.045555472
0.043325074
0.036976352
