grad_white_pooled_mean
0.13354126
0.11182888
0.096994393
0.14315204
0.15593134
0.15902303
0.12921335
0.072462507
0.074551709
0.14831054
0.099081688
0.13569851
0.12004512
0.09597031
0.10832135
0.15135239
0.09265507
0.14904355
0.10179813
0.097876363
0.1172969
0.12465977
0.12396488
0.17146406
0.18583262
0.095830835
0.10060383
0.13181213
0.1346432
0.13081607
0.14432958
0.14007196
0.17367215
0.17746948
0.091249421
0.10384938
0.13796191
0.14025976
0.10479102
0.13410893
0.17569424
0.10638353
0.076550767
0.048519924
0.12297931
0.15292224
0.16413708
0.090370901
0.14693746
0.096892983
0.10062227
0.11174612
0.13593148
0.135616
0.12419077
0.11847726
0.095994391
0.10802378
0.082094975
0.10195864
0.115063
0.13867863
0.10836029
0.099960499
0.11881925
0.11018465
0.1076688
0.10332487
0.13460678
0.10617466
0.11374138
0.13243115
0.17671707
0.12260277
0.077709511
0.074056335
0.11494216
0.092516184
0.11372248
0.15721378
0.12049689
0.13655823
0.12855846
0.082854539
0.13997403
0.11500508
0.076514453
0.099900752
0.11987384
0.098021083
0.10213225
0.10564391
0.10882118
0.13747136
0.093347691
0.10473628
0.11264891
0.10961141
0.12931789
0.090688802
0.14224033
0.19671653
0.16387178
0.15059212
0.13803397
0.13368227
0.10723512
0.12642339
0.068380088
0.10876355
0.15785433
0.098625526
0.1793578
0.12851869
0.15177816
0.14568089
0.15891373
0.1367148
0.080200076
0.077154636
0.12362877
0.13915406
0.15139695
0.131284
0.13628149
0.15784617
0.14424375
0.13659413
0.11472383
0.10238988
0.17854208
0.1433267
0.20119214
0.11726316
0.10762068
0.085256986
0.12553941
0.14437413
0.10982206
0.21058932
0.1277896
0.1158113
0.10876139
0.13248816
0.11712501
0.10690024
0.12329314
0.14469956
0.14703046
0.10655535
0.10012352
0.14930709
0.1255676
0.15008551
0.11257084
0.14410904
0.10335175
0.14243329
0.074457631
0.13744684
0.12828358
0.068642989
0.13040581
0.19679996
0.070784703
0.25457495
0.14617656
0.11394025
0.08993949
0.11454379
0.16354261
0.15686861
0.088169575
0.1183774
0.080821671
0.090315603
0.120117
0.11706589
0.12728083
0.1218887
0.077169023
0.092209011
0.13409722
0.090122275
0.077229343
0.15861739
0.12020015
0.092092939
0.17167839
0.092622586
0.12446707
0.088423744
0.15710424
0.13197239
0.1151424
0.13099702
0.1392027
0.14733557
0.14623736
0.12164584
0.11201014
0.079849318
0.089951999
0.098229975
0.080537617
0.11501102
0.1385603
0.11212379
0.098417103
0.10783922
0.11106165
0.11988938
0.10677648
0.11139796
0.12528749
0.12007282
0.13784598
0.18392302
0.13157035
0.10935811
0.13563827
0.15227455
0.10184467
0.10881268
0.15357511
0.12211477
0.10224987
0.12471163
0.18416153
0.14131007
0.14229012
0.14805387
0.15014684
0.18032412
0.11166883
0.15047455
0.093110479
0.16621932
0.081325062
0.137702
0.12900338
0.10165408
0.1048971
0.13533108
0.14217328
0.12780799
0.16127104
0.20662276
0.14753142
0.20356157
0.23439284
0.16391785
0.13327357
0.12138628
0.1717544
0.14843932
0.16194724
0.22377546
0.12901883
0.16790469
0.11763465
0.18952207
0.13690448
0.13509272
0.24771634
0.30537999
0.19956753
0.25399283
0.20802534
0.18527561
0.14196515
0.1315991
0.13899966
0.12911177
0.057806458
0.072985597
0.1406429
0.1465756
0.10704473
0.15922453
0.17521766
0.29771298
""
0.23119219
0.16631326
0.12826237
0.19249964
0.24726312
0.17105006
0.098168716
0.08734607
0.084160924
0.098940752
0.067814536
0.076623924
0.077025414
0.094195478
0.097669885
0.098634757
0.092069224
0.14241426
0.070434861
0.073103726
0.11476699
0.071697704
0.11750593
0.12638256
0.08604005
0.11014219
0.074048765
0.15599759
0.11887427
0.10403918
0.10638395
0.11214303
0.11462259
0.070463032
0.097432517
0.10263976
0.10061008
0.086857356
0.13639709
0.13639362
0.094961524
0.097994156
0.11683822
0.14077798
0.10338493
0.11430589
0.15262023
0.10481866
0.12725495
0.11877267
0.15778621
0.1159104
0.22888479
0.13515492
0.13405703
0.079640433
0.18420853
0.094186641
0.12984499
0.13292339
0.11835357
0.12304172
0.096270569
0.100114
0.085714273
0.059803937
0.086502515
0.11424142
0.14517827
0.16526368
0.22312963
0.10613932
0.10059866
