kir_26_asian_female_n
""
23.0
""
""
""
""
""
44.0
""
""
""
""
""
""
""
32.0
""
""
""
""
""
""
39.0
""
""
""
""
28.0
""
""
""
""
""
""
39.0
""
223.0
""
""
""
70.0
""
""
""
234.0
""
""
""
242.0
""
108.0
36.0
""
""
""
""
""
""
77.0
""
""
""
46.0
""
""
""
""
""
""
580.0
""
""
""
""
83.0
""
""
45.0
""
22.0
75.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
78.0
39.0
""
""
""
""
2283.0
52.0
""
528.0
66.0
""
40.0
80.0
""
""
""
78.0
""
""
""
""
""
""
""
""
""
""
""
""
38.0
""
""
""
""
""
21.0
""
""
26.0
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
25.0
""
197.0
""
""
30.0
""
""
233.0
""
""
""
""
""
118.0
""
""
""
8967.0
""
""
190.0
""
""
4233.0
22.0
137.0
2287.0
35.0
93.0
99.0
""
1055.0
221.0
""
""
36099.0
82.0
340.0
""
30.0
639.0
""
""
862.0
223.0
26.0
13283.0
377.0
""
2964.0
4703.0
51.0
3880.0
8590.0
7139.0
2533.0
203.0
5148.0
533.0
12437.0
244.0
139.0
""
21.0
2410.0
514.0
909.0
380.0
38.0
""
468.0
21.0
1720.0
405.0
177.0
520.0
""
890.0
""
""
""
283.0
87.0
""
""
""
""
""
""
""
""
582.0
""
188.0
""
""
501.0
""
""
""
""
""
""
""
""
587.0
""
""
""
""
140.0
""
""
""
44.0
""
""
""
""
""
""
""
""
""
""
""
39.0
""
""
""
""
""
""
""
""
""
""
76.0
""
1026.0
785.0
95.0
107.0
617.0
266.0
102.0
32.0
95.0
479.0
63.0
391.0
188.0
""
151.0
""
337.0
1520.0
""
62.0
49.0
182.0
66.0
""
""
""
929.0
333.0
41.0
""
""
""
""
""
""
""
""
56.0
61.0
921.0
""
49.0
""
""
""
111.0
191.0
141.0
""
""
""
119.0
109.0
60.0
1205.0
46.0
""
214.0
""
1342.0
204.0
739.0
222.0
790.0
243.0
20.0
54.0
115.0
84.0
140.0
446.0
""
""
""
""
222.0
""
""
""
""
""
""
""
""
""
65.0
30.0
""
""
64.0
""
""
""
""
""
""
""
""
30.0
""
35.0
""
""
162.0
22.0
""
67.0
61.0
""
590.0
""
700.0
""
""
214.0
""
39.0
""
""
""
""
""
1119.0
""
""
24.0
53.0
""
""
""
""
""
""
""
120.0
31.0
50.0
""
817.0
""
""
23.0
28.0
""
""
1855.0
34.0
87.0
""
""
""
""
""
140.0
100.0
""
28.0
""
""
""
""
""
""
""
""
20.0
""
60.0
""
""
53.0
""
""
""
""
""
""
""
""
""
""
""
""
""
152.0
""
""
""
23.0
""
""
""
""
""
""
""
""
""
""
131.0
55.0
""
""
""
22.0
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
""
29.0
""
""
""
""
""
""
""
35.0
""
""
""
""
648.0
9050.0
336.0
1023.0
207.0
""
28.0
""
""
""
""
""
""
30.0
""
""
""
48.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
31.0
""
""
""
""
""
""
""
""
""
""
""
181.0
""
""
""
""
""
8547.0
""
""
51.0
""
""
3129.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
24.0
""
""
""
""
""
481.0
43.0
40.0
""
1198.0
37.0
""
""
""
""
""
181.0
65.0
20.0
""
64.0
20.0
""
""
""
""
""
""
""
""
""
""
112.0
""
""
""
""
""
""
""
""
79.0
147.0
""
94.0
""
""
""
""
25.0
42.0
""
40.0
""
""
""
""
""
24.0
669.0
""
232.0
""
""
198.0
52.0
""
""
""
""
""
""
23.0
""
""
""
""
""
""
""
22.0
""
87.0
""
25.0
""
""
""
""
25.0
""
211.0
""
""
51.0
""
26.0
""
""
""
""
""
""
49.0
""
29.0
""
214.0
36.0
""
33.0
466.0
""
""
""
48.0
""
""
""
""
""
""
""
""
""
""
74.0
""
""
""
""
""
""
129.0
""
""
""
""
""
""
""
95.0
""
""
65.0
""
55.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
62.0
""
""
""
51.0
""
""
""
""
""
26.0
""
""
""
""
""
21.0
""
28.0
""
""
""
28.0
""
25.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
121.0
""
""
""
""
111.0
""
""
""
""
""
26.0
21.0
""
""
""
""
""
33.0
""
""
""
""
""
""
426.0
27.0
""
""
""
116.0
""
""
85.0
""
""
""
""
""
""
""
""
""
""
""
134.0
""
""
""
""
""
""
""
""
""
20.0
""
""
""
""
""
""
""
""
""
40.0
""
""
""
""
72.0
""
""
""
""
75.0
47.0
""
46.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
498.0
""
""
""
""
""
55.0
""
""
""
27.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
52.0
""
""
""
58.0
""
546.0
48.0
72.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
151.0
""
""
""
""
""
""
""
35.0
""
""
""
""
""
""
""
""
""
""
21.0
""
""
""
""
24.0
""
""
""
""
""
34.0
""
""
""
160.0
""
""
24.0
""
""
""
""
""
""
""
""
""
105.0
""
""
""
""
""
""
""
""
336.0
""
""
42.0
""
""
""
""
""
""
""
""
""
""
""
""
""
26.0
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
44.0
""
""
""
""
""
""
""
""
26.0
""
""
""
""
61.0
87.0
71.0
""
""
""
""
""
""
371.0
""
""
""
""
""
100.0
""
""
782.0
""
105.0
38.0
""
""
""
""
""
""
605.0
38.0
24.0
""
66.0
""
""
""
49.0
26.0
""
""
""
""
23.0
56.0
91.0
26.0
""
70.0
""
77.0
44.0
""
""
""
""
""
""
31.0
""
146.0
""
""
39.0
""
""
""
28.0
""
""
""
""
""
83.0
31.0
565.0
1025.0
31.0
""
85.0
40.0
122.0
""
169.0
""
213.0
894.0
""
3566.0
1411.0
""
79.0
""
23.0
68.0
94.0
26.0
329.0
77.0
71.0
304.0
""
696.0
38.0
257.0
103.0
2584.0
""
1123.0
218.0
1292.0
717.0
""
""
49.0
""
""
""
""
""
42.0
""
111.0
""
68.0
20.0
""
""
""
""
35.0
""
""
""
68.0
""
196.0
""
""
""
""
""
""
""
320.0
""
""
""
24.0
40.0
146.0
""
462.0
""
""
34.0
""
30.0
66.0
""
""
864.0
""
""
""
""
""
52.0
""
48.0
""
""
46.0
""
1651.0
""
""
""
""
""
""
263.0
""
""
83.0
44.0
26.0
""
""
""
""
""
456.0
1404.0
""
""
458.0
""
26.0
27.0
""
35.0
