two_par_asian_female_mean
""
0.74866307
""
""
""
""
""
0.86339408
""
""
""
""
""
""
""
0.9262374
""
""
""
""
""
""
0.72583413
""
""
""
""
0.87847686
""
""
""
""
""
""
0.80316532
""
0.83189225
""
""
""
0.88196909
0.92188841
""
""
0.90714741
""
""
""
0.70017922
""
0.79422355
0.93406141
""
""
""
""
""
""
0.85964298
""
0.83976293
""
0.86428875
""
""
""
""
""
""
0.79562807
""
""
""
""
0.90712601
""
""
0.91637057
""
0.91349494
0.73000807
""
""
0.80177748
""
""
""
""
""
""
""
""
""
""
""
""
""
0.90142941
0.77993298
0.78316081
""
""
""
0.80770594
0.69848275
""
0.82252699
0.71867973
""
0.65978086
0.83878088
""
""
""
0.69852746
""
""
""
""
""
""
""
""
""
""
""
""
0.88954723
""
""
""
""
""
0.87444913
""
""
0.84659743
""
""
""
""
""
""
""
""
0.77980524
""
""
""
""
""
""
""
0.82241511
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.78449446
""
0.75963986
""
""
0.9322682
""
""
0.81933647
""
""
""
""
""
0.65379411
0.84542775
""
""
0.82360548
""
""
0.85049403
""
""
0.84426373
0.92870414
0.87371248
0.83422893
0.81628871
0.76138699
0.85725462
""
0.8103472
0.87755567
0.89092326
""
0.80243516
0.75942284
0.79387558
""
0.89423513
0.87799299
""
""
0.83341551
0.82875222
0.89937311
0.81633419
0.88919204
""
0.81496274
0.81913024
0.81082219
0.83322996
0.83426148
0.81940049
0.80662811
0.81192851
0.80587775
0.82121879
0.81249505
0.81061786
0.78801179
""
0.90097409
0.84658784
0.84046298
0.85390222
0.89632303
0.89269263
""
0.80663127
0.59676105
0.8624624
0.85220569
0.90441066
0.76206344
""
0.83151579
""
""
""
0.82158023
0.80150837
""
""
""
""
""
""
""
""
0.72028506
""
0.88752037
""
""
0.79799098
0.91248089
""
""
""
""
""
""
""
0.83794481
""
""
""
""
0.89107049
""
""
""
0.7312603
""
""
""
""
""
""
""
""
""
""
""
0.78481287
""
""
""
""
""
""
""
""
""
""
0.86660326
""
0.8313393
0.83353752
0.88290685
0.77986562
0.84065086
0.80784798
0.90541071
0.80583793
0.84979719
0.86919558
0.75854456
0.60203332
0.88631022
""
0.74709618
""
0.85842228
0.82973504
""
0.84398168
0.88336056
0.84035599
0.72745371
""
""
""
0.8229109
0.829126
0.90304077
""
""
""
""
""
""
""
""
0.79425395
0.82786602
0.78785062
""
0.8554942
""
""
""
0.88266009
0.76824433
0.80978179
""
""
""
0.84177667
0.83228016
0.78397262
0.77540123
0.62095356
0.71433878
0.78816706
""
0.81716591
0.80761403
0.82873201
0.79527497
0.78555775
0.85549372
0.83927077
0.81110042
0.74719262
0.88829094
0.85703528
0.86236149
""
""
""
""
0.86022252
""
""
""
""
""
""
""
0.85242343
""
0.71506709
0.7313332
""
""
0.82573563
""
""
""
""
""
""
""
""
0.8624993
""
0.85058898
0.8450529
""
0.78358245
0.98222262
""
0.88368535
