married_black_male_p75_se
0.057469085
0.04774294
0.071015172
0.12581103
0.285815
0.056742307
0.089355938
0.03831948
0.055575173
0.099662207
0.087474972
0.059895575
0.056649242
0.2330844
0.53711468
0.058161635
0.051559035
0.09237726
0.27791581
0.14844942
0.27123809
0.14789784
0.054241657
0.02842214
0.29698661
0.066688485
0.077929571
0.043282256
0.10145606
0.14712797
0.17774446
0.070771024
0.065060928
0.088670932
0.0404303
0.14279523
0.0098457858
0.19620864
0.050361536
0.061506506
0.031164594
0.053346891
0.10213639
0.048448201
0.017472906
0.047070198
0.21056901
0.23382603
0.015682053
0.086158462
0.016865682
0.035538428
0.15613014
0.088200524
0.076575093
0.1098923
0.040458404
0.067857474
0.034992576
0.090756536
0.039305855
0.093457364
0.023249742
0.088481836
0.054060914
0.098882243
""
""
""
0.024270579
""
""
""
""
0.044468135
""
""
""
""
""
""
""
""
0.20070361
""
""
""
""
""
""
""
""
""
""
""
""
""
0.045349319
0.084320754
""
""
""
""
0.012527956
0.095099278
0.088599324
0.025486045
0.081689753
""
0.11970109
0.05199264
0.079780385
0.0943036
""
0.11936134
""
0.087622553
0.16065498
""
0.10535455
0.10118779
""
""
0.22068909
0.07302615
0.098888658
0.078548767
0.15130496
0.03622102
0.11681456
0.13985287
0.057345998
0.082148246
0.062313441
""
""
0.083993383
0.30037734
""
0.11088458
0.090874873
0.17991549
0.13368393
""
0.13540813
0.027336406
""
0.14254725
""
0.098317802
0.13283835
0.092631876
""
0.095862687
""
""
0.048999358
0.048714045
0.085804813
""
0.094311997
""
0.054755606
""
0.070668168
""
0.25794381
""
0.17743024
0.46768337
0.014610899
""
0.053559743
0.061116695
""
""
0.074208833
0.26338351
""
""
0.045501344
""
0.099285029
0.10834864
0.15032095
""
0.0081008524
""
""
0.087277673
""
""
0.010473641
""
0.083813675
0.027542299
""
0.12361886
0.08179611
""
0.024669187
0.060605727
0.27388343
""
0.0047385157
0.08653035
0.056696255
""
0.21815294
0.04086047
""
""
0.030400375
0.085119158
""
0.015441421
0.053660825
""
0.01112524
0.011958269
0.10841708
0.0089229662
0.011441375
0.017694777
0.019361086
0.10173506
0.019519465
0.041964713
0.014415955
0.063357413
0.11697645
""
0.2747418
0.013141134
0.049358837
0.038943049
0.09541253
0.1617322
""
0.070732154
0.19670045
0.025502089
0.07718312
0.099497847
0.038231965
""
0.016173651
""
""
""
0.0515863
0.11240762
""
""
""
""
""
""
""
""
0.017759953
""
0.055250939
""
""
0.021645978
""
""
""
""
""
""
""
""
0.043576956
""
""
""
""
0.086615369
""
""
""
0.17805696
""
""
""
""
""
""
""
""
""
""
""
0.10115376
""
""
""
""
""
""
""
""
""
""
0.10276783
""
0.013286748
0.012894392
0.081890829
0.042879872
0.014804726
0.035947174
0.05269672
0.078918479
0.025919145
0.012309951
0.041309729
0.0077909292
0.031577602
0.15055324
0.041704491
0.1233198
0.021954527
0.0082418174
0.96461743
0.051116876
0.094042391
0.03096647
0.060115445
0.063416623
0.13259861
0.96376371
0.01038962
0.022925064
0.062946714
0.2615644
0.042129885
""
0.20072328
0.14075613
0.10603222
0.24687715
0.10570788
0.06421987
0.070797391
0.012325303
0.17150646
0.071391419
0.050145272
0.11881749
""
0.038527008
0.035420146
0.019973258
0.1058308
1.014438
0.11293546
0.037699793
0.042561878
0.071491182
0.0076260879
0.049722601
0.060982335
0.033299394
0.12395044
0.012917671
0.035373531
0.013089307
0.043562714
0.01905797
0.021265917
0.051970568
0.054216877
0.02811629
0.055878695
0.04277106
0.021926742
0.098425999
0.14196983
0.074435294
0.14596702
0.029344708
0.11408946
0.12309885
0.11823385
0.12038115
0.3727445
0.17137605
0.19214487
0.044047043
0.15885149
0.079879522
0.052366868
0.078232184
0.15763342
0.020289309
0.11907336
""
0.12755504
0.06714908
0.059070881
0.070780814
0.083599418
0.18950273
0.050098184
0.1594137
0.050626364
0.11490263
0.18732683
0.015766894
0.052860729
0.089124858
0.049840186
0.031321447
0.23420434
0.011377231
0.27423027
0.012277411
0.083942831
0.091514848
0.029974941
0.10025657
0.030632373
0.12021497
0.088158868
""
""
0.089121096
0.0063015083
0.17291011
0.087724268
0.021988671
0.022805447
0.12322035
""
0.068686992
0.076531276
0.11984861
0.14500086
""
0.022460803
0.053323276
0.10407109
0.34493163
0.0073982948
""
""
0.038013101
0.16492146
0.086255983
0.12277242
0.013245664
0.18437432
0.05104601
0.071821868
0.16796996
0.080950342
0.071390577
0.19824773
0.019861711
0.024695918
0.10818428
0.1226019
0.12512466
0.17746478
0.070501409
0.1661457
0.15434293
0.045066357
0.11738682
0.13663386
0.05093826
0.051401757
0.027690083
0.11288669
0.22254668
0.035902653
0.21711452
0.078621045
0.10432946
0.069243111
0.10465145
0.19642583
0.072765969
0.29535285
0.10156012
0.04835292
0.14619339
0.090043671
""
0.017794214
0.031191964
0.088638119
