grad_other_female_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.071989357
""
""
""
""
""
""
""
0.10186328
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.036118932
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023359785
""
""
0.036802225
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054943778
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.026135499
""
""
""
""
""
0.034617055
""
0.084698111
0.042533163
""
""
""
""
0.043527443
""
""
""
0.013306792
""
0.09339577
""
""
0.0026597388
""
""
0.048645899
""
""
0.02186932
0.067617029
""
0.02808076
0.020981925
""
0.025228521
0.020667482
0.040583052
0.028585589
""
0.025431568
0.05223323
0.027610196
0.071697615
0.078267649
""
""
0.04124856
0.040481009
0.041363474
""
""
""
0.07159996
""
0.043384586
0.11395872
""
0.050759986
""
0.051501241
""
""
""
0.028219752
""
""
""
""
""
""
""
""
""
0.044149887
""
""
""
""
0.036185857
""
""
""
""
""
""
""
""
0.029443333
""
""
""
""
0.075826161
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.063451327
0.068549983
""
""
0.072341189
0.087099709
""
""
""
0.085396655
""
0.079367109
""
""
""
""
0.038777709
0.038754053
""
""
""
""
""
""
""
""
0.043210521
0.063624084
""
""
""
""
""
""
""
""
""
""
""
0.045649175
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.048939317
""
""
0.07254485
""
0.049996898
""
0.052239321
""
0.03691107
""
""
""
""
""
""
0.071306042
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075902157
""
""
""
""
""
""
""
""
""
""
0.062365234
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057306226
""
""
""
""
""
""
0.064266078
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.11123742
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.067071117
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.02877311
0.011710308
0.056638766
0.02493594
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024188755
""
""
""
""
""
0.064407788
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.095260382
""
""
""
0.061903954
""
""
""
""
""
""
""
""
""
""
