grad_black_male_mean_se
0.040447213
""
""
0.021483276
0.013796392
0.050536022
0.010462884
""
""
0.014379838
0.010723106
0.0083952872
""
""
0.023947926
""
""
0.047836754
""
0.022985037
0.0083570229
0.0081067374
0.013849833
0.012376507
0.010816262
0.030770831
0.011295683
0.012606251
0.0069506839
0.021094659
0.018120913
0.017908985
0.0073069292
0.012492338
0.016729578
0.018804336
0.0088609075
0.0168458
0.018825473
0.016295483
0.0077515519
0.017382367
0.014383868
""
0.031431824
0.018442396
0.0067274743
0.018511727
0.0072551579
0.019551637
0.010288469
0.010938677
0.014486066
-0.0030634173
-0.00032493222
0.010121056
0.033017941
""
""
0.021862663
0.023917718
0.010688141
-0.00014673709
""
""
""
""
""
""
""
0.016998313
0.024712283
0.0091961063
0.021103296
0.010976107
""
0.026844623
0.05882106
0.018610213
0.0057314895
0.010269881
0.033631347
""
0.016644593
0.0098786931
0.056321662
0.049287252
0.010322394
0.018143991
0.026744597
0.040072873
""
""
0.019022919
""
""
""
0.024230724
0.0093978411
0.0098864017
0.0061917421
0.005747132
0.0080558369
0.017951403
0.023064421
0.0093881488
0.027742917
0.0085595455
0.025388943
0.0098852962
0.02315319
0.014540104
0.009722542
0.028295847
0.0088827256
0.010903302
0.010759647
0.03150193
0.051822569
0.035765387
0.017455161
0.024917988
0.037664242
0.018906236
0.013655326
0.010495133
0.0089737969
0.023342235
0.02072905
-0.00054091407
0.0048352522
0.017680231
0.042275455
-0.0044837659
0.046734583
0.010961249
0.0064234035
0.01107543
0.024937401
0.021332281
0.01443739
-0.003093451
0.0015318661
0.037778255
0.012792938
0.018171648
0.014705033
0.020094
0.017268935
-0.00015232207
0.077702068
0.0093281828
0.0099130841
0.011788355
0.013492031
0.0094740717
0.02817118
0.010811196
0.021773424
""
""
""
0.024535058
0.0060167569
0.05261362
0.0050834841
""
""
""
0.037005167
0.0046921354
0.018663352
""
0.019844411
""
""
0.019802993
0.01299071
""
""
""
""
0.0083918879
""
""
0.011485764
""
""
0.024896422
""
""
0.013401882
0.0085730385
""
""
0.036772646
""
0.0071639209
0.013502797
""
0.014758467
-0.003797492
""
""
0.028947258
0.020546626
0.0080571957
""
""
-0.00082664995
""
0.036712125
""
""
0.010527064
0.027007429
0.014283299
0.0057385005
""
""
""
""
""
""
0.011310151
0.02002806
""
""
0.011209076
0.016343122
0.0051520951
0.031939644
""
""
""
0.066003464
""
0.033675235
""
""
""
""
0.050477702
0.05262411
""
""
0.015255501
0.017337414
""
0.040815905
0.010077091
-0.013141535
""
""
0.091574989
""
""
0.020502189
""
0.03815132
""
0.015187792
0.022942921
0.014480143
0.02078009
0.0038456735
0.018331936
0.0060232137
0.0049932417
0.011688546
0.015661355
0.015861185
0.0066966731
""
""
""
""
""
""
""
0.0132256
""
""
0.012166829
0.068292432
""
0.024662385
0.011345188
""
""
""
""
""
""
""
""
""
""
""
""
0.010840678
""
""
""
""
""
""
""
-0.0021945571
""
""
""
""
""
""
""
""
""
""
""
""
0.01932702
""
""
""
0.049525846
0.018955054
""
""
-0.0012026565
""
0.011309939
0.0071297986
0.0080122566
0.033233576
0.0039263614
0.021679096
""
""
0.0061548888
""
""
0.02383907
0.027651021
""
""
""
""
""
""
0.044965897
0.056330163
0.062908255
""
""
0.029249595
""
0.021120636
""
0.038367044
0.036142975
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028395595
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.072859876
""
""
0.01727755
""
""
""
""
""
""
0.020150997
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.016168592
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.016848864
0.03898523
0.021065114
""
""
""
""
""
0.035889566
0.010151574
""
""
""
""
0.010589934
""
""
""
""
""
""
0.05267207
0.030347066
""
""
0.013667045
""
""
""
0.028198557
""
""
""
""
""
""
""
0.022967165
""
""
0.035460576
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0118564
""
0.010730871
""
""
""
0.038305838
""
""
""
""
""
""
""
0.033384856
0.033752881
0.02547547
0.0058592898
0.0086544817
0.015853994
0.002879133
""
""
""
""
""
""
""
""
""
0.041156054
""
""
0.038148645
""
""
""
""
""
0.012700414
0.00034682444
0.013153519
0.0083648926
0.0063276282
0.044140458
0.017221883
0.013172092
0.017329799
0.0076915813
""
""
""
""
""
0.010772297
""
-0.0034262377
0.016224938
""
""
0.04926993
""
""
""
""
""
""
""
""
""
""
""
""
-0.0024900648
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.019451732
""
""
""
""
""
""
""
0.020997074
""
0.014288642
""
0.020832386
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0011795018
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.01344751
0.030357277
0.019786177
0.051472951
0.010374641
0.013746741
""
""
""
""
0.083871193
0.0073841964
0.010639788
""
""
0.014058843
""
0.06018921
0.0044677514
""
""
""
""
0.076504596
""
""
0.029077083
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0144965
