hours_wk_white_pooled_mean
30.938507
30.237526
29.341179
31.332813
32.618805
31.555836
32.334908
31.355461
30.343737
32.10186
31.155567
33.158962
29.256823
31.060396
31.485279
29.581156
31.863276
31.864891
31.329477
32.301971
32.564899
31.619841
32.901962
34.54121
34.002457
34.195351
33.139679
31.899832
33.155109
32.163315
35.769646
34.474323
33.78912
34.282246
32.195499
30.799561
33.355145
30.947433
29.338869
32.971573
32.883343
31.84276
31.825079
30.693733
31.203562
33.047024
33.826809
33.844501
33.98457
32.312157
31.001795
34.759338
33.186592
31.20171
30.898788
32.793655
31.369377
31.389378
29.324791
33.104008
33.376728
32.683594
30.837645
30.49242
28.01783
28.075428
27.888647
27.615971
31.922026
31.448862
31.828726
33.547821
33.942646
32.591316
30.116251
30.984486
32.127064
29.851547
31.049225
32.500923
30.190607
32.312183
34.637093
31.872965
32.735474
31.240047
29.598093
30.706041
31.1154
30.066477
31.214224
30.963764
29.585058
31.445072
29.090708
31.881285
30.719
30.122013
31.202518
30.480625
32.238998
33.250774
32.768692
32.322777
31.75493
32.353565
30.320265
31.556185
31.756151
29.800116
30.427837
31.872307
33.766258
32.260647
33.297073
31.468431
32.524799
32.526264
32.392357
30.018808
31.761305
32.842083
32.702423
33.000675
31.628412
33.709114
33.083099
32.819511
33.266834
32.316872
33.703133
29.725767
32.115311
29.937017
32.648045
31.568844
31.157509
31.259567
35.476944
30.845758
32.645462
30.729521
31.490002
31.970268
31.290083
35.130871
32.262009
33.195168
33.844948
33.582458
29.714184
31.772383
32.900272
33.728794
30.887365
31.847054
29.626064
32.287968
33.468136
31.580751
31.476929
28.188665
32.553047
33.840328
34.221237
35.077374
31.333584
33.25774
32.643417
31.175196
32.906773
33.595539
31.959707
32.788155
31.248196
30.884251
32.542156
32.302883
31.327957
32.555603
31.74547
32.00481
32.464169
29.888199
31.017365
32.916607
30.014336
32.747158
32.235901
27.860899
31.931561
32.149612
33.022247
32.22588
33.373978
31.765194
33.879677
34.298756
32.845314
33.472908
32.387608
31.245218
32.226685
31.807962
31.153976
33.156601
33.003853
31.042831
31.044132
33.003914
31.861139
34.206078
33.461025
33.950741
32.481411
32.501518
33.253262
34.03204
31.848026
32.470905
32.265522
33.086758
28.745842
29.779541
32.963524
32.780952
32.247791
33.513535
34.294323
32.705563
32.586903
33.558731
31.333826
32.59211
31.94569
30.407545
27.87871
31.050396
30.641602
29.101957
29.841875
34.403484
33.715229
32.99456
31.686974
33.736763
34.09655
33.664547
33.128155
33.860023
34.692921
33.606678
32.96925
34.536194
31.924755
33.570721
31.729296
34.245434
33.047615
33.627865
32.5924
34.168205
33.886044
34.150669
33.571228
34.135994
34.290089
34.935253
34.238445
33.469154
33.154053
34.636101
31.585752
32.238499
28.947741
33.148403
32.667042
34.580898
34.894794
34.500881
33.962963
36.945988
""
35.077099
34.332844
33.575981
33.777351
35.229893
33.176834
33.62402
31.717691
32.399647
33.837116
34.850971
33.484482
36.604122
38.489723
36.375439
36.65033
36.878899
34.948414
33.960316
33.298847
36.526375
35.150822
36.005898
37.847168
34.880493
36.331543
35.303925
35.811733
36.698246
35.497875
36.283886
35.609886
35.516922
36.015308
36.701294
36.69109
35.542377
36.571442
35.570629
38.190002
33.352875
32.934616
33.633934
33.77607
34.833073
33.502583
34.533752
36.14748
33.259182
34.522655
35.319317
33.6609
34.507935
33.918331
32.465446
31.666889
34.078938
33.602943
33.675793
33.942089
31.885765
34.087826
32.219723
29.484417
31.505798
32.623478
30.385908
31.172617
33.579826
32.127823
33.490097
33.35804
31.597313
30.709068
33.670826
31.059212
29.980225
30.5233
37.143852
33.905823
37.270473
33.965355
33.571781
34.085094
34.810398
34.630264
36.254162
34.755104
34.047806
37.102577
39.767506
37.283661
38.039165
40.007252
42.533489
33.836014
38.33741
35.870262
46.840508
""
43.436573
38.843407
""
32.635914
37.439373
35.872925
35.263985
37.793808
36.93758
40.387886
36.673412
37.338497
36.133484
38.858799
38.154545
35.232403
42.770374
38.697147
38.374298
35.024632
38.0201
38.496513
36.159809
37.255527
35.983028
36.384579
44.544888
37.099194
35.87772
39.184345
36.807434
36.094269
39.914585
38.085552
38.778831
40.106918
41.768982
41.447643
36.958244
37.46846
33.874645
37.600163
38.379158
37.782513
38.791481
37.925285
37.320454
39.234623
36.368645
35.315121
35.690174
35.81498
38.504749
33.73595
""
36.6726
""
""
35.749825
32.636566
35.84613
37.892448
37.738262
37.284382
37.059174
36.889172
35.641224
36.268757
40.567505
35.681267
36.877205
35.436806
35.232311
37.548355
33.528297
""
43.100098
40.307713
35.480103
32.85984
28.388439
36.284561
32.507664
34.793629
35.205364
42.089355
41.743454
38.244366
39.03405
34.277298
38.769508
36.5872
36.654411
37.419827
37.345463
32.511417
""
34.196358
33.629704
34.049488
34.943092
""
34.932682
36.160255
34.386837
36.718906
37.99416
35.282055
39.832428
38.41415
37.463192
36.081993
37.200222
38.085835
34.916431
33.5923
33.376888
33.652943
34.297306
33.46838
34.687191
33.471703
34.734386
33.947601
32.94239
32.792183
