kir_native_natam_pooled_p75_se
0.10877722
""
""
0.068223938
""
""
0.045500718
""
""
""
0.101822
0.041280348
""
""
""
""
0.078815423
""
""
0.0878262
0.07699798
0.021080781
0.052280366
""
0.050100144
0.10318324
0.066267572
0.087703682
0.051750764
""
""
""
0.044793069
0.056948971
0.094080098
0.084640533
""
""
""
""
0.07681936
""
""
""
""
""
0.047208346
0.043312319
0.070866995
0.085785724
0.054404095
0.10622584
""
""
""
0.058601454
""
0.072707854
""
""
""
0.047667563
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.059035856
""
""
""
""
0.052958917
""
""
0.11893947
0.032835141
0.053343911
""
""
""
""
""
""
""
""
0.052874733
0.10138156
0.1031668
0.04529668
0.064590558
0.093907021
0.062941328
0.04746874
0.096750602
0.051148437
""
""
""
0.094906352
0.069324978
""
0.095161013
0.081672944
0.11106662
""
""
""
""
""
""
""
""
""
""
""
""
""
0.035768058
""
""
""
""
""
0.077596679
""
""
""
0.089804664
""
""
""
""
""
0.078732073
0.071460441
""
""
""
0.075477272
""
""
0.046364751
0.058940846
0.11234172
""
""
""
""
""
0.071452059
0.043874498
""
0.027293373
0.040054183
0.072266839
0.026343657
0.068525478
0.019222157
0.047056627
0.034740526
0.047572359
0.1002622
""
0.059915524
0.030596534
0.053657696
0.043541294
0.10484885
""
0.052142631
""
""
0.048010245
""
""
""
""
""
""
0.048291944
""
""
""
""
""
0.058221646
""
0.065069631
0.10080647
""
""
""
0.066440545
0.063865572
""
""
0.090721257
""
0.091248102
""
""
0.056837488
0.099208325
""
0.049029846
""
""
""
""
""
""
0.049907669
""
""
""
0.063664235
0.10286172
0.094706923
""
""
""
""
""
""
""
""
""
""
""
""
0.10701512
""
""
""
0.044895884
""
""
0.03234297
""
0.055837773
""
0.076075569
0.091771752
""
0.073878169
""
0.097457595
""
0.091297865
0.063514978
0.068210028
0.087052919
0.045707993
""
0.0472534
0.038970526
0.080363624
0.066689469
""
""
0.067866363
0.093180783
0.11303924
0.05430897
0.080847926
""
""
0.053559382
""
""
0.039074715
0.052514531
""
""
0.035291195
""
0.050282553
0.073609486
""
0.064072125
0.063112959
0.091395319
""
0.078643776
0.10144777
""
0.0749247
0.026618097
0.10443889
0.046703298
0.062238552
""
""
""
0.050656412
""
""
""
""
""
""
0.032977343
0.030993393
0.026410025
0.040235557
0.054866891
0.08511544
""
0.054589104
""
""
""
""
""
""
""
0.09371274
""
0.1056346
0.057936847
0.030155309
""
0.03023502
0.073706917
""
""
0.037605464
""
""
""
0.077580862
""
""
""
0.10905857
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.040527064
""
""
""
""
""
""
""
""
""
0.054200575
""
""
""
0.055159375
""
0.042668898
0.078665778
""
""
""
""
""
""
0.089179613
""
0.13214704
""
""
0.090897068
0.13916905
0.083022833
""
0.064154737
""
""
0.064445384
0.077619925
0.10665689
0.063489921
0.036875468
""
""
0.068379976
0.071977809
""
""
""
0.087870494
""
""
""
""
0.23225044
0.099663615
""
""
0.067633964
0.063310988
""
0.064498238
""
0.10120904
""
""
""
""
""
""
""
0.088682763
""
""
""
0.039703984
0.073414721
""
""
0.083783701
0.11335734
0.12176886
""
0.064571857
""
""
""
""
""
0.080386288
0.057628568
0.078659832
""
""
0.059271667
""
""
""
""
""
""
0.039147384
""
""
0.11051979
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.064927556
0.022567866
""
""
""
""
""
""
""
""
""
""
""
""
0.098092422
""
0.088498868
0.040228486
0.032101404
""
0.079699285
""
""
0.030544035
""
0.028746296
0.087908804
""
""
""
0.063019805
""
0.076722845
0.12746204
0.0283604
""
0.10174358
0.021883272
0.016702438
0.027377166
0.051923875
0.010482224
0.033796091
""
0.059079058
0.063828193
0.078347258
""
""
""
""
""
""
0.084766909
""
""
0.069780089
0.078859501
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.037453152
""
0.048328672
""
""
""
0.08410126
""
""
""
""
""
""
""
0.086867414
""
0.050595645
0.025009461
0.060319804
""
""
""
""
""
""
""
""
""
""
""
0.097353272
""
""
0.070256643
""
""
""
""
""
0.069530047
""
0.077455737
0.028231319
0.021833582
0.074575976
0.080958761
0.086083919
0.096039772
0.034032162
0.091901995
""
0.030850479
0.066702999
0.034277935
0.011796025
0.030382581
0.040367916
""
0.039039616
0.092885852
0.018612707
""
""
0.041130561
0.041746002
0.062168732
0.077011399
0.043308049
0.057153154
0.045551792
0.031959631
0.029846497
0.08783745
0.03053855
0.059880745
0.063861944
0.06444028
""
""
""
0.059345655
0.054044459
""
""
0.10572704
0.047229789
""
""
0.072810657
0.11900018
""
""
""
0.052642539
0.095733516
0.10352094
""
""
""
0.066141002
""
""
""
0.039403684
""
""
""
0.02055477
0.13212515
0.016408511
0.060945384
0.024326408
0.090874255
""
0.017793411
0.018885037
0.055209611
0.014285301
""
""
0.12292097
0.052071005
""
""
0.05526172
""
""
""
""
0.05193067
0.031406838
0.075600415
0.056638665
""
""
""
0.083859958
""
0.072994679
0.059167407
""
""
0.050185926
0.03799307
0.079549044
0.074622162
0.07165385
0.042318378
0.048517432
0.035733219
0.050349783
0.027193662
0.034553491
0.053534314
""
""
0.029969664
0.04716957
0.027024519
0.030794622
""
0.065796673
0.029675666
0.072262809
0.053882375
0.016538873
0.050013389
""
""
0.091839515
0.038437098
0.05043814
0.053758577
0.027142007
0.06506139
0.028450577
0.095316149
0.043006338
0.047148366
""
""
0.069757715
""
""
""
0.04612701
0.051713038
0.014217575
