working_black_pooled_mean
0.82240957
0.71744138
0.69303125
0.80126929
0.84855813
0.65602827
0.63669682
0.70169926
0.79964209
0.77018619
0.69999188
0.79468507
0.78472048
""
0.78359514
0.78335661
0.8037979
0.76957041
0.74603361
0.86447567
0.72315955
0.74628377
0.77783889
0.71833682
""
0.68547714
""
0.61526066
0.80887198
""
0.84774172
0.81591398
""
0.65231967
""
""
""
""
""
0.92091072
0.71238464
""
0.7850064
0.76301646
0.71398872
0.74011308
0.72190058
0.67670435
0.81149364
0.70145172
0.80983394
0.74995393
0.9551025
0.61060715
0.81963271
0.7272073
""
""
""
""
""
""
""
""
""
0.78311688
0.81928378
0.82715309
0.70080262
0.74100739
0.7477833
0.80990613
0.73245668
0.81615239
0.58224928
0.87822533
0.91069263
0.77964479
0.7268303
0.81201571
0.77259976
0.72775364
0.76301003
0.75875908
0.80846989
0.80277926
0.73572522
0.76284522
0.90346658
""
0.7329396
0.83692193
0.89272934
0.7924419
0.80568194
0.65396804
""
0.77023005
0.80638266
0.61954069
0.75720388
""
0.791951
""
0.67674756
""
0.77989244
0.80317247
0.80496329
0.76226753
0.8263185
0.80837935
0.76006192
0.80659437
0.78442705
""
""
""
0.86407316
0.74476272
0.44133964
0.67882884
0.73707879
""
""
0.84616846
0.77611762
0.73819464
0.78763336
0.7841301
0.77216285
0.71342427
0.66498125
0.71876764
0.86410749
0.74988055
0.79346067
0.64036566
0.80341333
0.7662732
0.75953066
0.879435
0.75031549
0.75934428
0.82187343
""
0.75419885
""
0.79102367
0.96706229
""
""
""
0.70772117
0.8137452
0.87550294
""
""
""
0.65543246
0.58798409
0.84249091
0.8025983
0.79197186
0.76618761
0.82120037
0.80364156
0.78717995
""
0.87646705
0.78207487
0.71420479
0.75037766
0.75372541
0.56865388
0.67421991
0.78432614
0.83152473
0.79167128
0.73740578
0.73579907
0.72208399
0.58028084
0.73640507
0.76533604
0.70973074
0.84627044
""
0.68799633
0.75004214
0.73433369
0.78309286
0.80941105
""
""
""
""
0.78452808
""
""
0.73490137
0.79517055
0.63449079
0.84586912
0.84547657
0.93625307
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.81007206
""
""
0.76889795
0.64878821
0.92995143
0.80882984
""
0.82054275
0.72596109
0.81875235
0.75854725
0.74130613
0.78111672
0.84614593
0.83827466
0.84043878
0.79467511
0.7543264
0.74968052
0.79105598
0.73881549
0.68049735
0.70398772
0.82047963
0.75955379
0.73139781
0.72984058
0.68199438
0.69256538
0.73616076
0.80737257
""
""
""
""
""
""
""
""
0.73186934
""
""
""
""
""
0.83867449
0.78375238
""
0.81173068
0.79934895
0.69607586
0.8950752
0.82078999
0.76497442
0.7776776
0.83170253
0.75451505
0.86533129
0.75174147
0.7862311
0.77237022
0.64225709
0.8410418
0.80337018
0.8466109
0.750911
0.82582629
0.74991071
0.8438893
0.75674134
0.77480894
""
""
0.484025
0.60823894
0.71830297
0.69827276
0.75063139
""
0.66466361
0.76729453
0.78309786
0.79032981
0.78838056
0.72844326
0.74295425
0.80925447
""
""
""
""
""
0.90014762
""
""
""
""
""
0.78834069
""
""
0.76160926
0.81615889
""
0.80975515
0.83976054
""
0.7877636
""
""
""
""
""
0.64364815
""
0.78829396
0.83859253
0.5959872
""
0.76793802
0.68285459
0.7607041
0.76376086
0.68558741
0.74452096
0.76100355
0.76169461
0.72884023
0.69739789
0.78551054
0.77680564
0.79854608
0.78848809
0.84083861
0.82003558
0.6663087
0.83379263
0.72622705
0.80192286
0.74486411
0.58854413
0.70685285
0.80362904
0.80851638
0.74449033
0.74549425
0.76662052
0.66107249
0.72102815
0.72432768
0.74398398
0.791987
0.81094998
0.66431212
0.64563626
0.85306329
""
""
0.75106984
""
""
0.84139639
0.92362732
""
""
""
""
0.74690473
0.74239123
0.69675499
0.72436231
0.75080043
0.72659308
0.78533113
0.76996177
0.74549645
0.71147209
0.70406407
0.6868881
0.72624028
0.69451416
0.73886746
0.69746375
0.78907853
0.77898878
0.71138006
0.72937202
0.73537278
0.7714774
0.73299903
0.74619621
0.7449432
0.71537602
0.76316196
0.79212046
0.79353034
0.76892227
0.77022344
0.73982173
0.67504913
0.74911237
0.77562684
0.69745702
0.76970726
""
""
0.58367538
0.76724315
0.77112728
0.71989387
0.80842978
0.76799315
0.79329592
0.79905665
0.67167485
0.74929434
0.74797648
0.77142012
0.85618716
0.75673753
0.77382028
0.83859342
0.74379396
0.85318559
0.79259986
0.81898731
0.84959447
0.6874373
0.74283832
0.67902249
0.70259976
0.75252241
0.81504184
