pos_hours_asian_pooled_mean
""
""
""
0.94718212
""
""
0.83181757
""
""
0.95721847
0.8543694
0.84943527
""
0.8142156
0.6915586
""
""
""
""
""
""
0.71726376
""
""
0.86528111
""
""
0.90359867
0.91066891
""
""
""
0.92102504
0.92807496
""
0.91380018
""
""
""
""
0.89650625
""
""
""
""
""
0.8635056
0.80961698
0.92734057
""
0.72989863
0.96735722
""
""
""
0.87123793
""
""
""
""
""
0.7173031
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.95366126
""
""
""
""
0.89396816
""
""
""
0.89258641
""
""
""
""
0.94508111
""
""
""
""
0.83966768
0.87904328
0.88517237
0.88553512
0.89157492
0.95883387
0.96265739
0.86579174
0.85958195
0.84509414
""
""
0.81163806
""
0.93896168
""
0.88801324
0.88455766
0.88145858
""
""
""
""
""
""
""
""
0.98991293
1.0082601
""
""
""
0.87946123
""
0.66258097
""
0.94726318
""
""
0.83463573
""
""
0.85577166
0.79711449
""
""
""
""
0.96379304
""
""
""
""
0.94253618
""
""
0.933213
0.95096332
""
0.86297315
""
""
""
""
0.87054002
0.91996533
""
0.8894614
""
""
""
""
0.86617738
0.89928687
""
0.80818093
""
""
0.77940053
0.93055123
""
""
""
""
0.96487558
""
""
0.86815882
""
""
0.91504538
""
""
""
0.94242674
""
""
""
""
""
0.87016261
""
0.91297913
""
""
""
""
0.82924062
0.91139764
""
""
0.66156918
""
""
""
""
0.93256736
0.99779326
0.91685504
0.9110263
""
""
""
""
""
""
0.94252223
""
""
""
0.92173988
0.75643951
0.77980733
0.88076764
""
0.900222
""
""
""
""
""
""
""
""
""
""
""
""
0.95809597
0.90246779
""
0.825638
0.89002699
0.93581486
""
""
""
""
""
0.85554361
""
0.98825711
""
0.92950314
0.88822132
0.9059087
0.7881965
0.87956899
0.90036076
0.89454997
0.88781053
0.88540959
0.84167063
""
""
""
""
""
0.94492185
""
""
""
0.85747635
""
""
0.91128373
0.91485608
""
0.84634459
0.89241928
""
""
""
""
""
""
""
""
""
""
""
0.93385971
0.90003204
""
""
0.92514676
""
""
""
""
""
""
""
""
""
0.91521138
0.8764351
0.92123491
""
0.81703568
0.90097851
0.81408906
""
0.93540204
""
""
""
""
0.88832992
""
""
0.94370383
""
0.93063927
0.83397645
0.86839336
""
0.89397264
0.85467118
""
""
0.91653818
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.88581783
""
""
""
""
0.85230738
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.96832967
""
""
0.97553509
""
""
""
""
""
""
0.92572302
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82780772
0.8777163
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.87297696
""
""
""
""
""
""
0.90107119
""
""
""
""
0.95953214
""
""
""
""
""
""
0.83461404
""
""
""
0.88046962
""
""
""
0.88365906
""
""
""
""
""
""
""
""
""
""
0.8148241
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.9097597
""
0.88416988
""
""
""
""
""
""
""
""
""
""
0.79467601
0.95598555
""
0.88735992
0.88981849
0.79331839
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.88727248
0.88956034
0.89437985
""
""
""
""
""
""
""
""
""
""
0.87086594
""
""
""
""
""
0.95184833
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.9101094
0.97274518
0.86755782
""
""
""
""
""
0.92185855
""
0.89095408
""
0.8925699
""
""
""
""
""
""
0.95792288
""
""
0.80203116
""
""
""
""
""
""
""
0.85595447
0.85927671
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.82373732
0.8925038
0.84185213
0.82082456
0.86500269
0.87853527
""
""
""
0.891482
0.904127
0.89877772
0.86121118
""
""
0.87721479
0.79774457
0.8632282
0.87255549
""
""
""
""
0.87468988
""
0.95557272
0.88813001
""
0.89699972
""
""
0.97052789
""
""
""
""
""
""
""
""
0.87904906
