working_hisp_female_p75_se
0.050198745
0.06040119
""
0.032175329
0.028778067
0.11857037
0.023805004
0.090650499
0.12218948
0.03951497
0.048898865
0.016673675
0.091468491
0.069826774
0.03407561
0.15375769
0.15168905
0.041973028
0.16103551
0.11431274
0.036285311
0.020100169
0.041810229
0.051414091
0.01696755
0.12604643
0.046940379
0.024771657
0.015406853
0.098191023
0.085271716
0.060376354
0.018055664
0.021609582
0.13104381
0.032855608
0.12813453
0.10234562
""
0.16205211
0.040356759
0.15029424
""
""
0.14541605
0.15053828
0.013183022
0.049391452
0.028379643
0.053348344
0.028242514
0.043116871
0.062246431
""
""
0.032898776
0.11297355
0.22397184
0.10892017
0.067558326
0.068789639
0.031003304
0.15489821
0.10709812
0.14891028
0.12585859
""
""
0.12812592
0.13726568
0.11294438
0.078733332
0.10589302
0.066059284
0.082929075
0.12161946
0.086441018
0.12195706
0.1611924
0.022730587
0.079739548
0.082264014
0.089226037
0.045913309
0.021514818
0.064661123
0.076788343
0.028288467
0.029183874
0.055765536
0.071521305
0.11400233
0.11721548
0.037458181
0.11721502
0.10289603
0.055465169
0.027096614
0.0072411411
0.015767692
0.015615813
0.0031147066
0.007951621
0.014390756
0.017334152
0.0062371069
0.018371368
0.013783523
0.060845241
0.022434786
0.025905961
0.046819802
0.025557943
0.16246997
0.027761934
0.024623808
0.028476322
0.17915969
0.19073752
0.14944144
0.04238753
0.084406629
0.062142428
0.039386727
0.095786758
0.032173906
0.029139783
0.082511291
0.11644839
0.092445947
0.0095510045
0.10278317
0.047774781
0.085873894
0.034565497
0.097086854
0.033832341
0.029918926
0.089879125
0.093281448
0.027647413
0.034359001
0.23863508
0.095420241
0.057077035
0.34946993
0.043176137
0.075267605
0.15233043
0.10998778
0.11899806
0.031268641
0.063715145
0.19915801
0.022097606
0.044443343
0.11190325
0.041340601
0.14269862
0.13400026
""
""
0.026269995
0.011837007
0.11892062
0.0057067522
0.082780741
0.069248125
0.096541226
0.025086321
0.0082653295
0.016906388
0.046364054
0.016832335
0.078626893
0.083689056
0.021405317
0.012417439
0.066602804
0.084254637
0.099499479
0.10121734
0.020039931
0.1095973
0.10335151
0.01736925
""
0.068373606
0.037150864
0.24746042
0.14340384
0.041797373
0.023920132
0.12265989
0.10555205
0.080785669
0.027373791
0.030369561
0.014415678
0.034161635
0.020114738
0.0257382
0.040426303
0.04248713
0.033916272
0.021650039
0.017222991
0.05719113
0.047122028
0.029647591
0.055379666
0.048214305
0.23539056
0.10939853
0.010379957
0.040716391
0.017884949
0.012879668
0.044880856
0.059558861
0.098249421
0.10948051
0.10058458
0.12471025
0.0184543
0.050356623
0.067712024
0.064084627
0.01978959
0.029057758
0.030530946
0.042437352
0.14752097
0.06793277
0.20816496
0.10393161
""
0.060680691
""
0.14238225
0.076371469
0.059776258
0.065168291
0.03823607
0.13733214
0.057595514
0.053750616
0.021238865
0.065530933
0.047160737
0.011328536
0.041973561
0.078202546
""
0.041366685
0.068752557
0.048840951
0.017219059
0.085792802
0.018678183
0.066239409
0.013920555
0.013241714
0.018207634
0.010671594
0.0027990849
0.011739288
0.0038176964
0.0065713925
0.019206142
0.025267445
0.076615907
0.14743683
0.063741967
""
0.11518154
0.033875365
0.051968083
0.092834786
0.061668206
0.013124796
""
""
0.0071747261
0.019205514
0.074486136
0.01559798
0.0064061913
0.06553714
0.10371169
0.11469746
0.18542534
0.10757591
0.094160296
0.1189356
0.068710037
0.092945375
0.047203533
0.048956748
0.050340243
0.010153217
0.10842146
0.095213592
0.040416397
0.065651082
0.074226104
0.088514626
0.059731331
0.054844797
0.15008901
0.025663925
0.04017381
0.058902677
0.038857106
0.028326945
0.040766291
0.08347071
0.041508492
0.049715526
0.047769021
0.07744842
0.023929061
0.058758952
0.0844706
0.066581421
0.045122802
0.039518561
0.064569555
0.039732944
0.019054249
0.068532549
0.021026598
0.015227116
0.010135424
0.039994866
0.0030748188
0.014008012
0.042523313
0.073260985
0.014288007
""
0.10610518
0.038895812
0.031880688
0.100614
0.10542057
0.098904006
0.10740182
0.16237351
0.12318628
0.099169753
0.076471947
0.083219804
0.20235707
0.071546622
0.043708086
0.18942288
0.070042633
0.10710053
0.095896348
0.079106346
""
0.051536981
""
""
0.097326621
0.18925463
0.18162811
0.2702373
2.3416448
""
0.13566482
0.068036914
""
""
""
""
""
""
0.077382401
""
""
""
""
""
""
""
""
""
""
0.12312883
0.22653964
0.16467173
0.15179192
""
0.051724523
0.097570874
""
""
""
""
0.18213013
0.098571762
0.11577044
0.12439702
0.050703306
0.052969426
""
0.14219978
""
0.081919439
0.13589731
""
""
""
""
0.2070452
0.22810251
""
""
""
""
0.12364525
""
0.054840609
0.098076776
0.09920413
0.076155603
0.11384542
0.099363156
0.070016503
0.056906283
0.023100315
0.085351564
0.14436369
0.08853662
0.0386802
""
""
""
""
0.031882398
0.027073003
0.077838071
0.11035736
0.050390668
0.047636565
0.10480648
0.16299394
0.047060188
0.031686272
0.15285885
0.028913185
0.085419148
0.090513878
0.015422842
0.056589115
0.10900788
""
""
""
0.061925981
0.011808102
""
""
0.013486111
0.039186921
0.15416063
""
""
""
""
0.13721356
""
0.10806853
0.069271579
0.048525896
0.060545899
0.038198885
""
0.057174895
0.012534663
0.0053928541
0.14254725
""
0.043662131
0.064044259
0.033657946
0.092649728
""
""
0.19215192
""
""
0.045452781
0.1089907
""
0.028350612
0.023079669
0.015924722
0.04672873
0.054168802
0.086798474
0.033343501
0.036905944
0.04538307
0.010434992
0.032595236
0.067345098
0.16283388
""
0.049298648
0.12538491
0.041124169
0.063136056
0.039524488
0.1206148
0.058467083
0.038591716
0.050678641
0.029310988
0.090293899
0.019291718
0.085974485
0.11565492
0.049393576
0.0048558628
0.025006285
0.094542556
0.024528397
0.15004389
0.017809669
0.090148553
0.02223831
0.012986226
0.024888694
0.036365673
0.014744381
0.036533155
0.095334396
0.21720101
""
0.028858995
0.028246606
0.05341607
0.14652689
0.040799133
0.067431189
0.06717778
0.036749464
0.014687428
0.042120371
0.065823704
0.0065211058
0.0542867
0.0038575709
0.02572472
0.041264452
""
0.012482628
0.031696629
0.036160748
0.052019257
0.037042771
0.032202434
0.010160628
0.0050998111
0.0066111926
0.020569948
0.012047389
0.0037864801
0.020091316
0.028687593
0.06318561
0.017857146
0.060897253
0.14493217
0.030640366
0.019423807
0.023126643
0.028221564
0.047600172
0.045142107
0.022327183
0.086579785
0.16675782
0.024355402
0.092616916
0.11150374
0.057921402
0.039770216
0.050652165
0.01780235
0.040395748
0.01403973
0.0066112741
0.0046411618
0.036657531
0.022744436
0.030981865
0.041310623
0.026425641
0.038982235
0.31858858
0.055473849
0.070175268
0.066642165
0.01395083
0.08368548
0.043940235
0.046875499
0.078890234
""
0.020530768
""
""
""
""
""
0.13707916
0.074695125
0.14049152
0.10834537
""
""
""
0.040443279
0.097569689
""
0.060814962
""
0.064652301
0.089053951
0.090540357
0.10062069
""
""
""
0.036289982
""
0.15165332
0.056034934
0.082614109
0.079188816
""
""
0.06589704
0.043203194
0.057595424
0.061038408
0.048418034
""
0.011456852
0.05375769
0.028563537
0.023808628
0.013595729
0.068665683
0.073175855
0.030053416
0.0067965891
0.057182398
0.0045059654
0.037358116
0.0066776928
0.024024451
0.16791533
0.02149635
0.023368191
0.082585394
0.027036252
0.030255033
0.03619846
0.035511062
0.018635394
0.03798556
""
0.051560488
0.061690234
0.10733486
0.1239997
""
0.026250243
0.0099703781
0.033840109
0.023119919
""
""
0.042709339
0.091075711
0.14751779
0.036583573
0.029849295
""
0.2192326
0.02708487
0.039150111
