kfr_24_pooled_male_p25_se
0.035139572
0.025529364
0.027876057
0.028980941
0.030167943
0.024273993
0.025434032
0.041842867
0.019202748
0.025219984
0.031013509
0.026478872
0.035377312
0.038094483
0.022905199
0.029413773
0.032005951
0.022684872
0.038862396
0.028317003
0.028646672
0.024180129
0.02765464
0.035932451
0.025567144
0.027490005
0.032328408
0.029030159
0.030355813
0.044595499
0.034590721
0.021094216
0.033683948
0.02058953
0.0255397
0.042148735
0.043780215
0.02837559
0.14609407
0.02378758
0.016822228
0.027024284
0.034135219
0.026938282
0.030454639
0.038963735
0.035289586
0.027456265
0.032875832
0.035361409
0.028609855
0.021792391
0.050174255
0.026806932
0.029154442
0.023504673
0.024224479
0.026331574
0.033682916
0.02633111
0.027583299
0.025087826
0.035084851
0.02886907
0.023069263
0.033978309
0.020317921
0.037481043
0.027872868
0.040521961
0.025230773
0.037215855
0.020943813
0.021929329
0.03531225
0.03333747
0.048262384
0.02075701
0.016462183
0.019530172
0.018869095
0.025586218
0.016102498
0.029970629
0.038654823
0.028208883
0.024958566
0.022329429
0.02711878
0.029009193
0.024469139
0.022026302
0.022370614
0.019534972
0.019972853
0.026098527
0.056478739
0.045870807
0.027233597
0.027954292
0.025590299
0.027450433
0.021912374
0.027391678
0.027754832
""
0.027140064
0.023124991
0.017184751
0.026422553
0.022129118
0.032935143
0.01952539
0.031675532
0.022413328
0.041401215
0.038401932
0.025737921
0.027333055
0.033445701
0.029228391
0.023474794
0.027876779
0.040959809
0.031318706
0.031485874
0.02244723
0.038754933
0.034028634
0.027085129
0.030967882
0.030470552
0.033837769
0.041627407
0.045122601
0.065667257
0.024310499
0.048577014
0.022326432
0.03175183
0.021691732
0.051436666
0.046869263
0.029715756
0.038267951
0.036863897
0.038955458
0.04185243
0.030015931
0.033672184
0.031957835
0.047538247
0.046866085
0.030558839
0.036853421
0.025356939
0.060076136
0.043687765
0.05338373
0.024875037
0.025441209
0.033182304
0.034059741
0.018243194
0.021850735
0.024454029
0.030100221
0.029315077
0.069460891
0.025239967
0.024657151
0.027799854
0.028173355
0.03236834
0.027164659
0.031584091
0.028022202
0.027517935
0.027623221
0.035829946
0.038838245
0.030489732
0.041507807
0.024037911
0.028866641
0.036279459
0.039473735
0.03030118
0.030287785
0.027381822
0.042623006
0.025784377
0.034683108
0.032490771
0.035945643
0.044979271
0.036988374
0.030887291
0.045370214
0.050828557
0.027253386
0.039303381
0.042264737
0.033570256
0.033054993
0.057333201
0.064382106
0.024748469
0.020667547
0.028372707
0.028042881
0.024774984
0.029096141
0.027022686
0.024816245
0.02585143
0.021579282
0.027921977
0.043689642
0.027941724
0.034692127
0.026861507
0.021053957
0.040407509
0.037468176
