kir_native_other_pooled_p1
0.2735121
0.42112654
""
0.33507052
0.17792925
0.20117952
0.2959705
""
""
0.23990037
0.34186861
0.36823863
""
0.31195927
0.52946287
""
""
0.33614355
""
0.30871472
0.27049655
0.2934449
0.35148731
0.24936604
0.3388865
""
0.33860442
0.32732016
0.40362787
0.43801823
0.29681325
0.50978065
0.38321456
0.36613545
0.26422232
0.30180335
""
0.42046538
""
""
0.27848056
""
""
""
""
""
0.3200745
0.31338149
0.3357684
0.47309121
0.39891475
0.3838515
0.32238474
""
""
0.25946724
0.079106249
""
""
0.14181527
0.28243652
0.34847638
""
0.10662781
0.28390616
0.32676116
""
""
0.16510966
""
""
""
0.41458988
0.40983096
""
""
0.13847315
0.2403909
""
0.40935993
0.19114524
0.44238126
""
0.010043848
0.31424883
0.20766978
0.37150353
0.3932707
0.33628008
0.27591541
0.54362708
0.18840936
0.13851544
0.19182527
""
""
0.6451903
0.3128936
0.4028869
0.26346982
0.39574021
0.35768783
0.34617251
0.35895681
0.22706349
0.37432283
0.32391185
0.38254473
0.33908242
0.25281408
0.25528893
0.19206639
0.29978633
""
0.37628111
0.33043015
0.3401213
""
""
""
0.1241398
0.24467692
""
0.27759048
0.518879
0.3834601
0.29145929
""
""
""
0.36509165
0.37700939
0.45170167
""
0.39442936
0.31444263
0.33489013
0.30170998
""
0.54044759
0.28099167
0.28742036
""
""
0.38867831
""
0.20912088
0.58146143
""
""
0.46626225
0.30298561
0.50907886
""
0.35021177
0.23545481
0.24717802
0.3193669
""
0.051050603
""
""
0.48628202
0.35331249
""
0.40761355
0.22780254
0.24863148
0.25338414
0.28382969
0.31450719
0.38539699
0.36802307
0.33467689
0.31043032
0.38230279
0.23454978
0.30269569
0.40734681
0.3785632
0.33676878
0.38703918
0.33072165
0.15255262
0.31573877
0.37973008
""
0.33478734
0.42964178
""
0.42639443
0.29746905
0.33562839
""
""
0.21297328
0.30765355
0.13565519
0.33545655
0.074085712
0.3000308
0.29214838
0.28562415
0.51615494
0.41338009
0.26679602
0.37165728
0.3492111
0.21590346
0.34165305
0.36058709
0.25586149
""
""
0.32818523
0.29939598
0.23782568
0.33404306
0.24970636
0.20204927
0.2321026
0.283261
0.2769964
0.24491289
0.37358308
0.19881056
0.26121122
0.318295
0.37829807
0.23190895
0.33515534
0.26734254
""
0.28439647
""
0.48244831
""
0.25353828
""
0.35525757
0.33691925
0.23759334
0.29203531
0.40961558
0.29496333
0.54018855
0.28432217
0.31124234
0.19813205
0.29374912
0.3581472
0.39798558
0.25980794
""
0.38527349
0.56422347
0.16106513
0.31551325
0.38968208
0.3466554
0.25147083
0.3539477
0.32156116
0.32492852
0.37037548
0.38184136
0.39969248
0.38295084
0.3682802
0.30353442
0.36582223
0.46183872
""
0.26087949
""
0.28916004
0.33684552
0.35965303
0.37280774
0.36143965
0.34104523
""
""
0.35431722
0.34334561
0.29314449
0.3948589
0.36706641
0.47412547
0.48287466
0.39516097
""
0.40930694
0.45283112
0.43267491
0.81885767
""
0.29656509
0.53126103
0.30108479
0.36898541
0.36795196
0.39669055
0.35930407
0.3439208
0.1657141
""
0.48377737
0.41936675
""
0.30478832
0.43956599
0.40693665
0.20529415
0.34540492
0.32604474
0.47766575
0.55285335
0.35093629
0.38642949
0.1626624
0.39795929
0.35336238
0.28160045
0.32627282
0.37010631
0.34377137
0.26044798
0.33821574
0.30952221
0.15492529
0.29046166
0.40330148
0.35760266
0.32680142
0.37138826
0.33202773
-0.13451046
0.19372883
0.35511091
""
""
0.35652417
0.20320436
0.3895849
0.22397685
0.3789326
0.21694683
""
0.071328506
0.30335754
0.29027742
0.25161994
""
0.40807131
0.28581893
""
0.34378144
0.24025953
0.24958347
0.15493633
""
0.2903083
""
""
0.50348479
0.29231086
""
""
""
""
""
0.28175604
""
""
""
""
""
0.17722484
0.28879929
""
""
""
""
""
""
""
""
""
""
""
0.56159365
0.36337188
""
""
0.30856439
0.38014969
""
""
""
""
""
0.32534128
""
""
0.47789922
0.42885345
""
""
""
0.34888133
0.21650314
""
""
""
""
""
""
""
""
""
""
""
""
0.574835
""
0.40235442
0.12373618
0.21508867
0.24128784
0.36666715
0.16127871
0.45107085
""
""
""
0.25641811
0.31068102
""
""
""
0.15483962
0.29710203
""
""
0.15257396
""
0.35857588
""
""
0.30428007
""
0.37964052
""
""
0.33798233
0.27198622
""
""
""
""
""
0.34920582
""
""
0.36666033
""
""
""
""
""
""
""
""
""
""
""
""
0.24134254
""
""
0.33602804
0.36824515
""
""
""
0.29786929
0.29292101
""
""
""
""
""
""
0.47018671
""
""
0.36008617
0.31779644
0.36129624
0.18685286
0.39099473
0.27721533
0.32668442
0.3984265
0.34643316
0.3425597
0.20424061
0.26705083
""
""
0.38355279
0.29526085
0.29394522
0.35876614
0.28895354
0.28149334
0.48907268
0.36318886
0.31987756
0.29959062
0.44032499
0.35310528
0.45416373
""
0.25971922
0.36768046
0.52514064
""
""
""
0.50375801
""
0.57067746
0.34449965
0.33921009
""
0.5047273
0.18525295
""
""
""
""
0.30508742
""
""
""
""
""
""
0.35500854
""
""
0.4254345
""
0.33618218
""
""
""
0.4461191
""
""
""
""
""
""
0.46856186
0.35676545
0.54256499
0.24071339
0.4044607
0.30217084
0.4140172
0.45271924
0.60254735
""
""
""
""
""
""
""
""
0.40401489
""
""
0.31989279
""
""
""
""
""
0.3450011
0.036365639
0.35322312
0.32133859
0.34739009
0.21109754
0.3255983
0.44998723
0.32047993
0.37957069
0.331283
""
0.30919728
0.33848941
0.29597342
0.33652848
0.24737205
0.38403088
0.26226851
0.32655141
""
0.38043648
""
""
""
""
""
""
0.34305766
0.49426791
0.41678095
0.16928957
""
""
0.53240407
0.34949696
0.34162527
0.32700753
""
""
""
0.49991378
0.27139324
""
""
""
0.30970401
""
""
0.1635177
0.35811988
0.17215584
""
""
0.37235978
0.27014863
""
""
0.38269889
""
0.38849428
0.36323914
0.37050435
""
0.45099914
""
""
""
0.43218017
""
0.39727628
""
0.37664387
0.29317665
""
0.30500826
0.46157992
0.32676107
0.51872063
0.37512046
0.23023452
0.2658971
0.28544828
0.32698163
""
0.4134385
""
""
""
""
0.37662336
0.37311396
0.34373403
0.36427683
""
""
""
""
""
0.20970766
0.24625015
""
""
0.30908662
0.30767468
0.38299257
0.30236796
0.24980693
0.35827413
0.27041569
0.29334581
0.34922668
0.33803296
0.39558491
0.48933327
""
""
0.33074045
0.34670147
0.40362233
0.3694928
""
""
0.38001692
0.37589842
0.44421124
0.37339652
0.42132184
0.56213528
0.22393291
0.35217455
0.29253933
0.3502253
0.37244716
0.34151036
0.46360254
0.32639265
0.29385811
0.45577762
0.30177343
0.52481014
""
0.36445758
""
""
""
0.25436622
0.4063119
0.37184739
