kfr_24_black_female_p1
0.26914781
0.31666613
0.39324421
0.27346188
0.30479634
0.30480236
0.30240738
0.30207518
0.23369496
0.30228561
0.2964921
0.30777547
""
0.29208145
0.28121904
""
""
0.31505841
""
0.28771949
0.30278996
0.29723474
0.29268274
0.30704781
0.31573385
0.31355762
0.30064473
0.30529153
0.32436633
0.29309762
0.30579552
0.28355655
0.3224301
0.32117105
0.30898744
0.30417725
0.2953369
0.2736052
0.28410664
0.26061645
0.30152917
0.28719133
0.29895002
0.25436267
0.29890171
0.30872706
0.29782125
0.27660987
0.30678856
0.2914511
0.32409135
0.29647848
0.28659269
0.25489601
0.27775294
0.30776519
0.28992736
0.29502344
0.25491863
0.30451345
0.30189988
0.30978397
0.30247095
0.26050794
0.34724808
0.36562076
""
0.31666023
0.339468
0.25466761
0.2786682
0.27660227
0.27782625
0.29689586
0.26457772
0.25116816
0.28787026
0.2652775
0.3208665
0.30518389
0.2811285
0.30274203
0.34121728
0.32003111
0.31905702
0.32023495
0.36346897
0.32516912
0.29604879
0.31944793
0.30476004
0.4082928
0.25350577
0.29291016
0.65090424
""
0.35211784
0.31673115
0.33209723
0.32413733
0.34433553
0.3815476
0.35938942
0.35568276
0.30951115
0.34331006
0.30729255
0.33416873
0.32724494
0.35906222
0.32934034
0.31172431
0.31280857
0.29469544
0.34682161
0.29983658
0.30217245
0.31717041
0.29475129
0.28952524
0.28406262
0.31131905
0.31767151
0.34904128
0.30986691
0.33257443
0.30573466
0.34370208
0.33387926
0.30509314
0.33577013
0.29288274
0.29638723
0.3503879
0.3301715
0.31657267
0.33087647
0.31977952
0.28006715
0.33362147
0.30878457
0.3365463
0.28859937
0.31682789
0.28169304
0.26776338
0.30790049
0.29475009
0.27963474
0.26065385
0.26575607
0.31948677
0.28728461
0.3181549
0.30548048
0.31518704
0.31028855
0.32852167
0.28689706
0.29303336
0.24791807
0.4195548
0.35500973
0.33163953
0.36319214
0.38814417
0.37611181
0.075101152
""
0.33199981
0.32810155
0.31972298
0.39618233
0.2834225
0.231528
""
0.29918787
0.28033268
0.20969118
""
0.23272355
0.42550355
0.30638474
0.29558048
0.30384442
0.28400582
0.35351807
0.37499541
0.28618893
0.24421443
0.33431336
0.33794791
0.29570439
0.33656904
0.35531607
0.31488639
0.28664485
0.30216554
0.30310968
0.30035228
0.28897899
0.26711029
0.38762504
0.3327634
0.29913872
0.30136383
0.31929135
0.14298487
0.35173532
0.31003997
0.26695797
0.28795695
""
0.083245538
0.31960499
0.2806839
0.29166207
0.30593133
0.27440464
0.22858031
0.31516975
0.26110205
0.23784202
0.20636776
0.30383915
0.28058192
0.30088067
0.29670888
0.28397721
0.28431612
0.24290782
0.30116811
""
0.17932889
""
0.27983004
""
0.26648569
""
0.31068173
0.25357282
0.32462251
0.30927137
0.3369371
0.32735226
0.31205186
0.31911284
0.30790812
0.31514725
0.25592664
0.31661841
0.31267953
0.28419301
""
0.31052548
0.27717963
0.18793108
