has_mom_other_pooled_p50
0.93761247
0.9143976
0.99865854
0.92926985
0.90083742
0.91933537
0.89117122
0.98430115
0.98583788
0.90985394
0.90734458
0.89125282
0.97483027
0.92793053
0.89253962
0.88223398
0.93238711
0.90677023
0.90625513
0.91723365
0.88081545
0.911367
0.91101593
0.87659293
0.902098
0.72834617
0.93639588
0.9223628
0.93122613
0.86557758
0.90136653
0.89694029
0.91392982
0.93251884
0.90519375
0.90748072
0.90431732
0.88208753
0.87636387
0.54549938
0.88890153
0.84765357
0.8452422
""
0.97614926
0.85867077
0.88813597
0.87671304
0.86078703
0.91411662
0.90873975
0.9005174
0.83152169
""
0.93052781
0.89073879
0.87982118
0.94765657
0.91631162
0.90794957
0.94413507
0.90918535
0.93861115
0.93876922
0.92126018
0.92594582
0.95208335
0.92268789
0.91458935
0.93257678
0.77422076
0.91862506
0.79864329
0.89985543
0.87908953
0.97612911
0.93142056
0.94632655
0.94133788
0.8823843
0.91263223
0.8798213
0.93239129
0.93639183
0.91043025
0.96519202
0.86559165
0.93554366
0.91241407
0.93805987
0.85103387
0.92320275
0.95089906
0.89776838
0.9352088
0.78946167
0.93971789
0.93413264
0.90926588
0.89213586
0.93259877
0.88140112
0.87895763
0.88730723
0.92164189
0.90246403
0.90734744
0.92034835
0.84961885
0.93505782
0.92700946
0.91652483
0.91941005
0.98055845
0.92048287
0.93430769
0.91437
0.94177765
0.86756802
0.90658927
0.89131987
0.85180348
0.87313253
0.93083167
0.88102484
0.91442496
0.92615801
0.87844646
0.93635786
0.88898593
0.8997798
0.86687672
0.8424269
0.91774964
0.90729439
0.87740618
0.91641784
0.92256552
0.94731152
0.86979204
0.91863763
0.91655475
0.81120849
0.85699528
0.83657861
0.89143729
0.92891341
0.92531234
0.83058107
0.80319333
0.88199586
0.89100313
0.86426097
0.64940917
0.92153382
0.90448314
0.82788289
0.88272661
0.90419382
0.95053321
0.93049926
0.85263687
0.92536122
0.89836717
0.95858729
0.90199935
0.94920927
0.9271639
0.93471867
0.93071705
0.91522306
0.90685076
0.92265403
0.92258728
0.93023688
0.94382715
0.92715442
0.93162334
0.96545541
0.94596899
0.91519952
0.97739691
0.9132517
0.94480729
0.85835981
0.91124207
0.92408949
0.94965565
0.93540597
0.86853528
0.88491523
0.95863062
0.91578728
0.98519361
0.83902276
0.91546154
0.89652246
0.88023001
0.8974182
0.83550805
0.90649354
0.89881718
0.8912245
0.93729067
0.90957993
0.91384226
0.90865266
0.9304083
0.90632385
0.92335784
0.92122865
0.92721903
0.96253103
0.96135932
0.9032411
0.91307306
0.89856684
0.89939547
0.88834387
0.94324136
0.92503095
0.94756562
0.90643477
0.92201805
0.89584285
0.91021419
0.93723553
0.92128271
0.93089426
0.90301162
0.90699106
0.91117567
0.91611922
0.93634611
0.92401147
0.95663083
0.95364541
0.90453988
""
0.93844062
0.92689955
0.92181772
0.92961639
0.90028137
0.90852654
0.90420806
0.90361792
0.90087348
0.9569298
0.91448522
0.91302967
0.91552281
0.93442625
0.96993506
0.92027164
0.91122895
0.95736003
0.90641654
0.91668075
0.90190524
0.92510504
0.88654876
0.90413946
0.91883421
0.89469045
0.8653847
0.90774369
