grad_other_male_mean_se
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.052641608
""
""
""
""
""
""
""
0.051945537
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023328263
""
""
""
""
0.033958394
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.023271278
""
""
0.060367245
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.020606268
""
""
0.052779205
""
""
0.02897292
""
""
0.034976944
""
0.051647697
""
""
0.028181009
""
""
""
0.012117228
""
0.080770314
""
""
0.037355624
""
""
0.052985534
""
""
0.019232545
0.057486445
""
0.019688141
0.023539053
""
0.028799973
0.014822309
0.036762081
0.023432827
""
0.027411144
0.052846014
0.029825279
0.014939484
""
""
""
0.02331317
0.047258023
0.044064038
""
""
""
0.048019718
""
0.02865126
0.097398855
""
0.033640958
""
0.042899549
""
""
""
0.02405783
""
""
""
""
""
""
""
""
""
0.052691367
""
""
""
""
0.033468168
""
""
""
""
""
""
""
""
0.060498822
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.054167639
0.067303203
""
""
0.054686915
0.065557949
""
""
""
0.071554214
""
0.098545097
""
""
""
""
0.051824763
0.035565749
""
""
""
""
""
""
""
""
0.039205477
""
""
""
""
""
""
""
""
""
""
""
""
0.041993637
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.050406177
""
""
0.074531332
""
0.023779776
""
0.060072526
""
0.063645154
0.062514849
""
""
""
""
""
0.055228323
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.090476744
""
""
""
""
""
""
""
""
""
""
0.063153744
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.06423755
""
""
""
""
""
""
0.060718413
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.024638709
0.0089745149
0.046380583
0.019386686
0.093900554
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.025038382
""
""
""
""
""
0.056261595
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.075000457
""
""
""
0.068165414
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
