kfr_native_white_male_mean
0.4716222
0.45514914
0.43712887
0.49209511
0.53874719
0.50514495
0.53015804
0.46078801
0.47229317
0.50084782
0.4867073
0.54861265
0.4610402
0.47219095
0.50456172
0.50490284
0.50945187
0.50583184
0.48296198
0.49141029
0.5022006
0.49502832
0.50067961
0.53987461
0.56641245
0.50435466
0.52712488
0.51632386
0.53855747
0.5289548
0.54233128
0.56337875
0.58781278
0.55897343
0.54041213
0.50884783
0.55592251
0.52986622
0.56905037
0.59296399
0.57378465
0.55479968
0.57143515
0.58554935
0.5520013
0.54737979
0.57623386
0.6118359
0.58811933
0.54228395
0.56979728
0.58104718
0.53893483
0.52104878
0.55284625
0.57094181
0.5876556
0.59243047
0.51192737
0.52569878
0.54759538
0.51622617
0.50703281
0.50101507
0.44811887
0.44743565
0.42694935
0.44830224
0.45758614
0.43079573
0.55086243
0.5265885
0.57799041
0.51005083
0.47549975
0.49034476
0.49806517
0.48334566
0.49321735
0.53931624
0.48163053
0.50892711
0.48010889
0.50379604
0.53264397
0.50978947
0.48331684
0.50849658
0.5184902
0.48268378
0.50602472
0.45356384
0.46166593
0.50228494
0.46062139
0.47092527
0.46399158
0.48401466
0.5039053
0.49725926
0.51222861
0.55964971
0.53194708
0.51064837
0.49890471
0.52210301
0.48579636
0.50470322
0.47937369
0.46862113
0.51013362
0.52692515
0.54013485
0.53889042
0.53086549
0.51259911
0.5303188
0.50435835
0.47980419
0.46253306
0.50186431
0.49953577
0.48575047
0.47741285
0.51776469
0.5456664
0.53133941
0.49003971
0.4642655
0.52855009
0.58136106
0.47619033
0.50921875
0.4824461
0.50144649
0.51160026
0.49871838
0.5004456
0.54880589
0.55321938
0.507514
0.47350448
0.49326137
0.51582682
0.48955709
0.54260945
0.52753156
0.52672184
0.55968148
0.54548067
0.49536625
0.54825759
0.54918599
0.57421756
0.4992004
0.53415704
0.51847243
0.54547203
0.52785802
0.51202548
0.4627952
0.47181767
0.56247872
0.60865194
0.55221885
0.64145076
0.5465368
0.56516129
0.52716488
0.52878213
0.56135434
0.5576269
0.52716511
0.54165459
0.51056737
0.51805705
0.53964114
0.55462998
0.51177573
0.50738627
0.52124441
0.50675064
0.53559941
0.4821988
0.4959119
0.56205243
0.49183109
0.55101222
0.51339006
0.45356572
0.46387625
0.49951875
0.54003352
0.52737534
0.52592659
0.55898023
0.5529505
0.59625858
0.56584555
0.55539346
0.54610628
0.5441376
0.54247749
0.53176188
0.50701243
0.56049448
0.55387598
0.50913471
0.52134246
0.54734588
0.51565135
0.58357662
0.54669154
0.55729097
0.57603645
0.54274124
0.5431062
0.5689832
0.5185163
0.51817822
0.5249877
0.56241441
0.47900009
0.47412661
0.53898591
0.52294695
0.54946679
0.55519545
0.58871341
0.54400253
0.54613042
0.5349052
0.48522109
0.54168582
0.51673633
0.50616586
0.50369632
0.50619531
0.5046351
0.45987397
0.49258304
0.52359283
0.50651455
0.53996885
0.51600081
0.54249626
0.5328725
0.56587684
0.53007925
0.54521394
0.57907587
0.53833938
0.54564595
0.57564116
0.52637464
0.53253639
0.53032446
0.58901137
0.56306821
0.56284243
0.55910277
0.59267908
0.58820456
0.57666463
0.59502125
0.66443193
0.62297595
0.6555894
0.61051065
0.57322699
0.52706796
0.55840355
0.54541796
0.49925739
0.44206613
0.51873142
0.52403533
0.55548066
0.52198577
0.54642224
0.58117509
0.63071501
0.59778208
0.62768251
0.57367539
0.5473507
0.57441425
0.61543512
0.53756869
0.56421769
0.57261378
0.55792975
0.57325816
0.56718343
0.57312459
0.61559635
0.63319147
0.6162588
0.61506563
0.61653405
0.62364012
0.57440913
0.57551533
0.62283206
0.5888415
0.58076423
0.61764991
0.59519643
0.61530358
0.59767264
0.58260292
0.59485239
0.56526697
0.59612399
0.59329528
0.60781449
0.55936599
0.58482468
0.58692735
0.57333338
0.58856928
0.59150404
0.61277819
0.5427593
0.56353921
0.57844329
0.57915354
0.57420671
0.54774195
0.58588666
0.58646697
0.57848549
0.57058167
0.60218799
0.57729506
0.62838048
0.56498617
0.48560885
0.50318766
0.58562261
0.51034319
0.55422693
0.57462847
0.56121254
0.54268211
0.47766972
0.47555161
0.48366088
0.48101151
0.48989928
0.5230329
0.5041247
0.54442686
0.51597565
0.57030493
0.53459257
0.52998608
0.51990116
0.44588763
0.4775821
0.48614281
0.59252703
0.57557398
0.51517922
0.55376124
0.51297659
0.53319889
0.56528759
0.49509892
0.51687008
0.56048989
0.52831101
0.65808135
0.65575564
0.61320454
0.7042169
0.61846113
0.63843423
0.61749655
0.64903617
0.64241296
0.61092216
0.60817593
0.69843191
0.61282253
""
0.6142292
0.66953224
0.59481907
0.62895954
0.6943121
0.64194447
0.67548293
0.62449789
0.59882045
0.59860843
0.60033041
0.63230741
0.60444844
0.59023458
0.62020087
0.60623723
0.57464284
0.64953917
0.61774927
0.61215556
0.62725151
0.62892371
0.62807578
0.59382647
0.60846651
0.59123605
0.58352095
0.57609165
0.56424272
0.60090768
0.62980485
0.59606993
0.58423764
0.61828315
0.61870635
0.64946657
0.59664655
0.5487448
0.6244629
0.62983984
0.64806777
0.61654669
0.62407142
0.60170579
0.62412399
0.59751725
0.60468721
0.54854786
0.60414761
0.62488127
0.57869405
0.60165995
0.64572573
""
""
0.59307224
0.58191293
0.62429678
0.55510366
0.61976892
0.62382483
0.61330038
0.62832373
0.59317398
0.59284925
0.62198454
0.59424555
0.59707695
0.58545613
0.59484267
0.60043579
0.56602019
0.55086738
0.59412152
0.63055062
0.5995695
0.54841459
0.56931996
0.5955267
0.53515691
0.51906973
0.59115428
0.61819953
0.53580397
0.57895184
0.62318671
0.57381856
0.55877268
0.59649521
0.58874285
0.60306978
0.53739357
0.57308483
0.489741
0.57311726
0.58899873
0.5871222
0.5738042
""
0.58162695
0.56405717
0.55873132
0.60022229
0.59039056
0.61966264
0.58113641
0.64302295
0.62386817
0.56477541
0.61730283
0.59022111
0.5658654
0.5626055
0.5513745
0.58809084
0.54313856
0.53660101
0.57649207
0.52819264
0.57350123
0.57290292
0.53070092
0.50325406
0.57511503
0.55816114
0.54941475
0.49137625
0.49512535
0.4751808
0.51110601
0.49997213
0.49177182
0.49519449
0.48415136
0.52166426
0.56209606
0.55198282
0.51034772
0.59214479
0.58140796
0.55156368
0.5332064
0.54272127
0.46443707
""
0.59176803
""
0.60013813
0.57924885
0.54676825
0.61057538
0.56745416
0.60121763
0.56567448
0.62698692
""
0.5758512
0.57044554
0.6478883
0.61099136
0.61841083
0.6439389
0.58571666
0.56488866
0.62564671
0.63200629
0.58893567
0.57575083
0.51614714
0.58241278
0.61687076
0.56761873
""
0.64024282
0.63939649
0.65994239
0.55440116
""
0.62288803
0.5612911
0.54768366
0.57208246
0.58560538
0.606951
0.61274862
0.57951862
0.540084
0.57178885
0.56117654
0.57320267
0.51686347
0.59372324
0.57797813
""
0.60755628
0.57244629
0.65570694
0.54917556
0.56214082
0.60012794
0.54783195
0.53791165
0.58475381
0.55764508
0.52482462
0.56245047
0.55597669
0.55993378
0.53203374
0.56425351
0.58475894
0.52255386
0.54427493
0.55910534
0.52478701
0.54651386
0.51523334
0.58207583
0.53310078
0.58519995
0.55989903
0.55054331
0.50914246
0.52551818
0.48570439
0.49324128
""
0.5206241
0.50596756
""
""
""
""
0.4973802
0.52922952
0.48576927
0.478185
""
0.46164569
""
0.52132595
0.55818927
0.58461434
0.55015999
0.4965215
0.59687775
0.56857777
0.58813924
0.59306741
0.56732309
""
0.58830756
0.57332337
0.3749615
0.55788559
0.55281371
0.5648241
0.57312965
0.51698923
0.53253984
0.5365873
0.55454874
0.60285378
0.57592815
0.60659099
0.68849421
0.55141002
0.51424009
0.53253973
0.49651113
0.55636615
0.56698114
0.55889153
0.55544651
0.52770567
0.47579005
0.54424989
0.54924369
0.51463425
0.54592603
0.54935527
0.57587224
0.53646803
0.53944808
0.52981478
0.48959991
0.53172737
0.58771604
0.52731037
0.52293009
0.50091243
0.55414599
0.5717141
0.55812949
0.57410491
0.57862508
0.58879471
0.58972991
0.59185004
0.5694592
0.53583103
0.57609522
0.62831187
0.62751871
0.60306537
0.62903678
0.52344233
0.48160002
0.54736769
0.50907558
0.51184642
0.48665819
0.50528353
0.49751329
0.5393309
0.56582987
0.53864908
0.51798028
0.54806036
0.59814537
0.60913891
0.59984863
0.45066857
0.54419971
0.57309926
0.61212331
0.50810969
""
0.61311859
0.56911737
0.52777308
0.56320417
0.56698579
0.52873915
0.58556783
0.56623787
0.58017564
0.54077137
0.54513079
0.51234722
0.54243004
0.54398853
0.52780819
0.48072419
0.55860907
0.56097978
0.53846562
0.55631769
0.51883554
0.62747401
0.50681269
0.54998213
0.5615586
0.54114228
0.56973201
