jail_pooled_male_p100
-0.038227301
0.0099190818
-0.015833478
-0.016713696
0.0028581356
-0.0015193174
-0.042421721
-0.01911162
0.0094915722
-0.0015012719
-0.057226244
0.050619375
-0.00028943128
-0.027437644
0.013915121
0.01064467
0.0098731183
0.022513485
-0.012170489
0.00085393549
0.010380042
-0.010559903
0.011889268
-0.023137162
-0.017996285
0.0075311218
0.017386729
0.0087929331
-0.0084945774
0.009130476
-0.01048281
-0.0023830906
0.014979891
0.00057581178
0.01812377
-0.012885066
0.0047868178
-0.0090059508
-0.0043989015
-0.0094724707
0.0019119603
0.0057919766
0.03491281
-0.01649322
-0.048373621
-0.00031874669
-0.0026605101
-0.043317705
0.017086172
-0.012307858
0.00068985834
0.026185865
0.055205114
-0.029568611
0.011830862
0.00017834283
0.012568637
0.0063344543
0.01497048
0.035063956
-0.0075682527
-0.012060329
-0.01082613
-0.0050682747
0.024737023
-0.043269601
-0.022189263
-0.031147312
0.048845615
0.011412211
0.0082362164
-0.012124289
-0.040664796
-0.012574055
0.064336978
0.022228716
0.04163105
-0.020710681
-0.024469938
-0.040281914
0.013125787
0.015185075
-0.010167812
-0.0162823
0.0060051079
-0.0013327933
0.0032596223
-0.0040859934
0.016521584
0.030294675
-0.020015605
-0.0026876663
0.052114248
0.0022683691
-0.0029456657
-0.0071427776
0.0029955641
-0.020230915
0.026702451
0.039473925
0.018909713
-0.0063750586
0.0032644535
-0.0058049513
-0.0030230542
""
0.020133903
0.019922925
-0.011586231
0.011099954
-0.011892564
-0.023868177
-0.011846587
-0.0019439841
0.00054584612
-0.032226432
0.20671001
-0.013530893
-0.020179655
-0.025842104
-0.016565584
0.015375118
-0.0031816904
0.025668159
-0.02662587
0.0080228029
-0.023675675
0.026188137
-0.011992184
-0.01457579
0.045979124
-0.0096226903
-0.003748103
0.00034312237
0.017149042
-0.064944036
0.015217476
-0.037989255
0.014834211
0.0042941053
0.013471769
-0.01712318
-0.059171818
-0.013109681
0.011001383
-0.01045796
0.01963184
-0.050339304
-0.06676165
0.016520657
-0.013476962
0.00047915539
0.065891102
0.0022599536
-0.017389396
-0.0059939316
-0.017320352
-0.016976023
0.0045237429
-0.0097617498
0.042114917
-0.040981427
-0.0039041024
-0.0062678508
-0.012853205
0.03261669
0.017267019
0.035202682
0.0074829967
-0.015721034
0.038171608
0.016841922
0.0035520073
0.01239721
0.0017131874
-0.0077949935
0.0040114243
0.014217334
-0.0013638416
-0.046543133
-0.04114233
0.040381633
0.029402014
0.015114894
0.1068666
-0.020036997
0.011113806
-0.0034477846
-0.017855633
-0.036859136
-0.0050518983
-0.032843649
-0.014534356
-0.046240956
-0.0095854048
-0.013532228
-0.049412351
0.047450352
0.010354372
-0.038474336
-0.021605395
-0.038385913
-0.0016786016
0.027749879
0.0040030084
-0.014216548
-0.056633346
-0.0026616161
-0.011973045
-0.014549088
-0.0027134742
0.024656102
0.004053311
-0.01011509
-0.0011426912
-0.012786414
-4.6098019e-05
0.0094819469
0.064603031
0.00091960665
-0.031483568
-0.050603271
-0.0036112382
-0.011719642
0.026790852
0.00030343723
-0.019872021
-0.037732165
0.008720764
-0.020045767
0.02002815
-0.0012206358
-0.0075138994
-0.013880201
0.0088323215
-0.0033125121
-0.00177797
-0.0022240712
0.0096940435
-0.0055145491
-0.0097063528
-0.0030444863
0.043157421
0.060595859
-0.0075030904
0.048843466
0.0049037039
-0.0034085985
0.0037765463
0.0052475813
0.0063966075
0.026107915
0.010899132
0.013032792
-0.0077941217
0.019388022
0.0085709132
0.04504279
0.026716841
0.0080801528
-0.0074998271
-0.026704039
0.039467838
