hours_wk_pooled_female_p25_se
0.72907734
0.97952271
1.7797288
0.6596604
0.82388824
1.6849142
0.55902302
1.991742
1.9284245
0.89022046
0.86502635
0.46992913
2.0190387
1.3702812
0.93453902
2.6281016
2.720171
0.96179879
2.3224669
1.4764618
0.60764027
0.60024786
0.92323577
1.0716436
0.54383349
1.7093889
1.0343149
0.71638805
0.46826369
1.5368948
1.2590051
1.2000999
0.59503877
0.71375954
1.1089741
0.74180418
1.3497188
1.1586083
1.817964
1.984372
0.65651786
1.3033609
2.1538339
2.9698689
1.6607437
1.4185199
0.4058207
0.97456539
0.61881429
1.055174
0.83318883
0.68191993
0.88314384
2.6205206
2.7660553
0.64169985
1.7502227
2.3962553
3.2707155
1.0093806
1.5560089
0.63465279
1.8033322
1.424505
1.250278
1.434063
1.9699509
1.6462095
1.4389801
1.3687935
1.3607843
1.1607466
1.0324939
1.0561242
1.3870575
2.2042699
1.0969385
1.3570828
1.8360571
0.46134308
1.0865128
1.2993302
1.4709215
1.258004
0.50896347
1.3741848
1.3188506
0.92113143
0.80289805
0.84351563
1.0796267
1.5445719
1.5071242
0.80431515
1.5040828
2.5586026
1.1150304
0.81428802
0.3652367
0.65398568
0.64567262
0.25535581
0.46000937
0.63474101
0.74505246
0.41191703
0.71627748
0.50239831
1.3154205
0.84747237
1.0531433
0.9205817
0.6030429
1.7249449
0.63402247
0.5960871
0.72890764
1.9121878
2.4053159
2.0413656
0.94687146
1.3982012
1.7769183
1.3476148
1.5021503
0.81636482
0.85837907
1.449759
1.833032
1.5224831
0.32236364
1.3240912
1.2315379
1.6369135
0.99816185
1.1381797
0.74465573
0.81102896
1.8184819
1.4280883
0.82388407
1.0723501
2.0977182
1.6717099
0.99820083
1.7370307
0.81194484
1.1491252
1.4914554
1.5327257
1.2264286
0.54335415
1.0088264
1.9433234
0.64205849
0.66402698
1.7048918
0.77019423
1.3138276
1.2849307
3.2701108
1.8572295
1.2713952
0.38155353
2.4360161
0.281903
1.2818592
1.2546779
1.6946666
0.878708
0.27590224
0.81644738
1.085426
0.63344467
1.0591252
1.5558234
0.72478658
0.46577349
1.1631327
1.3085133
1.2724881
1.2352494
0.49319303
1.2819864
1.3805574
0.42129657
2.1214702
1.3365164
0.76043999
2.2413325
1.6423957
1.0265994
0.50917715
2.1893497
1.6679511
1.1334226
0.91420043
0.91056925
0.62597066
1.5433143
0.61300296
0.74768668
1.3502965
1.1439747
0.80591261
0.72847354
0.49546987
1.343545
0.98186082
0.90550363
0.99960268
0.86672372
1.6431166
1.8375906
0.7257095
0.57609153
0.78436238
0.3511751
1.1154941
0.95873415
1.496922
1.0491052
0.9565677
1.2636782
0.42767307
0.8392449
0.82036144
0.62131214
0.34871277
0.53584075
0.55307883
0.95165449
1.8645171
1.06153
2.278537
1.3576071
1.8025742
0.96450067
2.7421904
1.2134683
0.92541987
1.3277817
1.3535444
0.81575257
1.2300419
1.6790088
1.1721686
0.51974833
1.0575715
0.94959754
0.41202122
0.74663645
0.85463965
2.3571267
0.89605141
1.2538661
1.3629717
0.63504237
0.96119881
0.57086098
0.8403874
0.77139705
0.53973204
0.54682541
0.73165518
0.17320134
0.67752731
0.28287044
0.25928873
0.77645504
0.77117008
1.2842082
2.6963408
0.87823665
2.0160286
1.5011753
0.65958041
1.0051959
1.3895379
1.0188024
0.54755294
8.0877094
""
0.34080559
0.62334239
1.590052
0.77548462
0.39937669
1.3070747
1.6099795
1.8463019
2.2502134
1.619071
1.0544217
1.4586403
1.2938944
1.7315513
0.9863295
1.3655443
0.83914363
0.3759892
1.5280544
0.99544436
0.92214733
1.400805
1.3691384
1.3182192
1.2802652
0.92850614
2.1899514
1.2454342
1.0898851
1.1789778
1.0708021
0.73992074
0.9659757
1.3733374
0.66617376
0.65474427
0.86483532
0.98152566
0.69906265
0.96085584
1.4367365
1.2674356
1.2381874
0.813272
1.2314597
1.20061
0.85489661
1.5024451
0.71681041
0.76552069
0.43448028
1.2886479
0.21950553
0.69574678
1.2832408
1.283324
0.37612632
2.1734824
1.4973608
0.97441256
0.83811384
1.1548495
1.8200889
1.2051063
1.4624189
1.686936
1.6976269
1.1504858
1.3891784
1.4529004
2.9545188
1.0968807
0.88392496
2.3768091
1.0722846
1.512521
1.1787122
1.0632745
2.4061794
0.87341428
""
3.8901386
1.5211349
1.5433475
2.0724592
2.9588449
2.6685255
1.8866004
2.2193186
1.3611476
""
2.8340926
4.840601
2.5139661
3.7721858
3.1140621
1.5669655
2.9042521
""
""
""
3.393213
""
3.6552584
5.0391541
3.3804073
3.2838659
2.1442871
2.7697005
2.5623181
2.1286662
3.0676045
1.0414337
1.6734674
2.0892363
2.4033208
4.1253295
3.3099663
1.7104797
0.99848074
1.986876
1.7956234
1.2899059
0.98132706
2.9450362
1.9659289
""
0.92745805
1.0087043
2.1289473
2.438828
3.3242812
2.5591276
1.4151697
1.9242756
2.1143935
2.1317434
3.1750085
3.7837884
2.9429367
""
1.0743496
1.3138194
1.4905467
1.0925795
1.4084935
1.3955699
1.3238658
1.2682093
0.73428422
1.7680629
1.8984927
1.4939014
1.063897
""
""
""
3.8042648
1.640106
1.5619259
3.1384447
2.4090123
1.6570251
1.5215271
1.8749348
2.0993316
1.4471685
0.97257155
2.2800412
0.90074635
1.8045356
1.6670367
0.54416209
1.9646672
2.5972812
""
3.2979422
2.6565745
2.2407424
0.68298531
5.3130026
""
1.024626
2.7269416
3.393364
3.9287405
""
3.4358625
2.9064002
4.0641065
3.957238
2.8826241
1.7619419
1.613302
4.1586542
2.0745342
""
2.73981
0.8130424
0.39900872
2.7505779
""
2.0704103
1.5931313
1.5510945
2.2468679
3.4670155
4.2196474
2.5291257
3.0564735
3.247122
1.9053243
2.1120296
1.9991086
1.2310487
0.92107153
0.75613523
1.7467027
1.8527637
1.6212066
1.9228574
1.0143764
1.6417919
0.4197523
1.0654268
1.3495665
1.9903576
2.3417683
0.94344425
1.5362676
0.69807541
1.1738409
0.80062002
1.4856701
1.2020811
0.69145137
0.91351426
0.78102738
1.5749465
0.44991654
1.4463531
2.2914209
1.1751274
0.44781673
1.6395835
4.3450246
1.8037381
""
1.3048029
""
1.2826774
0.81736624
1.3545446
1.991721
0.85509789
1.8439494
4.3382049
""
""
1.5322499
1.836825
3.2177551
4.1351385
2.1502383
2.7382519
2.7034717
2.2923143
1.18629
2.7819829
2.7717893
0.55565131
2.3073993
0.36420572
2.2121377
1.9134107
""
0.857611
2.0037467
3.3122859
3.1573796
2.5833819
3.1850526
0.867594
0.45087582
0.64914113
1.1979674
0.94877845
0.26351032
0.72918946
1.1711118
1.4588052
1.3743404
2.9338336
4.6442513
2.2043178
1.7591566
1.7019631
1.7286512
2.9274163
2.3693638
0.97899705
3.8175621
2.8965065
1.160778
2.735523
""
2.8281803
1.7230664
1.810559
0.87427062
1.458657
0.81229442
0.38347369
0.29507628
1.0613577
0.74995679
0.87908244
0.9495191
0.9498859
1.5981992
3.0281296
1.08139
1.6619263
1.3176236
0.42815432
1.2216742
1.079795
1.0131465
1.1147145
""
0.99905115
""
""
3.5155952
3.2751515
3.9379449
4.7530751
3.5127251
4.2157288
4.1855726
1.7127224
6.4162521
""
1.8390394
2.937993
3.1588566
1.4297187
3.7169414
2.5337403
3.3896496
2.1716638
2.2729824
3.5712376
""
5.0683265
1.1990868
""
4.6447539
1.6795526
1.9914181
1.9456072
""
3.0646441
1.4192082
1.3663738
2.5611973
3.9181657
1.7239118
""
0.59078449
2.39801
1.7640061
2.037822
1.2102385
3.4425492
4.2321234
2.1669197
0.5972482
3.7701263
0.31900474
2.6953123
0.5356251
1.1353595
4.5931735
1.0987792
1.0032738
2.5841029
1.1228734
1.5320144
1.3198893
1.6908991
0.77647644
1.5695165
4.7939019
1.2934444
2.2953506
4.5033598
2.3645542
""
0.85191286
0.46928093
1.164813
0.89350212
3.5509901
5.5610909
3.7025588
2.242713
3.6297243
1.9413842
1.2424005
4.7123237
5.2611856
1.0406504
1.5722822
0.99309057
2.3999453
1.2809596
0.57415444
0.56354123
0.38143399
0.78903365
0.35495847
0.41143215
2.3934047
4.3016963
4.3767233
0.82300103
0.82937747
0.31244412
0.4422909
""
3.4618807
0.3290787
0.74824119
0.73527712
0.13266163
1.7093217
2.2555964
1.709444
1.7514623
0.6952219
1.7141904
1.1705803
0.4461624
1.7611414
0.57156914
1.8720649
1.007216
0.94222111
2.1688001
4.760047
1.3932358
""
5.5261903
4.6728911
1.4019209
1.7646371
0.34943399
