kir_imm_asian_male_mean_se
""
""
""
0.037545614
0.057849996
""
0.025316844
""
""
0.039391395
0.045571454
0.018418161
""
0.029005256
0.034552239
""
""
""
""
""
0.059843011
0.034147538
""
""
0.018893914
""
""
0.041184787
0.013900111
""
""
""
0.021731377
0.030867752
""
0.035156552
""
""
""
""
0.056679986
""
""
""
""
""
0.016447537
0.046233088
0.031336784
""
0.058533773
0.037521016
""
""
""
0.057576939
""
""
""
""
""
0.052330546
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.028379327
""
""
""
""
0.024674857
""
""
""
0.051043089
""
""
""
""
0.048586667
""
""
""
0.030619025
0.017261265
0.036846887
0.04366903
0.013262484
0.023702249
0.057833709
0.03664653
0.015201696
0.037528954
0.017732328
""
0.06737373
0.054659069
""
0.037978575
""
0.036400497
0.047397297
0.036818795
""
""
""
""
""
""
""
""
0.053478833
0.063814968
""
""
""
0.01067767
""
0.056072071
""
0.031366106
""
0.049612083
0.051361978
""
""
0.059948198
0.05746768
""
""
""
""
0.065480709
""
""
""
""
0.047230151
""
""
0.025141843
0.039574314
""
0.059559092
""
""
""
""
0.058621179
0.013285116
""
0.0059861732
""
""
""
""
0.010125775
0.034587406
""
0.054546345
""
""
0.049129367
0.024560571
""
""
""
""
0.029989278
""
""
0.025898965
""
""
0.05229196
""
""
""
0.031182712
""
""
""
""
""
0.036038022
""
0.032811332
0.048925284
""
""
""
0.050040264
0.024623789
""
""
0.063738964
""
""
""
""
0.037426636
""
""
0.01823741
""
""
""
""
""
""
0.02093281
""
""
""
0.022295048
0.069585793
0.054272354
0.068642713
""
""
""
""
""
0.076275468
""
""
""
""
""
""
""
""
""
0.028348422
""
0.049019899
0.018492293
0.065405942
""
""
""
""
""
0.025703575
""
0.036357418
""
0.030763576
0.023573171
0.032927189
0.030590277
0.0037478548
0.016326698
0.0049416935
0.0082427021
0.028407441
0.04455604
""
""
""
""
""
0.04649923
0.061171573
""
""
0.017713338
""
""
0.0087430598
0.029726598
""
0.037964322
0.012206958
""
""
""
""
""
""
""
""
""
""
""
0.065395087
0.0091061089
""
""
0.039040651
""
""
""
""
""
""
0.04564818
""
""
0.027536523
0.024964536
0.035084199
""
0.024376227
0.03849256
0.060371611
""
0.030683368
""
""
""
""
0.043968447
""
""
0.057882372
""
0.052663129
0.051313832
0.02091717
""
0.0053378311
0.03430542
""
""
0.018923212
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.057109617
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.027244827
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.031343233
""
""
0.030475685
""
""
""
""
""
""
0.028534187
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.013341648
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.07762491
0.057766695
0.0249925
""
""
""
""
""
""
0.019873574
""
""
""
""
0.050825171
""
0.075323887
""
""
""
""
0.041641194
""
0.056568131
""
0.030782938
""
""
""
0.032081492
""
""
""
""
""
""
""
0.041214682
""
""
0.039666377
""
""
""
""
""
0.053147182
""
""
""
""
""
""
""
""
""
0.019835696
""
0.023168454
""
""
""
0.044690344
""
""
""
""
""
""
0.042426273
0.055075496
0.059452515
0.037792072
0.0069553014
0.034898993
""
""
""
""
""
""
""
""
""
""
""
0.048025656
""
""
0.067427687
""
""
""
""
""
""
""
0.033504788
0.014056381
0.0095946342
""
""
""
""
0.04503265
""
""
""
""
""
0.019349257
""
""
""
""
""
0.025600212
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
0.0064853667
0.033538863
0.015195983
""
""
""
""
""
0.033350728
""
0.014681486
""
0.025639394
""
""
""
""
""
""
0.02803285
""
""
0.037488535
""
""
""
""
""
""
""
""
0.021797236
""
""
""
""
""
""
""
""
""
""
""
0.088892676
""
""
""
""
0.016526587
0.018339265
0.011363927
0.022233292
0.007080175
0.0053556631
""
""
""
0.022621579
0.025191093
0.0037612061
0.012010449
""
""
0.0057366611
""
0.024048304
0.0026362534
""
""
""
""
0.04462947
""
0.042395789
0.011753011
""
0.035871454
""
""
0.035884157
""
""
""
""
""
""
0.057982262
""
0.0065102521
